#{"t_start": 1703218598.238226, "env_id": "ReachWithGripperLowLevel-v0"}
r,l,t
-59.806178,100,3.721976
-3.417036,28,4.367409
-33.988874,100,6.969264
-80.574752,100,9.326093
-2.924516,25,9.90292
-34.04482,100,12.111843
-42.967944,100,23.16291
-36.540765,100,25.448621
-35.979672,100,27.82129
-34.826028,100,30.194724
-24.492064,100,32.592926
-47.582204,100,43.774089
-38.341135,100,46.255775
-23.256714,100,48.625047
-34.424134,100,50.960302
-22.686995,100,53.288799
-21.832588,100,64.765705
-5.209649,30,65.541522
-24.561785,100,68.149031
-24.630082,100,70.873007
-41.922039,100,73.539331
-12.946694,65,75.290406
-26.251621,100,77.751612
-15.679329,100,89.484081
-8.722559,36,90.475382
-9.38875,73,92.234087
-7.116915,40,93.203402
-10.603188,80,95.025547
-5.216129,28,95.66023
-24.708145,100,98.223364
-18.206436,100,110.272225
-11.682789,76,112.332158
-9.937656,74,114.26425
-9.787815,55,115.57464
-17.693674,100,118.04416
-27.135629,100,120.442833
-14.959418,100,131.793113
-11.712941,88,134.059923
-3.615744,19,134.604189
-5.610959,41,135.666299
-3.401963,28,136.397983
-3.660762,24,137.01942
-11.934545,82,139.032021
-16.877149,100,141.550362
-6.685769,38,142.494373
-1.628017,13,142.818678
-14.547129,100,154.115888
-4.398858,41,155.298423
-19.308427,100,157.926333
-10.633667,69,159.842546
-6.405176,48,161.057786
-0.614979,6,161.207221
-5.010716,54,162.52768
-4.316848,37,163.437015
-2.996967,27,164.075028
-2.69555,22,164.584081
-4.727942,35,165.402665
-14.849203,100,176.705841
-4.327057,44,177.93631
-16.646921,96,180.444533
-1.094955,11,180.732049
-4.311935,46,181.890059
-0.048079,1,181.913343
-2.082026,18,182.485105
-16.253579,100,185.180613
-2.961951,28,185.86771
-1.116376,8,186.065954
-6.774949,53,187.350851
-2.991913,25,196.666587
-0.049744,1,196.69061
-1.130574,12,196.945493
-0.040909,1,196.965755
-1.44146,16,197.332958
-4.441349,28,197.965669
-0.420704,6,198.106565
-1.157641,13,198.405768
-3.394322,20,198.870668
-0.962125,6,199.006765
-2.934948,20,199.462288
-1.2421,11,199.712854
-3.799013,26,200.311674
-0.710903,6,200.442692
-1.945587,19,200.888522
-0.47973,6,201.024627
-5.581628,48,202.215553
-7.097636,57,203.745471
-0.238217,3,203.824604
-0.362116,6,204.005817
-2.707781,24,204.617144
-3.565774,33,205.446348
-0.729175,8,205.650067
-3.360406,27,206.32452
-9.027625,82,208.359302
-0.658663,7,208.527361
-0.7365,8,208.737712
-2.629858,19,218.762234
-1.5639,20,219.216155
-2.134515,23,219.695967
-0.81998,8,219.865327
-3.134699,35,220.616329
-1.510854,14,220.915494
-0.913025,7,221.064787
-2.046717,21,221.522506
-6.039186,48,222.576605
-4.029671,26,223.136438
-3.743312,36,223.92174
-7.431207,59,225.214321
-0.956297,9,225.440629
-6.092357,55,226.778225
-2.119979,19,227.239407
-1.196956,10,227.481922
-0.809648,8,227.691059
-1.082491,11,227.958921
-1.913,16,228.368558
-5.39241,50,229.672921
-1.359274,14,230.036952
-1.067935,13,230.366542
-3.653138,34,240.462353
-4.95518,40,241.369142
-3.36271,32,242.056746
-2.172592,24,242.70829
-2.507871,29,243.347126
-0.989851,11,243.609427
-2.859558,30,244.275805
-0.20161,3,244.341042
-5.165922,41,245.27195
-0.49264,7,245.426614
-0.327173,4,245.538803
-0.987797,12,245.808822
-0.163751,3,245.872481
-0.286047,3,245.93606
-0.802459,9,246.121749
-0.304236,4,246.242333
-0.599038,6,246.404348
-6.133549,50,247.512015
-1.22944,9,247.706965
-4.607297,27,248.297782
-2.52982,22,248.846125
-1.029376,11,249.12143
-0.655773,7,249.299739
-0.3944,5,249.431841
-0.646644,7,249.661281
-0.64926,5,249.802168
-0.576276,7,249.984325
-0.335616,4,250.129781
-0.036268,1,250.150298
-1.16496,12,250.44313
-0.531468,6,250.593304
-1.50961,16,250.977487
-16.461093,100,262.847906
-1.160905,16,263.235266
-0.476398,6,263.36789
-3.757835,36,264.334239
-0.170859,2,264.384638
-1.671453,15,264.73454
-0.498695,6,264.874227
-1.63223,16,265.264348
-1.988536,20,265.734403
-0.759935,8,265.917954
-2.268375,19,266.411403
-1.365394,10,266.654579
-0.70985,8,266.846684
-0.28325,4,266.946124
-1.283321,15,267.325496
-0.035765,1,267.347226
-1.826047,21,267.849779
-1.701887,18,268.283977
-0.088466,2,268.328041
-0.602308,6,268.474652
-0.257924,4,268.570435
-1.777577,13,268.869166
-0.539464,7,269.034473
-0.350217,4,269.12539
-0.928577,12,269.399482
-1.89216,20,269.904685
-1.82479,15,270.268392
-0.16449,2,270.314433
-0.104086,2,270.35839
-0.9339,10,270.61496
-0.550793,5,270.731819
-0.198752,3,270.806358
-1.812037,17,271.247145
-2.14545,17,271.646576
-2.304286,27,272.290152
-0.518144,6,272.437339
-0.604427,8,272.634376
-0.020702,1,272.656133
-0.848176,10,272.887196
-0.412096,6,273.031882
-0.559316,5,273.154758
-0.273264,3,273.227386
-0.217176,3,273.297849
-0.440916,5,273.423025
-1.230833,12,273.707512
-0.226191,3,282.94645
-0.822041,8,283.136658
-0.133127,2,283.191634
-0.815268,7,283.363889
-0.041973,1,283.386616
-0.92756,11,283.637771
-1.152864,13,283.962583
-0.657827,10,284.199213
-1.734675,16,284.573268
-0.889383,9,284.781038
-0.33375,3,284.849537
-0.918996,8,285.032849
-0.748579,8,285.215492
-1.020099,12,285.492104
-1.370608,18,285.914887
-1.043936,11,286.190571
-0.970736,11,286.456716
-1.643422,17,286.838874
-0.540281,5,286.957723
-0.044912,1,286.981264
-0.855772,10,287.213057
-3.426036,34,287.993913
-0.236392,3,288.0572
-0.099309,2,288.111032
-0.755445,5,288.229452
-0.732185,8,288.410843
-1.941212,20,288.893548
-1.589704,19,289.322325
-0.74201,8,289.498726
-1.610992,11,289.751641
-1.956909,23,290.305827
-0.463652,6,290.444603
-1.43616,16,290.815179
-0.211297,3,290.887486
-0.17127,3,290.956052
-0.608632,7,291.160516
-0.27132,3,291.229353
-0.604619,7,291.391187
-0.340944,5,291.506433
-0.438352,5,291.625479
-0.028577,1,291.650424
-1.489419,14,291.970952
-0.514485,6,292.114291
-0.76583,7,292.285495
-0.975418,10,292.520485
-1.059156,10,292.776375
-0.721563,9,292.979183
-3.771458,34,293.802914
-0.822676,8,293.976563
-2.414362,13,294.280452
-0.760879,9,294.489317
-0.11307,2,294.536397
-0.425391,6,294.674869
-1.037303,10,294.911814
-0.305076,4,304.19494
-0.932978,9,304.423074
-0.026444,1,304.44793
-0.36756,6,304.591669
-1.317126,18,305.009831
-0.823882,10,305.2438
-0.048555,1,305.265014
-0.856243,8,305.451005
-0.045815,1,305.473531
-0.547045,6,305.62082
-1.369435,12,305.911096
-0.325556,4,306.006233
-0.263056,3,306.076325
-0.749956,9,306.288395
-0.028296,1,306.311458
-0.303209,4,306.407553
-1.309451,14,306.721923
-0.183696,3,306.793191
-0.522999,5,306.906866
-0.368459,4,306.996984
-0.260766,4,307.091575
-0.710479,11,307.341766
-1.076131,12,307.61561
-1.000885,11,307.871398
-1.008919,11,308.132279
-0.370007,5,308.251334
-0.237903,3,308.321179
-0.839753,8,308.504777
-0.767442,8,308.693933
-0.02692,1,308.711918
-1.427896,15,309.045254
-0.023149,1,309.068982
-0.66148,6,309.213612
-0.509361,5,309.328989
-0.556039,5,309.455481
-0.274365,3,309.529327
-0.345813,4,309.61842
-0.558129,5,309.730906
-1.533618,15,310.079039
-0.726298,7,310.238847
-0.093617,2,310.286768
-0.625546,8,310.476035
-0.24983,3,310.547745
-0.456816,5,310.672879
-0.210448,3,310.745806
-0.835805,8,310.92329
-0.125992,2,310.969086
-0.265641,3,311.047907
-0.1027,2,311.095957
-0.606558,7,311.255785
-0.154065,2,311.302449
-0.209635,3,311.373548
-0.591559,6,311.518294
-0.038283,1,311.542532
-0.297262,5,311.660598
-1.18386,12,311.937166
-0.049459,1,311.959379
-0.236148,4,312.051689
-0.597922,8,312.236188
-0.691375,8,312.416959
-0.472467,4,312.507716
-0.896168,13,312.808367
-6.072715,56,314.115229
-0.758317,9,314.315392
-0.203614,3,314.382466
-0.491052,5,314.492761
-0.281758,3,314.561936
-0.117997,2,314.612894
-0.237064,4,314.705966
-0.876607,9,314.922996
-0.118955,2,314.965759
-1.148409,12,315.268165
-0.650596,6,315.411429
-1.157736,10,315.646565
-0.038225,1,315.669138
-0.123306,2,315.712953
-1.814674,19,325.211911
-0.90252,9,325.416682
-0.232081,3,325.483379
-0.213936,3,325.561935
-0.293264,4,325.662616
-0.042466,1,325.68762
-0.540004,7,325.860788
-1.418458,17,326.257128
-0.765146,7,326.430617
-0.723893,9,326.660596
-1.881588,20,327.155215
-0.74306,8,327.346854
-0.702646,8,327.531896
-0.537244,5,327.648055
-0.226749,3,327.721818
-0.910798,12,328.016607
-1.154554,13,328.313253
-0.347835,3,328.380452
-0.618963,8,328.558243
-0.128042,3,328.626321
-0.346484,4,328.715383
-0.131712,2,328.763767
-0.767689,7,328.92221
-0.245166,3,328.988926
-1.174172,14,329.298999
-1.230983,12,329.572798
-0.414928,4,329.669273
-0.417495,5,329.784603
-0.606491,6,329.923957
-0.31388,4,330.016437
-0.389293,5,330.127068
-0.320543,4,330.217426
-0.221001,3,330.286376
-0.327293,4,330.378342
-0.250784,3,330.447269
-0.482628,5,330.565653
-0.506992,5,330.686477
-0.302681,4,330.776828
-0.500256,7,330.931063
-0.893004,8,331.121655
-1.038168,13,331.44299
-0.370832,4,331.540371
-1.47451,16,331.90741
-0.222839,3,331.979759
-0.086861,2,332.029509
-0.375977,6,332.173118
-0.102972,2,332.220341
-0.783707,10,332.448047
-0.683483,7,332.614579
-0.871415,9,332.818096
-1.257401,14,333.150962
-0.253157,4,333.245057
-1.976732,22,333.76313
-0.714658,8,333.939085
-0.047702,1,333.961964
-0.596697,6,334.094278
-0.015864,1,334.115753
-0.587182,5,334.227903
-0.81298,10,334.453159
-0.135022,2,334.502177
-3.863786,35,335.328625
-0.254509,4,335.424211
-0.480511,5,335.535438
-0.602736,5,335.653973
-0.378784,4,335.751723
-1.57661,19,336.197735
-1.595566,18,336.621539
-0.671138,7,336.776753
-0.241992,3,336.844529
-0.340774,6,336.978514
-0.615742,6,337.116139
-0.313178,4,346.427517
-0.665794,8,346.624759
-1.382801,12,346.917653
-0.740492,7,347.093937
-0.325934,4,347.201609
-0.161302,2,347.248238
-0.117627,2,347.294631
-0.112265,2,347.344612
-0.573737,6,347.496243
-0.411073,5,347.618679
-0.464358,6,347.767082
-0.342454,3,347.846792
-0.382699,6,347.992325
-0.716073,8,348.194134
-0.340312,5,348.318103
-0.233264,3,348.395341
-0.457848,4,348.500443
-0.195698,3,348.573538
-2.144585,26,349.248412
-0.386457,5,349.383906
-0.211616,3,349.462335
-0.56196,7,349.632392
-1.147417,13,349.954173
-0.56167,7,350.158087
-0.041722,1,350.207586
-1.570173,16,350.593382
-0.694916,9,350.8111
-0.656317,8,351.02745
-0.233562,4,351.148752
-0.741888,8,351.365909
-0.267901,4,351.463048
-0.657976,6,351.60776
-0.270254,3,351.685672
-0.222429,3,351.76024
-0.405321,5,351.88195
-0.28122,4,351.979857
-0.125655,2,352.023669
-0.264663,4,352.119343
-0.759804,7,352.286663
-0.986877,9,352.501949
-0.502352,4,352.607883
