#{"t_start": 1701743730.53608, "env_id": "PickUpHighLevel-v0"}
r,l,t
-38.024636,100,4.221464
-97.200791,100,7.301058
-44.606186,100,10.529305
-41.565779,100,13.868481
-38.457051,100,17.267375
-78.018821,100,28.393803
-48.638891,100,31.504547
-70.016738,100,34.586381
-57.042441,100,37.966163
-63.966091,100,41.073702
-58.04832,100,51.736037
-42.086366,100,54.817402
-44.955312,100,58.09728
-34.51788,100,61.438716
-49.012901,100,64.793854
-44.246052,100,75.729181
-41.060373,100,78.908287
-27.826033,100,82.139808
-44.917522,100,85.277946
-36.369715,100,88.634057
-32.88385,100,99.414722
-44.286896,100,102.702813
-62.073637,100,106.229961
-15.56982,100,110.055943
-31.55694,100,113.280344
-52.274818,100,124.495034
-43.996835,100,127.899394
-9.174945,100,131.332712
-34.355481,100,134.604306
-45.913191,100,138.076073
-42.026684,100,149.051827
-31.114985,100,152.684202
-42.439395,100,156.183355
-33.303859,100,159.654264
-31.649805,100,163.028296
-32.346662,100,173.839234
-30.763032,100,177.429818
-15.978425,67,179.444466
-31.122518,100,182.659401
-42.251366,100,186.169223
-32.110516,100,189.4262
-33.764519,100,199.942042
-37.02859,100,202.647111
-22.939731,100,205.924936
-27.87208,100,209.432095
-8.186599,43,210.983238
-9.576045,100,222.060695
-45.029875,100,224.85823
-22.94895,100,227.844745
-25.782005,100,231.404323
-38.491688,100,234.685123
-24.757153,100,238.039968
-7.699,37,247.187731
-0.168228,1,247.217654
-32.171945,100,250.000415
-33.54961,100,253.197545
-25.597691,100,256.457251
-31.196316,100,259.9145
-28.865453,100,271.158565
-2.245963,14,271.532347
-0.182655,1,271.557788
-24.409386,100,274.410719
-77.206104,100,277.622466
-32.540287,100,280.849076
-21.910557,100,284.22021
7.617262,100,295.016388
-27.642186,100,299.600575
-18.519416,100,302.896039
-78.276303,100,306.412579
-67.724291,100,309.515815
-20.249291,72,311.666626
-22.372571,100,323.020773
-0.206377,1,323.059029
-32.771445,100,326.525884
-21.081797,100,330.060201
-21.567384,100,333.264124
-28.775823,100,336.201718
-19.260021,100,347.382036
-28.402509,100,351.006788
-44.648246,100,354.568662
-32.743764,100,357.428184
-19.598906,100,360.511752
-42.970772,100,371.822388
-3.066078,22,372.59832
-1.084222,9,372.903859
-37.407777,100,376.375915
-27.033192,100,379.557053
-27.332413,100,382.896819
-27.640008,94,386.259108
-14.903961,100,397.84577
-24.585462,100,401.495636
-17.083425,100,404.990358
-7.714178,33,406.188121
-13.9522,100,409.732734
-24.620062,100,412.938427
-12.704684,100,424.526129
