#{"t_start": 1701743730.193163, "env_id": "PickUpHighLevel-v0"}
r,l,t
-77.211167,100,4.556192
-75.471098,100,7.636417
-84.087901,100,10.865904
-70.75778,100,14.201476
-33.287656,100,17.600909
-55.829255,100,28.729169
-86.706568,100,31.83864
-0.151285,1,31.886716
-63.859505,100,34.95805
-76.419148,100,38.336452
-25.790847,100,41.445671
-40.186935,100,52.110049
-31.314329,100,55.193043
-37.430165,100,58.468645
-55.390568,100,61.812748
-30.084485,100,65.167463
-39.702322,100,76.099146
-34.720427,100,79.277761
-49.523666,100,82.510735
-26.496261,100,85.651067
-36.191945,100,89.006688
-35.04292,100,99.784009
-25.452493,100,103.073371
-18.541711,39,104.377945
-26.725776,100,108.060552
-27.772134,100,111.63495
-32.569277,100,114.910888
-30.981542,86,125.703568
-28.259228,100,129.085498
-38.266357,100,132.46871
-21.710403,100,135.826911
-25.575302,100,139.28079
-35.460369,100,150.255732
-37.702409,100,153.963519
-39.27864,100,157.386622
-0.196811,1,157.419626
-27.839679,100,160.885382
-15.903459,100,164.241053
-24.892713,100,175.131161
-31.597579,100,178.626489
-31.621977,100,181.592171
-0.940672,9,181.899182
-36.9084,100,185.46037
-33.273749,100,188.878444
-44.11524,100,199.399708
-32.506346,100,202.144292
-34.638209,100,205.192536
-4.910014,31,206.261351
-25.300458,100,209.768434
-24.453866,100,213.284823
-28.533435,100,224.022494
-38.72461,100,226.801524
-36.280161,100,230.260004
-37.820352,100,233.68368
-25.298228,100,236.910988
-24.945921,100,248.062576
-10.636333,100,250.913165
-34.414838,100,254.140432
-18.15587,100,257.397502
-23.998955,100,260.945228
-53.070418,100,272.003235
-0.152965,1,272.031325
-25.294101,100,274.900402
-38.331023,100,278.117427
-25.820901,100,281.353557
-24.94834,100,284.691293
-21.452584,100,295.49012
-22.789808,100,300.094175
-31.288801,100,303.392969
-29.439423,100,306.896696
-27.6853,100,310.015156
84.514049,100,320.923326
-32.571496,100,324.53431
-31.917339,100,327.979164
-22.522662,100,331.553706
-22.71212,100,334.526158
-29.655493,100,337.509881
