#{"t_start": 1697047853.427213, "env_id": "AntObstacleHighLevel-v0"}
r,l,t
867.76493,1000,34.318807
572.542496,1000,74.216052
615.844466,1000,114.945005
664.441938,1000,157.34663
606.985037,1000,199.344947
575.611662,1000,241.879478
577.235911,1000,295.145726
586.639545,1000,337.976207
653.637993,1000,380.75665
463.358854,1000,421.838873
562.767861,1000,462.41328
613.214551,1000,500.176382
599.156609,1000,557.404952
603.387397,1000,603.044347
635.72285,1000,647.162699
679.65344,1000,686.09848
698.496921,1000,726.256166
599.881502,1000,767.383664
