#{"t_start": 1697065919.483329, "env_id": "AntObstacleHighLevel-v0"}
r,l,t
482.782688,1000,37.637498
572.317293,1000,81.001717
576.940919,1000,125.496228
512.126947,1000,168.158907
520.669968,1000,209.496135
736.807985,1000,248.92929
488.510836,1000,297.921896
634.971728,1000,337.383103
478.853543,1000,376.396924
635.079158,1000,415.791293
93.944336,151,419.653981
580.003975,1000,458.76396
572.82517,1000,499.324357
465.695702,1000,553.269334
427.934782,1000,597.297703
987.323494,1000,637.563531
474.173051,1000,677.533809
532.618824,1000,716.613122
804.40753,1000,755.62714
638.50992,1000,804.386029
455.188099,1000,844.506845
840.432919,1000,884.639529
763.029805,1000,925.199393
684.035605,1000,967.026366
424.634691,1000,1013.992867
721.91793,1000,1071.757173
1098.143846,1000,1118.919623
769.868696,1000,1165.607037
729.22961,1000,1204.554122
741.168116,1000,1250.714715
706.683032,1000,1295.746937
722.478091,1000,1340.585928
722.704734,1000,1389.983418
760.384851,1000,1429.671496
847.326697,1000,1468.952146
791.125986,1000,1508.255213
648.458244,1000,1551.212236
747.800309,1000,1594.867337
419.294725,1000,1650.340729
539.466866,1000,1689.766794
651.936392,1000,1728.906586
635.494429,1000,1768.078079
657.958126,1000,1807.174438
835.199555,1000,1847.134242
717.91789,1000,1895.88264
779.074473,1000,1935.004645
1184.75267,1000,1974.078989
708.689318,1000,2013.241514
622.761297,1000,2052.295403
515.540578,1000,2086.294784
782.914104,1000,2137.703794
1125.359707,1000,2183.961346
853.228133,1000,2227.814877
766.687564,1000,2270.918716
762.600195,1000,2314.051577
763.956477,1000,2358.966529
717.566826,1000,2402.499855
606.714393,1000,2458.133576
731.55507,1000,2503.372399
854.739259,1000,2549.602443
697.951434,1000,2591.094714
609.183021,1000,2637.043833
825.797396,1000,2680.296791
1209.889389,1000,2737.434752
731.786554,1000,2782.964579
749.318643,1000,2827.542861
794.034213,1000,2872.078492
891.886416,1000,2917.659897
810.372551,1000,2962.956463
1111.711857,1000,3021.544313
1204.309441,1000,3067.507834
984.211292,1000,3104.673364
672.603122,1000,3150.17142
1087.646896,1000,3197.236592
655.059847,1000,3242.284172
833.284062,1000,3298.129001
1319.60668,1000,3343.140676
1197.731684,1000,3387.207453
562.921925,1000,3433.628432
909.523097,1000,3479.447128
589.029749,1000,3525.623335
689.091889,1000,3571.099982
604.556729,1000,3628.015829
1405.23934,1000,3673.614238
1217.386935,1000,3717.84527
1008.513251,1000,3764.181135
787.2794,1000,3809.947509
743.102444,1000,3858.532729
721.645385,1000,3921.178085
1262.313606,1000,3969.538055
660.064884,1000,4016.245115
731.684968,1000,4061.317392
843.34583,1000,4097.803231
643.110826,1000,4140.213228
860.083891,1000,4190.740865
826.995223,1000,4233.153988
537.431621,1000,4277.582759
1177.076937,1000,4324.755521
704.243595,1000,4370.888252
1206.681584,1000,4416.849917
768.264703,1000,4476.840337
870.353976,1000,4523.468542
1201.347776,1000,4570.912239
763.881436,1000,4617.51636
520.997165,1000,4662.300177
781.868669,1000,4706.415639
1090.763871,1000,4749.773723
595.963463,1000,4805.677442
668.083886,1000,4849.764681
854.795967,1000,4894.529367
768.496958,1000,4938.721475
653.123412,1000,4983.839062
1111.255827,1000,5025.468068
1383.397325,1000,5070.475118
859.724158,1000,5116.207591
700.415813,1000,5158.217426
585.490769,1000,5206.318176
647.235311,1000,5250.039184
1397.193799,1000,5293.461974
565.237974,1000,5348.573007
972.89833,1000,5394.630577
715.73278,1000,5440.726694
787.190532,1000,5485.166611
667.720083,1000,5531.348965
849.924983,1000,5576.081788
766.011099,1000,5632.517374
