#{"t_start": 1701402475.781177, "env_id": "ReachWithGripperHighLevel-v0"}
r,l,t
-77.684786,100,4.295847
-76.937258,100,6.887465
-95.428124,100,9.50669
-39.307549,100,12.238639
-68.230424,100,14.781847
-54.047919,100,24.832601
-2.573412,14,25.202552
-65.93075,100,28.046728
-46.708205,100,30.752065
-64.403889,100,33.466284
-39.604822,100,36.208042
-3.674391,25,44.077899
-30.266138,100,46.744041
-35.378524,100,49.570607
-38.179852,100,52.209735
-46.475328,100,54.982323
-34.831834,100,64.870587
-7.325498,26,65.592176
-31.170754,100,68.101786
-33.810927,100,70.641228
-49.606189,100,73.252494
-4.662662,24,73.897431
-29.199373,100,76.54735
-27.775621,100,86.79038
-47.989835,100,89.171203
-41.000672,100,91.7898
-26.216413,100,94.427898
-0.701473,7,94.604571
-33.887628,100,96.945563
-10.819189,46,98.27303
-21.462965,100,107.81706
-29.32301,100,110.280339
-24.098977,100,112.953446
-21.172664,100,115.654598
-9.173852,55,117.11471
-27.199903,100,126.99358
-10.7429,65,128.740229
-26.327908,100,131.530544
-18.686178,100,134.280311
-0.032703,1,134.307363
-25.193494,100,136.979493
-18.387935,100,139.55364
-0.042648,1,139.579453
-17.89783,100,149.337232
-17.016158,100,151.683641
-8.357268,59,153.214165
-0.153985,2,153.26187
-16.092322,100,156.121554
-5.493943,29,156.814008
-0.403312,6,156.941913
-22.17263,100,159.260363
-10.164253,61,167.742735
-3.585033,29,168.530955
-16.817116,86,170.794153
-3.172585,22,171.371746
-3.120295,21,171.840417
-12.11576,100,174.034525
-2.300759,17,174.438187
-1.64925,14,174.761684
-7.487946,46,175.940548
-17.594084,100,178.297646
-0.049993,1,178.321888
-0.038293,1,178.350267
-5.069728,32,179.057993
-3.404184,23,186.629173
-0.505898,5,186.748676
-0.03144,1,186.772729
-0.126388,2,186.820075
-12.321365,91,189.099628
-5.415064,40,189.988667
-0.141278,2,190.059293
-16.181998,100,192.213247
-10.865152,67,193.668245
-2.282043,19,194.069059
-0.119462,2,194.116847
-5.167974,43,195.085781
-18.462177,100,197.550324
-1.806043,16,197.952504
-3.921035,32,205.849999
-4.610819,38,206.775063
-0.030478,1,206.802836
-17.774261,100,209.469685
-0.807539,9,209.673098
-0.258701,4,209.763147
-3.010693,21,210.280121
-9.647271,69,212.038497
-10.023849,77,214.068479
-1.713738,14,214.404458
-4.738011,36,215.35296
-3.597735,22,215.886839
-0.08113,2,215.927615
-5.041573,28,216.638668
-3.697782,28,217.420731
-4.803327,45,218.591352
-1.184678,12,226.146436
-1.529061,15,226.52023
-7.047183,42,227.510845
-5.670403,41,228.414819
-0.036715,1,228.435238
-2.073946,18,228.897182
-0.03842,1,228.926555
-2.476746,18,229.34897
-0.463638,4,229.440515
-4.801983,41,230.50955
-1.33852,12,230.809926
-2.387672,17,231.244585
-0.419382,5,231.370638
-6.776675,57,232.725598
-0.998499,8,232.941574
-1.50033,15,233.2878
-0.83466,8,233.467326
-6.879343,46,234.611589
-1.480297,9,234.838523
-1.342411,13,235.151335
-0.686613,7,235.334089
-0.574454,5,235.460648
-3.655704,34,236.288835
-0.10763,2,236.33211
-1.224966,12,236.696399
-2.168849,18,237.147133
-0.168167,3,237.218952
-2.040202,14,237.557768
-0.944589,9,237.765409
-1.153268,10,237.984259
-0.187844,3,238.051701
-6.601153,46,246.778439
-1.261103,15,247.09867
-0.813382,9,247.290691
-0.126738,2,247.337247
-0.098491,2,247.383435
-2.685997,19,247.816776
-1.805356,13,248.110317
-0.352668,4,248.197488
-0.360429,4,248.284052
-3.057183,26,249.011252
-1.053254,8,249.192681
-0.483867,5,249.300443
-0.362395,4,249.3902
-2.587551,16,249.757381
-0.096561,2,249.803275
-1.834286,17,250.184153
-0.104897,2,250.228345
-0.095211,2,250.273451
-1.592135,18,250.681742
-0.047329,1,250.70684
-0.204714,3,250.77104
-0.149999,2,250.816375
-0.824558,8,250.985361
-0.477552,5,251.092388
-0.120056,2,251.137659
-0.585212,5,251.242904
-2.145037,18,251.641584
-2.96169,27,252.215773
-1.689516,13,252.506706
-2.436218,17,252.8624
-6.678359,50,253.993203
-0.536714,5,254.098167
-0.450275,6,254.242129
-4.062429,31,254.997006
-0.019819,1,255.020672
-2.356435,17,255.400654
-1.096857,10,255.638231
-0.269914,5,255.759534
-0.043188,1,255.783219
-5.840981,44,256.879635
-3.553608,26,257.462169
-1.814919,14,257.776985
-3.140243,32,266.279927
-0.545395,7,266.462187
-0.388279,4,266.550146
-0.247679,3,266.618393
-1.357928,16,266.99469
-1.222564,11,267.240081
-3.122923,18,267.632229
-1.841952,14,267.957152
-0.671031,8,268.131096
-0.405383,5,268.241688
-2.044404,20,268.700916
-0.412236,4,268.794654
-4.363778,35,269.61655
-0.619565,9,269.795887
-0.285118,3,269.858907
-0.093181,2,269.899421
-0.046756,1,269.921485
-0.52463,8,270.087172
-0.484427,5,270.189578
-0.443899,6,270.316103
-0.232224,3,270.381097
-1.627515,13,270.646147
-0.142607,2,270.686435
-4.944283,44,271.719238
-1.195522,14,272.039069
-0.985233,10,272.250697
-0.988105,10,272.52095
-0.110991,2,272.564368
-0.985122,13,272.853395
-0.491434,5,272.958652
-0.524864,6,273.086668
-1.620169,16,273.471877
-0.843621,9,273.677105
-0.042558,1,273.703011
-1.093915,9,273.92408
-2.513286,28,274.53294
-2.305754,18,274.899036
-0.372103,5,275.004302
-3.385899,30,275.63801
-0.649195,7,275.779409
-0.219331,3,275.84029
-0.453819,5,275.948345
-1.539736,14,276.230429
-0.741704,7,276.374408
-1.026225,10,276.58017
-0.470803,4,276.672668
-3.278708,30,284.220016
-2.119651,17,284.578576
-1.575551,17,284.930008
-3.203269,18,285.292986
-0.265831,3,285.352799
-1.98294,18,285.711904
-0.322068,4,285.790904
-0.201355,3,285.850177
-1.361095,9,286.028677
-0.431104,5,286.125247
-0.019428,1,286.146366
-1.387878,13,286.408585
-1.604388,17,286.750775
-0.180901,3,286.815137
-0.150058,3,286.874822
-2.304356,22,287.365471
-2.349217,20,287.876921
-0.117234,2,287.915905
-0.479928,4,287.995081
-0.241725,4,288.094379
-2.245032,21,288.592096
-0.927587,11,288.812381
-0.241053,4,288.897196
-0.719659,7,289.045233
-0.437383,4,289.124789
-0.684012,6,289.247406
-0.694762,6,289.374945
-0.12789,2,289.417596
-0.039262,1,289.438343
-1.625454,16,289.770419
-1.299915,16,290.083031
-0.464606,7,290.226168
-0.190653,3,290.285929
-0.371729,5,290.384758
-0.641526,6,290.505239
-0.155177,2,290.545713
-0.076639,2,290.587017
-1.116877,11,290.809885
-0.3109,4,290.887774
-1.007183,8,291.041423
-0.483969,4,291.121092
-0.407572,5,291.227895
-0.954367,9,291.420327
-0.51397,7,291.565382
-1.273404,12,291.807514
-0.030885,1,291.827059
-0.337813,5,291.930494
-0.461605,6,292.054773
-2.184926,22,292.485715
-0.89391,7,292.662703
-0.862922,10,292.914768
-1.037934,9,293.133905
-0.383928,4,293.217417
-0.616332,7,293.38599
-6.32906,47,294.659841
-0.650725,5,294.768156
-0.641348,9,294.95949
-0.65408,7,302.311227
-0.774718,8,302.486037
-1.185321,13,302.776387
-1.959733,18,303.17812
-0.514636,5,303.275192
-0.205716,3,303.378994
-0.212483,3,303.458834
-3.734917,29,304.184075
-0.200775,3,304.259853
-1.162107,14,304.605194
-0.028199,1,304.628069
-0.742962,7,304.801731
-0.408571,5,304.909601
-0.493491,6,305.047745
-0.448574,5,305.155517
-0.671904,7,305.306682
-1.103439,11,305.573524
-0.796023,10,305.804975
-0.491785,7,305.972383
-3.056533,15,306.294828
-0.037067,1,306.316342
-1.643659,16,306.679398
-3.815996,35,307.413217
-0.322175,5,307.513046
-1.739319,13,307.790319
-1.827658,19,308.281114
-0.297438,4,308.383714
-0.743297,8,308.574573
-0.044167,1,308.600294
-0.975929,8,308.766196
-0.12439,2,308.807269
-0.597034,7,308.990586
-1.25104,13,309.288798
-4.08758,34,310.10991
-0.377784,4,310.208001
-1.673336,18,310.648855
-0.372549,6,310.777309
-0.585384,7,310.929904
-1.598586,15,311.303181
-0.184176,2,311.353054
-1.88756,18,311.781845
-0.639834,5,311.892166
-1.41733,10,312.111283
-1.450496,15,312.425292
-0.111052,2,312.469059
-0.181872,3,312.530346
-0.742674,7,312.683647
-0.220995,3,312.747931
-0.303719,5,312.84554
-0.641879,6,312.988736
-2.377046,22,313.530034
-0.65844,8,313.725244
-0.042571,1,313.753581
-3.262293,28,321.793911
-0.886538,11,322.061478
-0.232585,3,322.134363
-0.744027,8,322.335423
-0.264876,3,322.447974
-0.549557,7,322.624136
-0.60508,7,322.778456
-0.424522,4,322.871398
-0.310138,5,322.995297
-1.45255,14,323.334191
-0.527034,6,323.480432
-0.759814,8,323.675018
-1.368404,15,324.027578
-0.774959,8,324.22236
-1.629521,17,324.635089
-0.423948,6,324.77813
-0.123926,2,324.828895
-0.113978,2,324.877764
-0.527251,5,325.001167
-0.44655,5,325.113371
-0.507126,7,325.260677
-2.010833,21,325.922644
-0.626099,6,326.069782
-0.928705,9,326.285138
-0.301583,3,326.351256
-2.344248,23,326.960088
-1.485452,12,327.245426
-0.975522,10,327.507108
-0.982811,9,327.726908
-3.824011,27,328.398527
-0.485513,6,328.543855
-0.085772,2,328.59675
-1.569886,15,328.962935
-1.058786,13,329.239672
-0.351845,5,329.353976
-0.278978,3,329.426371
-0.961322,11,329.686125
-1.096266,10,329.92321
-0.240512,3,329.988158
-2.891783,23,330.501857
-0.205434,3,330.564605
-0.191301,3,330.62264
-0.968409,8,330.795828
-0.19965,3,330.859125
-0.238931,3,330.921458
