#{"t_start": 1701402477.0749052, "env_id": "ReachWithGripperHighLevel-v0"}
r,l,t
-46.554702,100,3.028141
-87.609966,100,5.616785
-92.210163,100,8.234899
-19.194966,100,10.96835
-62.569816,100,13.507773
-0.121225,2,13.556913
-60.592215,100,23.617173
-70.676171,100,26.476685
-40.864593,100,29.156519
-33.845031,100,31.877785
-50.169874,100,34.589675
-50.030288,100,44.492593
-57.833418,100,47.25459
-25.26249,96,49.821394
-31.946846,100,52.613755
-36.411875,100,55.278878
-42.549717,100,65.169253
-7.270724,32,65.962138
-23.596375,100,68.413515
-3.17284,22,69.000287
-45.756114,100,71.633322
-38.111697,100,74.288701
-32.430031,100,84.344356
-41.292691,100,86.997193
-27.543935,100,89.572337
-0.641477,6,89.731861
-26.521134,100,92.395726
-26.28636,100,94.777689
-28.227903,100,97.41635
-9.567881,51,105.632245
-21.848854,100,108.104663
-5.037637,22,108.704055
-25.723143,100,111.377539
-0.039183,1,111.405702
-24.214709,100,114.104215
-11.930894,72,116.01182
-24.701747,100,125.897633
-22.953684,100,128.617268
-25.525429,100,131.417881
-21.386357,100,134.135687
-16.349108,100,136.784807
-22.494051,100,146.652275
-5.563306,26,147.257601
-18.196692,100,149.622738
-9.955335,57,151.004347
-16.065453,100,153.85406
-25.201448,100,156.257244
-4.392599,25,156.839895
-16.889072,100,166.214592
-3.241936,21,166.833266
-5.616104,41,167.880248
-7.660935,57,169.405447
-4.324503,29,170.138993
-3.007366,26,170.704151
-2.054851,20,171.142297
-9.28401,49,172.222389
-16.309296,89,174.362519
-17.621222,100,176.73843
-0.264266,4,176.823345
-9.568459,45,177.848728
-15.809531,100,187.407233
-18.141107,92,189.447171
-12.528241,91,191.448656
-21.302243,100,193.583858
-8.491342,48,194.75699
-0.573828,6,194.905326
-18.129175,100,204.503529
-9.601216,67,206.268511
-0.045883,1,206.294122
-14.020664,100,208.79784
-0.813159,9,209.030785
-1.4512,14,209.376117
-0.849141,9,209.598887
-0.612525,7,209.77661
-1.963457,14,210.170384
-1.235705,9,210.400272
-4.095685,30,211.165104
-0.984797,11,211.452391
-0.328528,4,211.558493
-0.34769,4,211.663377
-1.489821,12,212.042372
-0.226403,3,212.124646
-0.198528,3,212.198505
-0.464796,6,212.344821
-1.311905,13,212.646494
-1.411256,14,212.975397
-0.339617,5,213.100076
-0.725711,8,213.317948
-0.507978,6,213.481534
-17.388607,100,216.065251
-6.986853,57,224.796579
-2.165439,17,225.217819
-1.505105,12,225.478298
-2.322065,13,225.794552
-0.882995,7,225.970635
-0.968948,9,226.184606
-0.556356,6,226.328064
-1.369628,11,226.576382
-0.770696,8,226.751271
-0.694063,8,226.918771
-0.548948,7,227.072049
-3.431104,32,227.866698
-3.457815,27,228.521944
-12.953549,100,231.049717
-1.094969,8,231.222783
