#{"t_start": 1701402476.0251, "env_id": "ReachWithGripperHighLevel-v0"}
r,l,t
-58.744202,100,4.055877
-61.449625,100,6.648156
-60.811108,100,9.266605
-69.139645,100,11.999168
-69.152674,100,14.54122
-66.200905,100,24.59312
-58.643692,100,27.459478
-50.432124,100,30.143625
-57.564886,100,32.852421
-60.522852,100,35.569747
-6.888224,25,43.451352
-45.395818,100,46.121559
-29.349894,100,48.932786
-46.275605,100,51.593449
-41.097829,96,54.262694
-10.428864,61,55.884356
-43.061674,100,65.778341
-0.32036,3,65.858682
-42.751488,100,68.333948
-0.349033,4,68.441799
-29.285077,100,71.027582
-0.431059,4,71.135057
-28.990806,100,73.757099
-26.419791,100,76.414873
-30.751605,100,86.656676
-5.496556,32,87.414745
-7.393539,40,88.333329
-7.996861,49,89.553742
-25.01772,100,92.188783
-27.309164,100,94.789889
-0.272279,3,94.859107
-1.545918,11,95.106435
-25.248471,100,97.636688
-11.536714,48,105.911671
-8.68126,47,107.016893
-3.706838,25,107.744961
-27.648169,100,110.207797
-0.037704,1,110.239534
-22.135874,100,112.894369
-38.680111,100,115.602085
-19.195946,100,118.247918
-24.724235,100,128.145944
-33.279473,100,130.931099
-17.954842,100,133.685934
-19.844193,100,136.357698
-2.931636,25,137.015704
-18.343964,100,139.596916
-17.743142,100,149.3426
-5.435632,36,150.19708
-3.723466,22,150.703883
-15.049151,100,153.218277
-21.029596,100,156.050063
-0.302038,5,156.175312
-17.900724,100,158.473999
-2.064152,20,158.942869
-2.291693,18,159.384723
-13.373919,60,167.918752
-2.728508,21,168.450289
-2.659745,17,168.890601
-4.74314,36,169.844698
-16.980015,100,172.241661
-2.338014,15,172.585082
-7.17876,40,173.463558
-0.033336,1,173.48511
-1.588586,14,173.793204
-5.09546,31,174.521291
-2.578606,15,174.894975
-19.60106,100,177.386823
-13.491671,83,179.254881
-11.592701,68,188.0316
-0.145389,2,188.084649
-0.420563,5,188.210463
-2.030617,15,188.554065
-1.475375,13,188.836993
-5.906053,32,189.533949
-18.050713,100,191.744282
-9.910982,79,193.44566
-0.757209,7,193.592212
-0.269704,5,193.69774
-2.502675,19,194.102794
-15.710786,100,196.526918
-16.290134,100,206.089842
-1.178666,9,206.311204
-3.503361,23,206.951265
-0.948604,8,207.193307
-2.901304,29,207.969932
-0.296694,4,208.068508
-3.752556,25,208.709946
-13.707832,100,211.184882
-3.036821,30,211.958555
-4.957621,49,213.305271
-7.095769,49,214.518956
-1.973723,10,214.769979
-0.426447,5,214.895813
-4.129672,24,215.500238
-3.773401,32,216.295104
-0.472534,6,216.479212
-2.121633,15,216.903526
-8.287762,61,218.4682
-0.180231,3,225.811177
-0.784286,9,226.027604
-1.322414,14,226.373519
-1.291344,10,226.58334
-6.429339,42,227.588787
-0.446762,4,227.682259
-0.702199,8,227.854588
-4.199631,36,228.714985
-2.716723,19,229.152645
-0.629203,8,229.35218
-0.361308,3,229.427434
-1.052148,9,229.658797
-1.177026,8,229.869071
-1.473655,14,230.243786
-1.350387,14,230.59642
-1.430098,13,230.928367
-0.270165,3,231.003763
-0.218204,3,231.079045
-2.454911,19,231.553146
