#{"t_start": 1698320276.801871, "env_id": "AntObstacleLowLevel-v0"}
r,l,t
524.229735,1000,72.927067
525.156488,1000,169.770142
535.563499,1000,260.479779
545.489539,1000,351.950713
493.101437,1000,456.171826
531.20305,1000,547.546909
531.476046,1000,669.852785
458.691001,1000,767.065559
507.237879,1000,856.364743
515.668625,1000,951.479764
596.050275,1000,1049.044021
472.940913,1000,1138.727762
503.995895,1000,1259.542769
569.412787,1000,1352.232419
586.188897,1000,1441.767429
545.964401,1000,1536.388261
591.68571,1000,1635.308429
586.241087,1000,1725.077682
527.304865,1000,1842.385331
610.711409,1000,1941.220318
576.498194,1000,2033.21451
642.614075,1000,2105.874727
857.103189,1000,2206.274923
621.55175,1000,2295.960645
619.147878,1000,2384.747099
639.694167,1000,2512.885288
561.587208,1000,2600.907276
614.611627,1000,2692.440195
681.922336,1000,2795.147378
643.340752,1000,2886.958966
795.997311,1000,2983.111697
542.020115,1000,3110.520236
916.539345,1000,3204.9776
658.199923,1000,3298.3429
643.007939,1000,3392.931327
680.046241,1000,3485.251144
945.947013,1000,3584.329591
