#{"t_start": 1697241667.36142, "env_id": "AntTargetPosVelocityHighLevel-v0"}
r,l,t
-510.303271,1000,34.78018
221.680964,1000,78.269271
303.11698,1000,119.727844
378.443931,1000,162.04443
432.000674,1000,205.97353
366.221139,1000,249.631351
505.028181,1000,295.316285
542.524522,1000,337.745355
484.474322,1000,379.762891
594.461285,1000,421.743986
426.938761,1000,463.725941
533.033098,1000,507.069084
529.706317,1000,562.049793
380.244467,1000,604.427926
575.142874,1000,645.618332
586.167119,1000,686.789866
535.305127,1000,728.215147
573.369142,1000,772.013792
324.867674,683,798.780623
690.021862,1000,851.338024
593.989274,1000,894.253231
611.709657,1000,934.667853
690.738456,1000,976.617862
493.903692,1000,1020.067159
563.516036,1000,1061.209592
