#{"t_start": 1697241667.371649, "env_id": "AntTargetPosVelocityHighLevel-v0"}
r,l,t
-496.032067,1000,34.785244
258.075277,1000,78.27315
361.959739,1000,119.731223
296.501038,1000,162.049809
358.894875,1000,205.978888
421.864297,1000,249.636134
369.990413,1000,295.355496
541.565529,1000,337.750996
460.592984,1000,379.765713
565.307229,1000,421.7467
566.617115,1000,463.728067
421.082968,1000,507.071999
561.319226,1000,562.054449
591.582551,1000,604.429144
553.877727,1000,645.621622
362.854826,1000,686.789976
100.844277,276,694.98893
621.295453,1000,736.568522
552.774136,1000,780.163938
592.314965,1000,832.529653
664.503458,1000,875.532736
520.79316,1000,916.980006
556.150682,1000,959.126841
379.118922,1000,1000.34131
391.899201,1000,1043.403312
