#{"t_start": 1696036224.998913, "env_id": "AntTargetPosBulletEnv-v0"}
r,l,t
516.167519,1000,21.357811
495.843355,1000,52.156041
515.63034,1000,83.176634
381.261327,1000,113.19255
453.034731,1000,143.3162
462.933495,1000,173.794658
475.49993,1000,209.312176
537.463621,1000,240.125498
373.74612,1000,270.30067
523.857882,1000,300.736242
-1.408713,21,300.992433
490.845974,1000,332.611926
544.334051,1000,363.196285
537.003011,1000,392.754313
542.728557,1000,421.399852
572.10699,1000,451.502802
536.178875,1000,482.027301
453.791627,1000,513.546974
1.40246,23,513.87977
598.533303,1000,543.95976
554.073977,1000,579.528852
-0.385915,23,579.836708
569.896965,1000,609.874543
537.027313,1000,640.11922
603.865332,1000,670.079345
618.43887,1000,698.637542
537.709033,1000,727.12446
357.654537,1000,751.809486
635.042076,1000,780.316872
428.102002,1000,808.90883
670.01262,1000,839.07695
684.263763,1000,869.368336
745.685492,1000,898.168337
829.301781,1000,926.757873
671.945807,1000,960.598997
798.313995,1000,989.164988
856.250711,1000,1017.881495
865.30099,1000,1046.834805
794.866666,1000,1076.110864
93.911047,272,1079.806693
494.979994,1000,1111.396093
922.179895,1000,1146.940782
837.018281,1000,1177.118235
1014.127263,1000,1207.155739
885.369824,1000,1235.610448
910.801507,1000,1263.965483
1000.242809,1000,1292.22043
954.839818,1000,1325.983162
846.576954,1000,1355.370714
1032.989318,1000,1383.627395
1005.778502,1000,1411.936686
1031.350748,1000,1440.750029
1026.312016,1000,1469.102526
1116.964001,1000,1502.531493
797.584443,1000,1531.405987
714.680052,1000,1561.92495
818.454253,1000,1590.458141
1142.868844,1000,1618.831539
1190.385435,1000,1647.121213
1103.352174,1000,1680.882126
1139.108988,1000,1701.034812
1224.440863,1000,1731.606608
1034.460548,1000,1760.468641
