#{"t_start": 1696036225.004231, "env_id": "AntTargetPosBulletEnv-v0"}
r,l,t
489.2214,1000,21.36288
503.798014,1000,52.162583
496.761567,1000,83.182944
396.863597,1000,113.198291
492.327618,1000,143.3225
532.261548,1000,173.80223
472.062896,1000,209.316808
515.124566,1000,240.132743
468.782158,1000,270.306588
512.594201,1000,300.740442
560.354245,1000,332.307253
514.737016,1000,362.955075
565.197692,1000,392.511545
501.116707,1000,421.154474
518.992236,1000,451.200119
562.742966,1000,481.750137
-2.683303,20,482.009775
404.409615,1000,513.531528
535.364987,1000,543.670258
490.788454,1000,579.176452
-3.181568,20,579.471123
566.92609,1000,609.500948
484.076585,1000,639.731118
555.299091,1000,669.710648
445.329605,1000,690.066925
610.840429,1000,718.632397
527.546194,1000,751.486845
610.541722,1000,779.989205
648.040335,1000,808.587254
615.620507,1000,838.727205
663.470582,1000,869.027369
-3.712855,22,869.310158
752.158578,1000,898.105426
781.685621,1000,926.697267
820.055134,1000,960.538314
663.765055,1000,989.104181
810.792883,1000,1017.817849
789.341333,1000,1046.775342
888.869857,1000,1076.050205
837.645308,1000,1107.300846
876.01249,1000,1143.443601
748.731336,1000,1173.423182
874.163522,1000,1203.687884
946.422428,1000,1232.283109
741.017782,1000,1260.644075
965.619653,1000,1288.888405
942.274528,1000,1322.663435
964.405721,1000,1351.878257
1100.179808,1000,1372.233248
1126.73114,1000,1400.49286
1099.174833,1000,1429.146129
881.723697,1000,1457.697678
1115.715938,1000,1491.111234
1153.517732,1000,1519.496599
1036.146382,1000,1550.385703
932.308181,1000,1579.014987
1008.236891,1000,1607.399908
1087.908597,1000,1635.714498
1116.604765,1000,1664.131138
1071.096459,1000,1697.728517
1139.017478,1000,1728.187702
961.258052,1000,1756.900825
