#{"t_start": 1698134708.7958152, "env_id": "AntObstacleLowLevel-v0"}
r,l,t
486.353634,1000,71.311386
446.943127,1000,154.266539
492.510244,1000,237.834612
469.959316,1000,321.994996
419.198911,1000,404.82234
495.004489,1000,488.169547
460.531394,1000,597.877118
461.591124,1000,682.215528
519.578275,1000,766.738667
477.992777,1000,854.009661
481.309368,1000,938.182682
434.318819,1000,1025.044908
552.482052,1000,1134.219213
506.036188,1000,1218.959121
501.078465,1000,1306.482533
511.68322,1000,1394.537663
582.498454,1000,1479.207409
523.018476,1000,1565.124335
524.517562,1000,1690.255906
545.803241,1000,1784.948721
574.228078,1000,1881.647068
544.624536,1000,1958.222711
556.815578,1000,2049.575172
625.5574,1000,2143.782101
629.106145,1000,2237.680656
557.353477,1000,2359.256994
595.268266,1000,2452.173147
722.508762,1000,2547.407409
543.373907,1000,2645.530498
612.260777,1000,2744.655702
638.729791,1000,2841.338472
556.815221,1000,2966.861786
682.539822,1000,3064.379818
688.576037,1000,3161.380474
742.753058,1000,3258.19001
646.751465,1000,3355.218254
538.978594,1000,3451.782859
534.562804,1000,3576.202614
600.323256,1000,3671.597156
673.788547,1000,3770.216503
612.755105,1000,3868.092705
648.111536,1000,3963.00406
628.089353,1000,4040.755279
692.870454,1000,4164.225785
717.584863,1000,4255.823498
622.452153,1000,4350.756933
651.736515,1000,4446.968135
754.19986,1000,4541.981601
685.755389,1000,4639.223428
985.851972,1000,4734.882748
586.022442,1000,4859.462159
621.295006,1000,4957.967424
644.604038,1000,5058.127
735.541367,1000,5155.1368
993.600887,1000,5248.463109
601.937629,1000,5342.823746
730.03744,1000,5462.099204
619.859096,1000,5557.858627
659.869222,1000,5651.813715
657.604648,1000,5748.426806
704.71122,1000,5845.249833
799.064272,1000,5937.566339
