#{"t_start": 1697944928.82165, "env_id": "AntObstacleHighLevel-v0"}
r,l,t
468.99932,1000,32.338048
510.96114,1000,71.074155
462.14896,1000,110.122279
103.3629,121,119.833435
488.969725,1000,158.812017
575.192587,1000,197.318533
624.881534,1000,228.2459
579.990802,1000,274.063077
526.050892,1000,310.743602
616.179317,1000,347.758532
639.813496,1000,384.554464
493.173209,1000,421.22623
603.527177,1000,458.143939
608.776119,1000,504.495263
540.014691,1000,541.346931
594.529256,1000,578.40457
590.815742,1000,615.161508
539.136451,1000,652.405419
769.931999,1000,689.557492
619.105771,1000,734.483695
674.880469,1000,771.658858
639.350661,1000,809.066574
652.677204,1000,846.594425
703.138555,1000,883.672304
708.589463,1000,920.563993
748.691582,1000,966.703745
720.780959,1000,1004.299204
739.225483,1000,1035.410975
758.473191,1000,1073.328627
724.277458,1000,1111.453443
741.459945,1000,1149.241944
765.281302,1000,1187.035198
757.751524,1000,1233.394561
594.647279,1000,1273.119567
616.111709,1000,1315.312196
701.156052,1000,1359.194993
618.355715,1000,1402.896346
646.796746,1000,1448.764957
729.423886,1000,1504.003049
625.856018,1000,1546.186154
741.280494,1000,1587.777058
619.039623,1000,1630.921872
718.232511,1000,1673.091386
716.282143,1000,1715.105586
611.359188,1000,1768.559504
704.236805,1000,1811.500938
640.411637,1000,1854.109552
761.153696,1000,1896.142738
703.969852,1000,1930.776303
608.727461,1000,1972.500439
612.878873,1000,2025.208771
720.358942,1000,2068.239509
756.313955,1000,2109.967357
706.297852,1000,2154.536084
644.308615,1000,2195.641317
692.086833,1000,2236.853206
756.950927,1000,2278.136947
747.578792,1000,2329.58384
757.705964,1000,2376.621466
739.944426,1000,2422.904331
869.191907,1000,2467.844809
726.825847,1000,2514.076145
761.350721,1000,2560.293414
