#{"t_start": 1698027313.622116, "env_id": "AntObstacleHighLevel-v0"}
r,l,t
593.689522,1000,32.729365
545.938983,1000,72.002192
608.397498,1000,111.326247
328.258505,1000,151.731327
641.673695,1000,191.549274
573.77803,1000,232.284186
693.62957,1000,283.12609
680.997233,1000,326.545305
566.926519,1000,370.822762
730.985495,1000,414.876644
651.553669,1000,461.883395
729.534123,1000,509.893614
680.520913,1000,568.464153
579.806083,1000,616.628715
656.112274,1000,663.741117
639.432644,1000,708.239919
650.634944,1000,751.593327
701.103354,1000,792.320453
622.735286,1000,841.862944
729.167562,1000,881.685528
549.356251,1000,921.734403
781.210899,1000,955.186104
546.730977,1000,995.236952
119.723758,279,1009.330179
588.626513,1000,1049.372402
788.471857,1000,1099.214007
801.191325,1000,1139.505855
994.363371,1000,1179.431468
650.022307,1000,1219.623729
699.70855,1000,1260.179669
827.971618,1000,1300.21885
831.168521,1000,1349.718948
688.056776,1000,1389.61627
673.525206,1000,1422.631121
656.075994,1000,1462.539038
867.655222,1000,1502.507918
786.749508,1000,1542.236036
1192.425177,1000,1581.946461
741.206365,1000,1631.428559
666.983178,1000,1671.474233
1169.187779,1000,1711.350665
686.330568,1000,1752.077948
805.565264,1000,1792.316636
975.120662,1000,1832.117804
800.543161,1000,1881.825985
1191.991616,1000,1921.99025
702.981105,1000,1961.726656
484.658767,1000,2001.079824
802.792499,1000,2039.404138
682.318659,1000,2077.524021
125.075316,250,2083.898643
771.490376,1000,2131.816425
653.207785,1000,2170.298051
1477.888559,1000,2208.600451
790.27821,1000,2247.935257
711.292121,1000,2286.36439
740.310111,1000,2324.625799
728.970897,1000,2372.265312
286.387399,623,2394.544175
750.273066,1000,2432.919638
775.722927,1000,2471.400752
770.75731,1000,2514.711116
933.40546,1000,2561.243593
756.293546,1000,2608.178854
