#{"t_start": 1701666330.4129999, "env_id": "PickAndPlaceLowLevel-v0"}
r,l,t
-0.045966,1,1.074725
-18.84024,100,3.758624
-14.734573,100,6.409024
-8.002824,100,9.115363
-46.591957,100,11.625604
-12.400937,100,14.136647
-0.030313,1,14.162794
