#{"t_start": 1701747200.336215, "env_id": "PickUpLowLevel-v0"}
r,l,t
-16.481204,100,3.339596
-78.641793,100,6.682472
-0.193036,1,6.714648
-61.53959,100,9.700839
-29.636904,100,12.615462
-33.228962,100,15.749011
-41.012902,100,27.36392
-19.966685,100,30.272554
-20.926806,100,33.109063
-21.048646,100,36.261457
-48.328933,100,39.354188
-28.665414,100,51.339662
-28.940777,100,54.651687
-18.886838,100,57.804164
-22.486771,100,61.001299
-19.149701,100,64.096936
-17.280403,100,76.308151
-19.270261,100,79.579158
-0.170437,1,79.611792
10.280395,100,82.934294
-18.089872,100,86.10913
30.273159,100,89.191882
-15.672134,100,101.364667
-50.552395,100,104.581048
-21.194383,100,107.888006
14.196907,100,111.007844
-16.355963,100,114.246136
-19.241825,100,126.597958
-15.100887,100,129.67767
-23.644623,100,132.612253
-19.510089,100,135.635142
-41.902547,100,138.760369
-13.221467,100,150.88823
-17.675336,100,153.992905
-7.294019,45,155.456539
-11.839775,86,158.171913
-20.970715,100,161.286042
-16.816513,100,164.242196
-4.542136,100,175.90548
-13.697782,100,179.097064
-17.999273,100,182.231049
-20.699738,100,185.34668
-24.144479,100,188.326053
-39.099576,100,200.240066
-26.446426,100,203.218083
-19.715805,100,206.395335
-11.991834,72,208.688903
-15.282327,100,211.446001
-18.424495,100,214.513123
-36.775581,100,226.722579
-9.315577,41,228.061527
-21.913585,100,231.303233
-5.323282,32,232.282366
-18.6378,100,235.378476
-23.915515,100,238.458496
-18.258784,100,250.317667
-24.687207,100,253.488984
-12.710668,100,256.685385
-16.682101,100,259.486372
-18.602571,100,262.392213
-25.175542,100,274.308707
-0.182237,1,274.337554
-5.43847,33,275.336397
-0.158136,1,275.365419
-17.525005,100,278.473586
-18.036164,100,281.400832
-25.13891,100,284.542078
-14.945608,100,287.358909
-19.99437,100,299.482744
-17.604983,100,303.576714
-16.07006,100,306.35866
-20.104641,100,309.290927
-18.977503,100,312.305617
-14.364064,100,324.260242
-15.663043,100,327.250383
-15.590232,100,330.306671
-16.9876,100,333.059059
-21.722932,100,335.973801
-18.134264,100,347.973514
-0.150026,1,348.009589
-15.513252,100,351.159699
-27.144631,100,354.265351
-8.906383,100,357.229314
-20.992457,100,360.10552
-13.454445,100,372.210746
-21.995415,100,375.43461
-15.73268,100,378.450586
-0.148338,1,378.478862
-14.565592,100,381.311765
-14.179343,100,384.407015
56.325464,100,396.11684
-17.216627,100,399.351139
-15.785287,100,402.663393
-25.63217,100,405.803889
-14.405942,100,408.727257
-149.979936,100,420.621523
-35.341243,100,423.65887
-19.751892,100,426.921003
-21.942426,100,430.250301
-14.357335,100,432.966063
-23.162727,100,436.075735
-20.111161,100,447.762398
-24.184478,100,451.070215
-16.987941,100,454.290645
-43.136126,100,457.0762
-15.440709,100,459.986859
-14.114692,100,471.74029
-24.395867,100,474.916928
-15.964891,100,478.003683
-16.258979,100,480.751373
-19.071446,100,483.577102
-0.193681,1,483.603067
-0.202041,1,483.62928
-13.800576,100,495.694682
-19.774682,100,498.901208
-0.150263,1,498.936418
-15.914705,100,501.979138
-23.268276,100,504.912607
-14.671604,100,507.957769
-12.557725,100,520.243061
-22.194144,100,523.569389
-15.076549,100,526.796344
-15.917861,100,529.792314
-28.275432,100,533.102727
-0.199668,1,533.132426
-14.843615,100,545.40493
-19.1105,100,548.729701
-16.452494,100,551.826596
-15.189697,84,554.52198
14.197757,51,556.242948
-15.304485,100,559.003796
-15.793777,100,570.594754
-17.708019,100,573.779347
-0.189112,1,573.811331
-11.64546,100,576.96607
-15.122972,100,579.80211
-46.110518,100,582.85173
-9.84253,100,595.62544
-34.52938,100,598.790959
-13.268162,100,603.439138
-18.590595,100,606.626558
-18.537812,100,609.456188
-16.687866,100,621.924407
-14.489359,100,624.985306
-25.716954,100,628.087779
-15.900849,100,631.139816
-14.568909,100,634.128349
-15.674049,100,646.429512
-17.579696,100,649.548948
-34.312986,100,652.799367
-14.450356,100,655.737749
-16.80819,100,658.752351
-14.32792,100,670.689928
-8.414917,69,672.706518
-17.883261,100,675.918218
-17.467557,100,679.300616
-16.631545,100,682.387642
-20.828844,100,685.497649
-17.057052,100,697.705556
-16.265428,100,700.919437
8.712794,11,701.240469
-13.413421,100,704.356259
-16.054568,100,707.363117
-14.296781,100,710.517802
-0.153764,1,710.556877
-13.691409,100,722.037852
-12.324158,100,725.192114
-1.108401,26,726.112024
-15.574625,100,729.223585
-22.125252,100,732.266471
-14.415109,100,744.608747
-8.031097,64,746.494608
-13.555756,100,749.558528
-14.676599,100,752.599663
2.925222,100,755.895807
-12.890276,100,759.046259
-0.144779,1,759.077047
-7.376689,100,770.757561
-5.024114,100,773.764507
-12.75319,100,776.799497
-12.947158,100,779.819662
-14.118742,100,783.047099
-12.282917,100,794.861133
-15.9086,100,797.800412
-14.341066,100,800.908163
-5.187078,100,804.039915
-13.241135,100,807.081112
-14.258333,100,818.73017
-13.356108,100,821.660946
-47.485659,100,824.876684
-15.926987,100,827.990416
-13.772858,100,831.074621
-0.147515,1,831.10228
-12.886329,100,843.068262
-14.091517,100,845.765779
-4.95222,33,846.717485
-13.62554,100,849.741629
-0.156603,1,849.767491
-0.151445,1,849.794551
-12.060181,100,852.744045
-14.276711,100,855.921133
-1.664961,17,856.495047
-12.180445,100,868.338597
-14.370791,100,871.031438
-13.814568,100,874.144805
-15.743329,100,877.252498
-1.822726,19,877.859571
-33.600519,100,881.03784
-2.074946,16,881.519248
-15.66633,100,893.441382
-13.16941,100,896.351802
28.301436,100,899.564519
