#{"t_start": 1701747200.586289, "env_id": "PickUpLowLevel-v0"}
r,l,t
-51.492344,100,3.095689
-45.765228,100,6.436568
-30.415353,100,9.378747
-23.481282,100,12.336558
-31.872455,100,15.467881
-39.21176,100,27.084757
-13.357713,100,29.994089
-0.173049,1,30.029227
-24.150967,100,32.863315
-19.829682,100,36.018137
-35.305686,100,39.107731
-0.195894,1,39.140708
-24.565751,100,51.126714
-20.704882,100,54.435756
-15.984939,100,57.603909
-0.169988,1,57.64223
-31.587928,100,60.816764
-36.403001,100,63.904137
-94.437563,100,76.131273
-29.952188,100,79.39709
-14.903057,100,82.719447
-23.766486,100,85.891353
-7.081784,51,87.501569
-38.21784,100,99.556694
-98.78722,100,102.821719
-0.162943,1,102.85664
-18.560287,100,106.168128
-25.390017,100,109.317815
-0.161296,1,109.349832
-16.672589,100,112.411129
-19.029592,100,115.722907
-87.313361,100,128.011778
-46.555049,100,130.962586
-64.252897,100,134.02723
-24.107645,100,137.12765
-21.738085,100,140.184582
-17.492942,100,152.401971
-9.472422,100,155.477803
-48.185657,100,158.649723
-31.264426,100,161.813952
-21.337218,100,164.608411
-20.833998,100,176.364208
-24.49235,100,179.520531
-1.6263,17,180.029219
-16.212777,100,183.272358
-16.482011,100,186.277686
-0.208768,1,186.307634
-8.168762,53,187.901139
-0.150361,1,187.928262
-0.154525,1,187.960096
-23.15868,100,199.877851
-73.87309,100,202.858737
-44.967339,100,206.012322
-13.136349,100,209.161087
-0.146001,1,209.187503
-20.303742,100,211.971987
-22.639624,100,224.207657
-16.843316,100,227.320945
-16.039182,100,230.573501
-7.999657,100,233.645787
-9.511863,84,236.254047
-16.056529,100,239.292457
-16.13955,100,251.227099
-17.958555,100,254.480255
-53.634759,100,257.434442
-15.674051,100,260.315025
-14.992903,100,263.127072
-25.395475,100,275.146927
-25.635474,100,278.254803
-17.771777,100,281.183491
38.423716,100,284.323308
-39.867959,100,287.140971
-52.840333,100,299.263583
-0.170749,1,299.291571
-0.155628,1,299.320012
-19.20266,100,303.419088
-20.705645,100,306.184342
-14.50321,100,309.136989
-22.505762,100,312.158448
-25.979707,100,324.100946
-16.060841,100,327.090174
-50.917103,100,330.143877
-1.350451,10,330.410428
-0.526174,5,330.554571
-20.54165,100,333.345011
-17.34963,100,336.206587
-17.376644,100,348.333651
-0.159847,1,348.365023
-14.539969,100,351.514839
-72.397774,100,354.522328
-13.22381,100,357.526936
-23.93166,100,360.36132
-35.128616,100,372.494436
-0.151842,1,372.524765
-62.916048,100,375.803756
-19.136512,100,378.807761
-14.970392,100,381.58687
-17.636667,100,384.656414
-19.238197,100,396.400472
-17.049529,100,399.656858
-13.714995,100,403.01642
-2.02237,18,403.568753
-19.457199,100,406.656608
-15.985282,100,409.687308
-0.151908,1,409.718734
-16.173101,100,421.447562
-21.582932,100,424.552001
-36.599103,100,427.951301
-27.930946,100,430.99322
-13.337564,100,434.029523
-32.732144,100,445.51921
-45.349686,100,448.757909
-0.425192,5,448.92266
-17.462417,100,452.255888
-0.16179,1,452.287874
-1.395809,10,452.621699
-26.165922,100,455.531836
-25.866502,100,458.348768
-20.496984,100,469.953505
-51.424646,100,473.128184
-18.623823,100,476.310768
-18.840782,100,479.156088
-0.17956,1,479.184004
-14.511359,100,482.059829
-14.555179,100,493.960563
-19.687089,100,497.091584
-17.389499,100,500.325507
-21.345781,100,503.262006
-15.17755,100,506.211338
-19.445745,100,518.309247
-20.492132,100,521.734606
-3.389875,23,522.414196
-0.159066,1,522.444
-15.260834,100,525.777996
-17.231018,100,528.770937
-16.32451,100,532.105705
-11.669495,100,544.247848
-0.152924,1,544.280785
-20.487203,100,547.649363
-33.651597,100,550.820448
-43.601441,100,553.996081
-18.354465,100,557.092952
5.01474,100,568.581779
-13.867342,100,571.59139
-17.830461,100,574.795364
-14.916497,100,577.902408
-17.310398,100,580.845334
-12.736401,100,593.429788
-20.788722,100,596.671816
-16.87596,100,599.870825
-14.317385,100,604.327081
-47.454033,100,607.438005
-13.003663,100,610.365754
-16.254377,100,622.88373
-12.767192,100,625.94187
-16.982041,100,629.141087
-15.986808,100,631.990772
-13.871057,100,635.204907
-15.797128,100,647.429751
-18.280842,100,650.652618
-17.299037,100,653.721988
-22.530537,100,656.593141
-0.202126,1,656.622996
-12.306158,100,659.789303
-2.285805,22,660.485211
-14.157539,100,672.271176
-20.523546,100,675.462577
-16.73261,100,678.820357
-15.179372,100,681.960628
-2.892747,25,682.696534
-15.003469,100,695.036013
-0.193706,1,695.065307
-18.530581,100,698.026083
-12.650845,100,701.226696
-16.087088,100,704.358099
15.618825,100,707.377739
3.753601,100,710.509391
-2.011804,13,719.429369
-14.770396,100,722.38813
-17.649882,100,725.644208
-15.524149,100,728.785873
-14.511062,100,731.836157
-9.064465,100,735.007947
-19.752168,100,747.180838
-14.930965,100,750.214371
-16.397216,100,753.328125
10.958019,100,756.52948
-13.601339,100,759.755026
-0.189403,1,759.781477
-15.175648,100,771.386179
-13.647045,100,774.477215
-1.315274,11,774.805638
-13.059586,100,777.77414
-8.734719,55,779.449644
-11.451345,100,782.673546
-17.616432,100,794.479607
-13.738648,100,797.432477
-16.233593,100,800.511259
-14.280861,100,803.647447
-14.045826,100,806.71738
-14.48397,100,818.384606
-13.549701,100,821.303192
-3.536517,28,822.183875
-10.468527,74,824.561275
-13.413875,100,827.685918
-12.066113,100,830.772536
-12.037468,100,842.740636
-13.189094,100,845.428042
-13.680485,100,848.417979
-13.321648,100,851.395201
-16.335031,100,854.478495
-15.054835,100,866.551109
-14.968647,100,869.276068
-24.665529,100,872.155526
-12.809477,100,875.30408
-13.24528,100,878.429087
-4.092521,37,879.58468
-13.488445,100,891.653429
-12.80411,100,894.593831
-12.711474,100,897.638156
-0.14877,1,897.664794
33.229366,100,902.085258
-16.625813,100,905.317707
-14.364246,100,917.869872
-58.586532,100,920.871757
-12.09779,100,924.006776
-0.149456,1,924.046337
-12.719649,100,927.227369
-13.732107,100,930.496211
-37.914654,100,942.670376
-14.163321,100,945.606984
-45.786515,100,948.621069
-0.158161,1,948.650812
-14.502901,100,951.75715
-14.110606,100,954.732964
-11.124551,100,958.073895
-13.839434,100,969.600918
-12.91543,100,972.540353
-0.161235,1,972.569198
-13.352326,100,975.654674
-0.155296,1,975.689154
-3.907142,37,976.806564
-43.212548,100,979.715892
-0.146644,1,979.74043
-11.910863,100,990.785125
-14.451553,100,993.75227
-6.840476,59,995.546619
-11.14492,100,998.558273
-13.542923,100,1001.620959
-14.995043,100,1004.671405
-18.427676,100,1016.218014
-12.165162,100,1019.28193
-14.193718,100,1022.330628
5.036693,100,1025.509974
-13.585617,100,1028.653076
8.624048,100,1040.204845
-35.934373,100,1043.226845
-3.015345,31,1044.299166
-13.77628,100,1047.179459
-3.393219,29,1047.995364
-13.948963,100,1050.913304
-0.519715,7,1051.115068
-12.896593,100,1062.667364
-1.281326,16,1063.140025
-9.774924,100,1066.152656
-11.863255,100,1069.262059
-13.408389,100,1072.253698
-11.253171,100,1075.215352
-3.807372,32,1076.20408
-42.471207,100,1087.750975
-2.952709,29,1088.602008
-13.318795,100,1091.70523
-13.602028,100,1094.836557
0.037955,100,1097.756329
-17.738498,100,1100.708563
-12.68293,100,1112.166075
-0.148813,1,1112.19759
-2.58562,100,1115.480677
-34.587414,100,1118.388918
-9.625101,100,1121.272237
-11.630202,100,1124.115874
-7.16396,67,1134.467067
-12.520781,100,1137.388933
-14.74557,100,1140.299114
-11.656494,100,1142.999832
-0.421356,5,1143.127919
-58.628812,100,1145.831498
-5.597578,49,1147.271027
-12.066031,100,1159.045386
-11.292105,100,1162.0384
-10.996682,100,1164.964289
-14.613201,100,1167.736252
-16.70746,100,1170.565184
-23.723431,100,1181.919736
-10.226707,100,1185.075657
-14.124555,100,1188.112404
-13.178912,100,1190.916435
-0.171713,1,1190.947072
-12.809879,100,1194.551667
-11.080912,100,1205.742862
-11.444689,100,1208.773709
-0.149096,1,1208.805363
-12.013552,100,1211.645868
-26.9028,100,1214.463061
-14.287846,100,1217.430198
-11.419988,100,1229.256256
10.143297,100,1232.220651
14.080017,57,1233.855805
-13.104295,100,1236.639665
-1.863508,16,1237.119397
-13.331035,100,1240.080785
-13.826106,100,1242.927042
-12.651147,100,1254.443064
-11.97927,100,1257.198495
-18.86232,100,1260.100331
-12.453886,100,1262.925412
-12.940344,100,1265.694266
-13.498747,100,1277.086654
-10.765558,100,1280.072238
-13.985643,100,1283.024764
-38.318368,100,1285.760251
-12.623506,100,1288.64373
-13.252761,100,1299.890684
-10.772844,100,1302.761459
-13.323928,100,1305.510521
-10.333286,100,1308.324344
-13.678947,100,1311.1656
-14.325197,100,1322.421118
-2.861305,27,1323.161218
-3.717364,100,1325.879349
-12.07456,100,1328.811898
-20.769068,100,1331.777513
-11.813807,100,1334.860295
-12.459093,100,1346.490283
-11.760419,100,1349.394902
7.57746,100,1352.369038
-12.018872,100,1355.306626
-2.251938,28,1356.119964
-0.146815,1,1356.150319
-14.867888,100,1359.082729
-11.788445,100,1370.407866
7.163449,100,1373.333479
-11.967559,100,1376.148023
-0.146414,1,1376.174638
-7.570094,100,1379.096951
-0.153664,1,1379.124535
-12.243335,100,1382.123698
-8.11378,74,1392.700003
-11.943444,100,1395.788466
-11.762152,100,1398.576166
-1.678587,100,1401.557522
-13.197568,100,1404.558042
-0.158613,1,1404.591953
-15.122433,100,1416.008295
-8.435916,100,1418.862064
5.870038,100,1422.042846
-11.93294,100,1425.076954
-3.944694,24,1425.775522
-3.848226,28,1426.743803
-12.10047,100,1429.874292
16.294628,100,1441.314106
35.061099,59,1443.118248
-12.683164,100,1446.043092
-4.346483,100,1448.86713
-7.981174,79,1451.295582
-14.770015,100,1462.920737
-12.038803,100,1465.708438
-14.885592,100,1468.296726
-11.862328,100,1471.17289
-0.148606,1,1471.198529
1.612218,100,1474.16142
-30.64278,100,1477.532568
-23.605321,100,1490.023632
-18.378955,100,1492.985763
-12.038963,100,1496.077462
13.609891,40,1497.42266
-12.244618,100,1500.515206
-11.144408,97,1511.853264
8.99726,100,1514.820141
-12.770475,100,1517.838313
-13.589506,100,1520.907696
-0.930806,7,1521.126182
7.519724,24,1521.8535
-11.694573,100,1524.938827
-13.233036,100,1536.08242
-0.148768,1,1536.108807
-41.739732,100,1538.966654
-12.195867,100,1542.041601
-0.198919,1,1542.073504
7.453515,100,1545.173394
-10.645206,100,1548.025546
-12.828096,100,1559.272512
-10.659263,100,1562.247828
6.245677,100,1565.299154
-9.754551,100,1568.622543
-15.188093,100,1571.75062
-10.760758,100,1583.363779
-33.314468,100,1586.540891
-10.043376,100,1589.817532
-12.561643,100,1592.777194
-11.363254,100,1595.773247
-4.906695,45,1596.983225
-2.689403,28,1597.836292
-11.600203,100,1609.140483
-12.172971,100,1612.176197
-36.636103,100,1615.159953
-69.927878,100,1617.901827
-12.995598,100,1620.62275
-35.053217,100,1632.009107
-10.477531,100,1635.119789
-53.325298,100,1638.429149
-9.273488,100,1641.282288
-23.707818,100,1644.327468
-9.915675,100,1656.085227
-0.145554,1,1656.117396
-9.906288,100,1659.245653
-8.938247,80,1661.698055
-10.006959,100,1664.614753
-10.936952,100,1667.459001
-11.665473,100,1678.600027
-12.204418,100,1682.016197
-0.160617,1,1682.044179
-10.544182,100,1685.001866
-0.17808,1,1685.031571
-0.887403,9,1685.283723
-24.499585,100,1688.06796
-12.217571,100,1690.770428
11.989983,62,1692.588132
-11.028789,100,1703.935966
-4.301668,34,1704.979781
134.935693,63,1706.873659
-11.811716,100,1709.50545
-2.74336,32,1710.371384
-16.162532,100,1713.35225
-11.748438,100,1724.718755
-16.412702,100,1728.034573
-9.656161,91,1730.763704
-4.181596,37,1731.865679
-0.152183,1,1731.898813
-0.971906,7,1732.106419
-11.28853,100,1735.071586
-11.237264,100,1737.861624
-9.362832,100,1749.381134
-0.162713,1,1749.41303
-10.167509,100,1752.498076
-11.725958,100,1755.623253
-0.163236,1,1755.654057
-9.0697,100,1758.320367
-10.869927,100,1761.007979
-12.882297,100,1772.429483
-10.429123,100,1775.496259
-0.978207,8,1776.803147
-11.356728,100,1779.507601
-12.311681,100,1782.352493
-0.178916,1,1782.381625
-10.694721,100,1785.33854
-10.999061,100,1796.712705
-9.701057,100,1799.515498
-10.983305,100,1802.468557
-13.640462,100,1805.455178
-11.769023,100,1808.464745
-7.314041,84,1810.822001
323.810149,100,1822.170134
-9.016691,100,1825.053833
-3.037051,28,1825.85974
-0.151979,1,1825.890979
-6.031556,61,1827.789026
-1.030072,10,1828.061589
-10.027729,100,1830.73677
-0.080308,100,1833.665079
-9.607112,100,1844.988327
-8.837502,100,1847.888614
-12.980915,100,1850.496982
-9.675091,100,1853.22231
-9.968367,67,1855.108214
-16.309576,100,1866.253384
-10.69776,100,1869.110073
-12.018613,100,1871.829511
-11.43489,100,1874.8989
-13.151181,100,1877.810882
115.578873,100,1889.358397
1.687186,100,1892.103241
-9.067017,100,1894.893837
-10.240143,100,1897.779652
-9.928054,100,1900.592614
-9.443619,100,1912.149114
-28.575141,100,1914.883153
-0.15602,1,1914.91063
-10.969305,100,1917.827307
-14.268425,100,1920.599201
-11.457392,100,1923.761444
-10.687959,100,1926.728211
-12.179155,100,1938.062716
-10.262911,100,1940.939102
-8.920208,100,1943.726673
-11.645801,100,1946.559795
-13.798489,100,1949.492124
-2.235553,17,1950.040055
-11.086476,100,1961.005205
-9.108187,100,1963.911267
1.37139,90,1966.486607
-1.404958,17,1966.971647
-8.461594,100,1969.991292
-14.488418,100,1973.179975
160.116042,100,1984.288696
-10.470238,100,1987.138562
-9.706092,100,1989.961748
-22.417027,100,1993.073333
-8.563554,100,1996.059064
-0.170395,1,1996.088248
47.887837,100,2007.349877
-0.556003,7,2007.556128
-8.274655,100,2010.477846
-10.139905,100,2013.186306
-0.154243,1,2013.219206
-8.918681,100,2016.104141
-12.56373,100,2018.962961
-11.134675,100,2030.176226
-11.579615,100,2032.788838
-10.358153,100,2035.652798
-8.238226,100,2038.617242
-10.899824,100,2041.653348
25.102079,47,2051.327882
-11.95082,100,2054.07846
-9.523632,100,2056.897838
-2.420701,24,2058.779447
8.343705,25,2059.535936
-9.551046,100,2062.563455
-0.148523,1,2062.595147
-1.959167,100,2065.595027
-9.512467,100,2077.171782
-1.847993,15,2077.639368
-9.802923,100,2080.417529
-45.898412,100,2083.489759
-13.259401,100,2086.550974
-15.395611,100,2089.564169
249.178128,100,2100.822877
-6.26599,60,2102.51948
-13.11491,100,2105.485213
-12.316029,100,2108.427612
-1.601152,21,2109.079101
-8.363446,100,2111.943451
-11.098832,100,2123.012507
-11.193643,100,2125.611263
-0.147722,1,2125.638396
-10.317649,100,2128.440498
-4.238845,38,2129.516784
-10.217284,100,2132.488632
-9.10039,100,2135.283821
-8.21023,100,2146.473283
-9.904386,100,2149.427525
-10.584039,100,2152.40381
11.99525,87,2155.236144
-11.166615,100,2158.030725
-15.95985,100,2169.274944
-10.133165,100,2172.157879
-9.404439,100,2175.259593
-9.885731,100,2178.14787
