#{"t_start": 1701747198.464597, "env_id": "PickUpLowLevel-v0"}
r,l,t
-0.181261,1,2.324372
-38.398407,100,5.227249
-27.826425,100,8.567517
-49.213708,100,11.523972
-36.424207,100,14.466215
-25.197537,100,17.600178
-29.594302,100,29.215642
-29.920332,100,32.12307
-73.981042,100,34.959854
-0.181073,1,34.991154
-19.607346,100,38.145863
-28.633363,100,41.236023
-25.171053,100,53.220995
-39.499035,100,56.531578
-58.242977,100,59.68529
-33.774614,100,62.88265
-29.368885,100,65.975015
-20.411275,100,78.189671
-29.633421,100,81.459639
-16.112054,100,84.776129
-23.452948,100,87.961265
-16.858027,100,91.045474
-0.153346,1,91.071897
-0.153493,1,91.09677
-41.815586,100,103.276937
-23.91735,100,106.492677
-15.993363,100,109.799858
-15.583895,100,112.920757
-18.76733,100,116.163134
-21.042535,100,128.508171
-22.121981,100,131.583422
-23.58947,100,134.526057
-16.073094,100,137.548966
-20.190694,100,140.671657
-0.171982,1,140.701134
-21.370422,100,152.83979
-42.836152,100,155.935648
-48.762711,100,159.145665
-18.309487,100,162.305115
-16.327473,100,165.384139
-22.446737,100,176.876529
-21.979087,100,180.076876
-25.281012,100,183.172601
-18.99428,100,186.383929
-0.166416,1,186.415966
-21.286325,100,189.347936
-0.158235,1,189.379207
-0.160569,1,189.409999
-21.544895,100,201.348923
-0.165334,1,201.387514
-21.082361,100,204.360411
-16.628277,100,207.458722
-16.79491,100,210.652129
-0.172539,1,210.68073
-18.510775,100,213.445955
-18.045498,100,225.609435
-25.278523,100,228.731136
-11.824414,100,232.012226
-14.963315,100,235.124577
-2.760113,23,235.83978
-19.870039,100,238.938324
-18.758027,100,250.755683
-78.511386,100,253.950583
-21.203456,100,257.1731
-12.318946,100,260.064066
-6.600592,42,261.244049
-20.918247,100,264.168469
-43.904653,100,276.076295
-0.165042,1,276.107512
-14.742825,100,279.142441
-19.73046,100,282.179641
-1.303719,15,282.635439
-17.119626,100,285.74796
-18.66109,100,288.516277
-17.586197,100,300.628098
-18.042159,100,304.750139
-17.25742,100,307.615686
3.000146,100,310.497983
-13.258252,100,313.488941
-22.735677,100,325.450144
-15.408167,100,328.449436
-28.732604,100,331.496435
-36.027831,100,334.334275
-7.877945,100,337.241896
-0.161684,1,337.27182
-24.127381,100,349.109344
-15.042905,100,352.286803
-16.682333,100,355.484057
-15.68879,100,358.435733
-61.323049,100,361.337724
-17.219106,100,373.355665
-14.313683,100,376.623777
-15.228906,100,379.658259
-16.492838,100,382.548246
-19.924336,100,385.451649
-72.903016,100,388.493156
-20.788819,100,400.460119
-15.739905,100,403.713166
-16.171629,100,406.949488
-17.461945,100,409.896281
-15.108204,100,412.972473
-13.531138,81,424.148264
-16.980851,100,427.351802
-21.057419,100,430.721794
-19.102034,100,433.631411
-17.215891,100,436.713369
-0.16282,1,436.741794
-0.187008,1,436.769252
-13.876171,100,448.307968
-16.45907,100,451.61161
-22.874468,100,454.966193
-36.854075,100,457.817368
-11.428409,100,460.651602
-36.77907,100,472.267183
-17.569405,100,475.453492
-21.855365,100,478.629086
-16.575396,100,481.443255
-14.7959,100,484.31344
-20.411585,100,496.238208
-18.881512,100,499.375646
-17.846951,100,502.592961
-13.3439,100,505.538233
-0.15001,1,505.568574
-8.448095,100,508.504178
-22.391077,100,520.665372
-0.160557,1,520.707249
-17.298754,100,524.078024
-13.861904,100,527.365823
-14.857098,100,530.428871
-17.926144,100,533.681904
-16.019307,100,545.886519
-15.560038,100,549.08857
-12.30957,100,552.405331
-13.595721,100,555.543416
-3.105041,27,556.406477
-12.314501,100,559.468358
-4.824908,100,570.936351
-17.865849,100,574.010869
-15.302488,100,577.202753
-15.583773,100,580.276443
-16.489335,100,583.234921
-0.148806,1,583.266554
-0.150574,1,583.297758
-14.903243,100,596.064065
-21.403767,100,599.164846
-17.91069,100,603.6623
-2.03583,16,604.241683
18.069983,18,604.823155
-17.783525,100,607.977636
-15.559722,100,610.8359
-15.689589,100,623.31558
-37.345232,100,626.403561
-16.459666,100,629.46121
-18.495273,100,632.577558
-13.681569,100,635.476378
-6.115967,100,647.747201
-17.06329,100,650.962548
-17.93218,100,654.199715
-14.767266,100,657.185703
-16.22403,100,660.118012
-15.274864,100,672.137844
-0.144501,1,672.16793
-15.810996,100,675.061005
-0.145456,1,675.087329
-12.343011,100,678.322418
5.539434,100,681.761454
-16.19533,100,684.792957
-12.614739,100,697.132116
-13.512933,100,700.092684
-16.289328,100,703.295156
-12.096007,100,706.422905
-16.390143,100,709.441003
-12.869174,100,712.578829
-14.0319,100,724.071294
-3.390473,100,727.243651
-14.047086,100,730.435893
-15.954323,100,733.518453
-12.370652,100,736.653121
-19.336611,100,748.812846
-12.124169,100,751.916445
-14.982618,100,754.955762
-14.453934,100,758.221956
-14.481039,100,761.429308
-17.860372,100,773.045361
-3.734983,26,773.818525
-20.420826,100,776.902625
-14.838743,100,779.868024
-5.407312,42,781.152785
-12.343577,100,784.341194
-16.30977,100,796.231662
-15.840514,100,799.118495
-4.858989,49,800.628736
-14.713099,100,803.738451
-12.797326,100,806.871829
-12.354357,100,809.957909
-19.053581,100,821.539713
-16.350079,100,824.53938
-11.211121,100,827.763986
-12.816349,100,830.825014
-6.544802,53,832.475154
-13.303442,100,844.470887
-10.403328,100,847.16878
-17.96083,100,850.100093
-12.479586,100,853.104243
-12.091325,100,856.174911
-13.342641,100,859.271622
-0.144731,1,859.30378
-12.693406,100,871.066305
-16.792654,100,873.871254
-14.057624,100,877.021711
-12.978068,100,880.152485
-15.667181,100,883.313057
-14.642864,100,895.230337
-12.293394,100,898.145451
-11.141534,100,901.350279
-17.196365,100,905.828653
-14.8597,100,909.034456
-17.416089,100,921.379266
-11.663257,100,924.485733
-12.952889,100,927.770503
-18.351689,100,931.008891
3.461103,100,934.207992
-26.84387,100,946.188314
-13.314324,100,949.12244
-13.624725,100,952.297504
-12.945206,100,955.273276
-11.995935,100,958.362104
-11.708775,100,970.241693
-14.852072,100,973.086159
-12.249762,100,976.10201
-1.667287,12,976.482652
-0.148585,1,976.511478
-17.144448,100,979.609413
-11.865096,100,982.370926
-12.169263,100,993.534657
-11.697272,100,996.498228
