#{"t_start": 1696115166.043394, "env_id": "AntTargetPosHighLevel-v0"}
r,l,t
94.446424,279,7.339732
354.247353,1000,51.005748
390.050849,1000,92.897865
334.471176,1000,137.490703
485.734605,1000,180.735184
446.837158,1000,225.247814
482.524658,1000,277.554422
587.038094,1000,320.757721
577.589042,1000,363.926417
565.536305,1000,407.281902
625.519724,1000,450.635858
613.962411,1000,495.1341
495.954783,1000,530.274563
129.196885,392,559.354943
457.105072,1000,602.940014
59.74212,86,605.124146
681.849584,1000,649.177219
536.010073,1000,694.319378
649.224661,1000,737.968605
656.109485,1000,781.313134
701.371271,1000,834.576234
631.70845,1000,877.447289
562.297845,1000,920.775517
613.090351,1000,964.225728
682.880756,1000,1008.591919
755.049955,1000,1052.282517
798.383646,1000,1095.155834
747.306123,1000,1149.846079
402.571355,514,1172.406997
652.20456,1000,1218.382732
849.621105,1000,1264.319052
576.655241,1000,1306.53105
540.099,1000,1348.856399
904.593741,1000,1401.898064
714.587649,1000,1445.226805
1001.582352,1000,1478.719363
1061.935592,1000,1521.537246
977.659492,1000,1565.113621
533.102433,608,1597.067026
867.32134,1000,1639.989189
995.252717,1000,1683.180417
741.162647,1000,1727.317377
916.249232,1000,1770.683298
