#{"t_start": 1696115166.040502, "env_id": "AntTargetPosHighLevel-v0"}
r,l,t
369.240603,1000,35.335839
333.30663,1000,77.513582
402.831288,1000,121.488118
523.7163,1000,165.02396
536.61991,1000,208.495415
493.843452,1000,253.441278
530.946386,1000,304.816192
558.450083,1000,347.942753
543.745504,1000,391.095259
457.342019,1000,434.774973
598.890564,1000,479.208329
547.55768,1000,523.050268
571.149068,1000,576.867065
504.531295,1000,620.831943
662.954879,1000,664.974365
602.520533,1000,709.494614
566.511547,1000,753.018197
635.047462,1000,796.273359
753.95186,1000,849.595884
632.184061,1000,892.385638
557.253053,1000,935.832335
644.704444,1000,970.445774
685.626987,1000,1014.717852
707.412243,1000,1058.225625
863.285052,1000,1101.860939
843.24288,1000,1156.481112
661.28811,1000,1201.867257
767.193901,1000,1248.326787
643.628986,1000,1291.029485
764.328173,1000,1333.295692
875.773732,1000,1375.814929
1021.051241,1000,1429.045988
871.114694,1000,1472.12967
958.049723,1000,1514.456686
999.253239,1000,1558.517777
817.702496,1000,1599.980704
1033.073376,1000,1642.911306
845.918853,1000,1694.706543
1017.225332,1000,1739.543179
1017.696854,1000,1782.490413
