#{"t_start": 1701651836.56977, "env_id": "PickUpLowLevel-v0"}
r,l,t
-37.049769,100,3.976853
-21.394939,100,6.696016
-56.326769,100,9.246892
-41.715711,100,11.818213
-26.026318,100,14.463335
-31.454309,100,25.595378
-47.573944,100,28.287061
-25.829316,100,30.962621
-0.208762,1,30.993656
-25.058643,100,33.761162
-52.653236,100,36.388297
-32.355177,100,47.818698
-38.715976,100,50.627191
-23.803076,100,53.453774
-25.266382,100,56.403432
-19.958261,100,59.340818
-45.347734,100,70.622411
-14.726546,100,73.553735
-0.182787,1,73.582643
-23.304556,100,76.556483
-21.640767,100,79.681371
-21.70127,100,82.867142
-32.492401,100,94.250465
-28.80205,100,97.284721
-79.214142,100,100.222967
-35.806026,100,103.28131
-25.076032,100,106.289772
-1.468792,100,117.767704
-13.013135,100,120.910697
-15.513821,100,123.90645
-21.862712,100,126.900427
-51.893289,100,129.892655
-21.531582,100,141.901655
-21.436797,100,145.005917
-18.468904,100,148.18824
-0.208243,1,148.225146
-41.644386,100,151.360364
-0.906828,14,151.832648
-20.598939,100,154.973662
-15.66468,100,166.598724
-17.0051,100,169.733386
-16.032326,100,172.963767
-16.61728,100,175.991277
-17.767895,100,179.264888
-0.783839,16,179.79077
-17.487553,100,191.269088
-31.249546,100,194.38983
-78.239376,100,197.554712
-27.184102,100,200.84767
35.978691,100,204.066019
-16.906607,100,215.771816
-18.539388,100,218.803485
-8.456335,47,220.292704
-17.138215,100,223.507008
-1.860896,12,223.869427
-19.348687,100,226.957322
-45.679166,100,230.179093
-41.514794,100,241.642971
-7.153206,41,242.898855
-0.151196,1,242.931323
-17.143692,100,246.117557
-22.623099,100,249.262002
-15.575313,100,252.549467
-23.152207,100,264.013269
-24.346251,100,267.146311
-15.554569,100,270.361753
-15.300191,100,273.503746
-13.077233,100,276.809853
-17.505409,100,279.939975
-27.754651,100,291.744809
-13.979536,100,296.633754
-14.469596,100,299.824264
-15.166523,100,302.916615
-19.320237,100,306.243222
-0.184046,1,306.271635
-13.382052,100,317.658411
-42.671059,100,320.915472
12.700632,100,324.214307
-17.70022,100,327.473907
-12.886293,100,330.723344
-55.44511,100,342.015833
-40.375762,100,345.418076
-18.756073,100,348.561601
-25.581382,100,351.569154
-37.92362,100,354.685496
-16.197641,100,366.143129
-1.984523,20,366.807624
-0.154675,1,366.837152
-0.173163,1,366.867205
-56.941711,100,370.143568
-17.886627,100,373.362911
-15.263233,100,376.507235
-6.567796,43,377.867215
-24.421887,100,389.240196
-0.151553,1,389.273672
-16.710904,100,392.408297
-16.507011,100,395.598597
-17.429531,100,398.718842
-18.073684,100,401.949013
-16.748699,100,405.136441
-17.867059,100,416.796799
-19.614047,100,420.082687
-17.767536,100,423.247852
-16.601196,100,426.57568
-23.449138,100,429.868193
-18.417042,100,441.517113
-16.317337,100,444.985833
-27.588793,100,448.189016
-14.201291,100,451.274743
-18.141291,100,454.523147
-15.190177,100,466.557543
-18.562451,100,469.682607
-20.753356,100,472.906212
-15.215395,100,475.862959
-15.529778,100,478.934892
-16.538211,100,490.404171
-16.067,100,493.103286
-0.186207,1,493.132675
-17.872186,100,496.051782
