#{"t_start": 1696829916.031569, "env_id": "AntObstacleHighLevel-v0"}
r,l,t
820.069574,1000,37.181986
823.998017,1000,80.763432
758.873586,1000,123.706269
738.371697,1000,167.212536
812.855757,1000,211.893821
798.29954,1000,254.126248
838.274092,1000,306.762297
820.680942,1000,349.236634
666.592603,1000,390.576417
731.008067,1000,433.949369
783.217373,1000,475.174514
709.557766,1000,516.993081
811.372305,1000,568.664496
853.539349,1000,610.226382
769.903808,1000,650.916372
778.473172,1000,692.761181
799.145028,1000,735.494933
814.678728,1000,778.585794
859.871219,1000,830.51894
806.055565,1000,870.907445
737.23807,1000,917.63112
