#{"t_start": 1697344806.2888808, "env_id": "AntTargetPosLowLevel-v0"}
r,l,t
472.17901,1000,31.246492
471.839371,1000,69.205586
506.070452,1000,109.687682
485.973952,1000,147.419076
440.708271,1000,183.37233
508.870404,1000,220.156751
506.804911,1000,255.940483
432.542887,1000,290.629612
482.805065,1000,325.297116
450.153775,1000,360.308951
571.390085,1000,391.059922
561.391928,1000,421.62198
0.86992,21,421.935707
485.790164,1000,458.703109
539.086345,1000,489.173787
545.572497,1000,519.69873
573.511224,1000,550.19188
550.056268,1000,580.788009
493.961333,1000,611.423946
616.193129,1000,648.165208
519.313442,1000,678.811345
557.714562,1000,710.4128
499.820813,1000,745.177038
601.933337,1000,771.176568
727.362776,1000,809.008637
730.044248,1000,850.361395
589.278199,1000,885.851477
597.594816,1000,921.563195
719.931362,1000,957.756861
912.623515,1000,993.334962
881.772977,1000,1029.231998
926.515076,1000,1064.437613
938.165295,1000,1106.808523
1008.792823,1000,1142.486464
929.007578,1000,1178.461602
883.147132,1000,1212.929268
987.94827,1000,1248.207379
1115.019202,1000,1282.86571
1090.102769,1000,1324.050095
1182.129565,1000,1357.849574
1162.480751,1000,1392.492357
1208.128239,1000,1428.353567
1292.880102,1000,1463.405978
1187.097163,1000,1500.058199
1295.637794,1000,1532.56138
1187.315224,1000,1566.803876
1326.727535,1000,1603.012662
1276.963113,1000,1638.303501
