#{"t_start": 1701622692.749589, "env_id": "PickUpLowLevel-v0"}
r,l,t
-44.842806,100,3.208428
-69.544519,100,5.818627
-75.337203,100,8.341607
-65.340243,100,10.901974
-40.859167,100,13.355279
-20.351887,100,24.837398
-28.281312,100,27.762596
-0.189588,1,27.795661
-29.38872,100,30.547286
-24.459401,100,33.257017
-31.174762,100,36.049729
-19.861174,100,47.296921
-25.854618,100,49.846404
-15.893628,100,52.4295
-25.515933,100,55.035266
-22.947951,100,57.920441
-27.05662,100,69.526881
-31.044466,100,72.280071
-35.845994,100,75.360313
-14.818921,100,78.392477
-22.124554,100,81.21131
-23.370489,100,92.667091
-1.097304,10,92.933759
-31.242534,100,95.796565
-73.67948,100,98.61984
-69.972606,100,101.393791
-19.038734,100,104.126853
-17.289106,100,115.373808
-131.182533,100,117.952444
-31.018239,100,120.704397
-38.062745,100,123.39802
-0.155745,1,123.431684
-11.259371,100,126.083732
-19.670995,100,136.864393
-18.765201,100,139.509339
-19.048158,100,142.1225
-14.266627,100,144.846235
-22.383685,100,147.67574
-23.684825,100,158.631217
-18.115572,100,161.342128
-25.543565,100,164.016086
-0.1543,1,164.04117
23.231524,100,166.718944
-18.781651,100,169.399216
-27.405719,100,180.175072
-1.514661,11,180.449135
-0.149847,1,180.479598
-19.786831,100,183.210453
-18.416194,100,186.143479
-36.732266,100,188.883119
-21.672889,100,191.601517
-13.604074,100,203.173343
-16.167924,88,206.069794
-21.948856,100,209.009907
-26.305904,100,212.173561
66.991764,100,215.221764
-23.742556,100,218.146556
-22.818215,100,229.09451
-16.898776,100,231.983356
-20.722021,100,234.90037
-0.159787,1,234.931165
-15.380616,100,237.769285
-31.888802,100,240.641545
-0.167261,1,240.67092
-13.337148,75,250.792952
-20.777651,100,253.582136
-0.185959,1,253.609895
-0.191653,1,253.636058
-24.025128,100,256.325846
-16.095677,100,259.094653
-19.644674,100,261.726235
-18.004141,100,272.572839
-36.827206,100,276.456526
-17.526383,100,279.217346
-22.547922,100,281.925291
-16.403711,100,284.620338
-0.146988,1,284.65485
-0.147453,1,284.688297
-4.457987,100,295.543473
-13.003663,100,298.326524
-17.646098,100,301.119515
-19.041598,100,304.024954
-22.507761,100,306.922317
-4.497057,25,307.661541
-16.434062,100,318.49505
-15.763611,100,321.20274
-0.149314,1,321.233732
-0.147674,1,321.26247
-19.209,100,323.964118
-22.608942,100,326.83857
-12.684968,84,329.089617
-10.494074,100,339.992173
-22.559498,100,342.829539
-6.584113,100,345.532598
-70.002498,100,348.290871
-14.117455,100,351.01177
-18.36894,100,361.892614
-0.149924,1,361.921177
-0.152419,1,361.946311
-14.645814,100,364.680738
-12.059845,100,367.393881
-0.196546,1,367.423936
-21.728877,100,370.235611
-21.274657,100,372.898819
-0.179691,1,372.931214
-26.186445,100,384.029946
-22.270279,100,386.836518
-0.172117,1,386.865591
-19.914805,100,389.591861
-14.385029,86,391.923495
-22.29769,100,394.666567
-10.521097,100,397.342717
-15.445245,100,408.357544
-20.082097,100,410.979123
-0.161272,1,411.006946
-0.184465,1,411.035988
-21.376873,100,413.759674
-15.903072,100,416.513773
-45.039254,100,419.371496
-48.767455,100,430.187678
-17.918688,100,432.914043
-41.562336,100,435.655807
