#{"t_start": 1701622692.164306, "env_id": "PickUpLowLevel-v0"}
r,l,t
-36.582605,100,3.785887
-0.165025,1,3.820003
-23.426064,100,6.429942
-39.278081,100,8.951555
-33.363602,100,11.510785
-0.179934,1,11.537777
-39.3186,100,13.989015
-0.187225,1,14.014484
-51.539385,100,25.522656
-22.353659,100,28.440754
-26.183128,100,31.175575
-0.187444,1,31.198643
-61.691188,100,33.913212
-58.44555,100,36.711063
-24.501625,100,47.957597
-28.837157,100,50.497259
-18.529827,100,53.080807
-20.07451,100,55.701029
-34.276754,100,58.582657
-17.128259,100,70.183893
-27.428743,100,72.941019
-13.937677,100,76.029184
-20.72289,100,79.047298
-29.068949,100,81.869491
-27.620721,100,93.329066
-16.306965,100,96.176
-20.368369,100,99.023957
-23.261022,100,101.808391
-18.236205,100,104.500116
-15.695712,100,115.737771
-23.802216,100,118.374669
-20.398861,100,121.09569
-25.799217,100,123.792421
-24.841327,100,126.452936
-18.843585,100,137.222788
-17.675904,100,139.888762
-30.194718,100,142.494368
-3.515409,31,143.305212
-17.957775,100,146.102725
-0.18548,1,146.129138
-17.860917,100,148.932034
-19.356036,100,159.93101
-24.543322,100,162.564695
-43.318632,100,165.251735
-17.608997,100,167.914982
-16.804292,100,170.581543
-62.199998,100,181.347022
-16.40107,100,184.084895
-50.561184,100,187.013333
-18.529594,100,189.755037
-18.444317,100,192.468861
-17.567867,100,204.093167
-55.552422,100,207.380149
-23.149833,100,210.311956
-60.034982,100,213.432196
-19.310852,100,216.510967
-24.616114,100,227.43577
-14.748314,100,230.335868
-30.60993,100,233.232837
-0.168583,1,233.264819
-0.321035,100,236.148778
-108.232455,100,239.047749
-32.130115,100,249.929629
-28.056376,100,252.690892
-20.128566,100,255.404798
-19.714742,100,258.173463
-16.938744,100,260.882087
-11.800398,96,263.386475
-14.846131,100,274.237757
-9.859332,72,277.389918
-0.154896,1,277.422668
-1.516534,12,277.767333
-23.106139,100,280.502582
-23.851723,100,283.197339
8.682922,10,283.455675
-59.923876,100,286.202137
-20.194691,100,297.081906
-7.009542,48,298.424319
-5.288465,100,301.252574
-16.100442,100,304.081787
-24.819525,100,306.98309
-14.353186,100,317.897958
-29.524844,100,320.615529
-0.152936,1,320.644416
-27.597906,100,323.328034
-20.800462,100,326.131193
-18.302595,100,328.924314
-0.14767,1,328.950235
-18.515746,100,331.687028
-37.708362,100,342.641924
-19.153417,100,345.362898
-37.217593,100,348.141628
-59.195367,100,350.778626
-21.155487,100,353.60751
4.55977,100,364.461522
-13.927894,100,367.155323
-0.171147,1,367.184599
-19.137867,100,370.022935
-27.252043,100,372.665328
-13.61809,100,375.449226
-15.863793,100,386.585686
-19.248187,100,389.324355
-14.436898,100,392.055717
-15.714167,100,394.801369
-18.167269,100,397.447258
-5.362504,39,406.727588
-16.826835,100,409.506668
-17.793848,100,412.167477
-15.984929,100,414.870395
-20.750509,100,417.709279
-13.066299,100,420.504698
-25.01306,100,431.293393
-16.782276,100,434.015345
-0.180988,1,434.039864
-14.688037,100,436.828204
-19.554335,100,439.551586
-17.301382,100,442.348988
-8.480327,73,452.7121
-10.381574,100,455.501759
-0.16528,1,455.530949
-19.93914,100,458.325542
-0.155077,1,458.354232
-19.874627,100,461.115002
14.215977,100,463.87375
-15.125559,100,475.119599
-14.513779,100,477.903944
-48.310143,100,480.819893
-15.332917,100,483.819793
-17.890994,100,486.805997
-15.164054,100,498.482938
-27.940824,100,501.37
-16.932569,100,504.318774
-46.222763,100,507.391239
-20.4976,100,510.401188
-0.160757,1,510.427143
-49.475148,100,521.515812
-73.417646,100,524.167545
-0.148784,1,524.197944
-0.183356,1,524.22529
