#{"t_start": 1703207891.27423, "env_id": "ReachWithGripperLowLevel-v0"}
r,l,t
-29.757508,100,3.148774
-40.540777,100,5.771899
-68.097336,100,8.321395
-55.973179,100,10.729803
-52.071524,100,13.229867
-35.462739,100,24.790311
-36.765375,100,27.400738
-25.578789,100,30.098059
-46.125867,100,32.597208
-50.291257,100,34.948733
-24.927536,100,46.335042
-1.960266,14,46.68144
-18.687001,100,49.325368
-16.534982,100,52.061144
-21.945658,100,54.865799
-0.932486,8,55.084565
-5.966244,29,55.805309
-26.161242,100,67.150333
-18.995626,100,69.619264
-21.726948,95,72.022658
-25.41106,100,74.729752
-21.07855,100,77.384863
-22.977205,100,79.922259
-5.171513,43,89.962881
-30.32953,100,92.302307
-18.25348,100,94.682308
-1.16472,10,94.960848
-21.15487,100,97.779201
-14.512638,89,100.22329
-8.709931,44,101.399433
-0.234972,4,101.502137
-13.374397,94,112.735904
-9.574617,65,114.267294
-19.304322,100,116.589869
-15.185347,92,118.85848
-1.893324,16,119.269647
-17.169409,79,121.498392
-0.567708,5,121.633891
-19.820051,100,133.203463
-15.768867,100,135.521887
-6.693222,46,136.639457
-10.62785,81,138.598548
-9.423739,60,139.989136
-5.293204,35,140.853835
-14.880243,100,143.477683
-2.459547,20,144.006525
-12.525068,100,155.489938
-16.575317,100,157.838386
-2.160329,16,158.216404
-6.93629,52,159.451047
-4.73746,37,160.292124
-14.984942,86,162.211679
-13.218306,89,164.275359
-0.77327,7,164.432887
-1.216584,12,164.711364
-0.474683,4,164.806715
-4.37909,40,165.777938
-5.523334,36,175.596391
-2.375265,19,176.006732
-0.161236,3,176.077287
-1.029221,11,176.326393
-11.372036,94,178.46277
-7.693035,67,179.998481
-17.970609,100,182.339101
-2.657726,26,182.933252
-10.14402,73,184.577779
-2.136637,17,184.975292
-2.319073,20,185.428961
-2.047736,22,185.905223
-6.029841,60,196.255284
-1.850143,18,196.673688
-2.018849,16,197.023609
-5.375191,52,198.166604
-2.905483,23,198.6887
-0.049633,1,198.709122
-0.873345,12,198.984791
-0.327424,4,199.075858
-0.260541,4,199.166356
-0.712419,6,199.29683
-1.452417,14,199.602489
-0.716074,6,199.735122
-0.824172,9,199.946045
-0.633405,9,200.15882
-5.267078,48,201.237128
-0.233728,3,201.305691
-4.756087,41,202.260783
-0.207595,3,202.329861
-1.18024,12,202.599132
-4.316085,34,203.322717
-2.448727,22,203.808366
-1.101067,12,204.062626
-0.34834,6,204.19526
-0.036447,1,204.216818
-8.275638,74,205.887778
-4.805441,48,206.948007
-4.911441,31,216.866989
-2.077724,21,217.417026
-0.511108,7,217.58507
-0.385906,4,217.686814
-0.488754,7,217.853702
-1.894874,14,218.229097
-3.149282,28,218.981532
-2.616643,23,219.513593
-0.547825,7,219.662357
-0.035601,1,219.685415
-5.061441,49,220.748957
-0.182852,3,220.812873
-1.832137,20,221.257022
-1.792264,18,221.679882
-2.592484,20,222.146553
-0.372826,6,222.284464
-0.324212,5,222.394977
-4.308088,28,223.035718
-0.485861,6,223.176984
-0.845585,11,223.415836
-0.55734,6,223.548941
-0.339474,4,223.630611
-2.571151,28,224.22356
-1.181923,9,224.420178
-2.493572,29,225.052503
-2.284794,18,225.447452
-4.561196,44,226.449733
-2.40883,26,227.044062
-1.188473,14,227.345041
-1.812878,21,227.811711
-2.156997,18,228.209824
-0.730366,7,228.372151
-0.119542,2,237.345871
-0.275603,5,237.479998
-0.534492,5,237.604981
-0.416429,5,237.72463
-2.375977,19,238.230692
-0.386816,5,238.355901
-0.308861,3,238.426121
-0.45655,6,238.566299
-1.111229,12,238.865206
-5.350144,52,240.20642
-2.577824,26,240.894053
-0.771474,7,241.079963
-0.600259,8,241.280953
-0.903769,9,241.517966
-0.112957,2,241.56416
-1.921002,21,242.074151
-0.293873,4,242.172677
-1.051043,12,242.442824
-1.440376,15,242.779696
-2.025274,12,243.05625
-3.29884,29,243.713094
-3.781455,40,244.610738
-1.91595,19,245.044065
-0.415255,4,245.133054
-0.198433,3,245.203275
-1.536592,20,245.639386
-0.121083,2,245.684127
-0.821017,7,245.839835
-0.486547,4,245.922956
-0.401749,5,246.037392
-1.061634,12,246.296604
-0.623763,7,246.443042
-1.364491,13,246.734206
