#{"t_start": 1703296586.4918258, "env_id": "ReachWithGripperLowLevel-v0"}
r,l,t
-67.597252,100,2.773128
-33.027762,100,4.807044
-7.168177,41,5.5968
-57.943352,100,7.591889
-24.320626,100,9.65217
-24.499755,100,20.52767
-29.40041,100,22.879118
-23.991746,100,24.965177
-9.472657,47,26.013133
-28.090802,100,28.331737
-43.383642,100,30.660874
-27.823121,100,40.764471
-26.222876,100,43.045895
-24.926149,100,45.317482
-22.18162,100,47.529667
-23.904949,100,49.748508
-23.520466,100,59.868631
-25.629242,100,62.238933
-24.072458,100,64.625467
-28.455921,100,66.905852
-0.367275,4,66.997327
-22.542365,100,69.429097
-30.476742,100,80.182793
-7.562323,44,81.246012
-17.833062,100,83.593964
-20.049282,100,86.020014
-20.97783,100,88.436305
-19.356883,100,90.78332
-25.377656,100,103.735521
-20.526012,100,106.220523
-17.723262,100,108.714448
-19.798998,100,111.360296
-5.57834,34,112.256613
-15.291087,100,114.818039
-17.566075,100,127.387172
-14.831262,100,129.856366
-0.197241,3,129.929165
-15.871572,100,132.357386
-16.141385,100,134.887664
-6.960814,60,136.323827
-15.703885,100,148.174141
-4.217697,37,149.216593
-13.175838,100,151.669924
-9.705395,61,153.324418
-9.585007,43,154.452792
-19.162881,100,156.911942
-2.697831,20,157.396093
-9.225519,69,159.040392
-3.864737,24,159.608346
-3.155617,24,169.807231
-0.831271,7,169.978848
-9.14623,67,171.759486
-0.021674,1,171.784246
-7.927881,59,173.21678
-4.541476,30,173.908865
-0.046563,1,173.935953
-15.621509,100,176.363016
-2.508068,20,176.840429
-15.833197,100,179.214014
-1.759968,15,179.581868
-2.59336,21,180.082082
-3.320519,26,180.727324
-5.952181,45,181.82737
-0.949496,8,191.238579
-1.078385,10,191.482643
-2.168537,20,191.975177
-5.707817,46,193.089376
-1.429161,14,193.436408
-2.007238,18,193.860177
-9.553755,67,195.384732
-1.865788,17,195.782203
-3.570926,30,196.484488
-15.000864,100,198.978296
-3.446189,28,199.679905
-3.966322,25,200.301499
-0.099491,2,200.350096
-2.487335,21,200.876896
-0.537624,7,201.048084
-3.738168,33,201.86424
-1.484093,11,202.131526
-1.182349,12,202.439144
-6.064518,50,213.03586
-0.043146,1,213.060794
-3.563207,34,214.028283
-5.413935,35,214.880432
-0.043921,1,214.904924
-3.554313,32,215.671955
-0.228185,3,215.742885
-1.117594,10,215.975367
-3.445957,25,216.560645
-3.372232,29,217.240642
-0.040368,1,217.264688
-2.931597,32,218.035004
-2.052805,19,218.510133
-5.165122,42,219.527572
-1.138247,10,219.767535
-3.543473,31,220.513142
-5.176061,46,221.59272
-0.270157,3,221.665027
-1.033695,9,221.891323
-2.069076,20,222.379816
-6.26842,58,223.737731
-2.694655,19,224.18648
-14.664802,100,236.196378
-5.241537,54,237.48487
-2.709148,16,237.895716
-0.170438,3,237.968672
-4.463549,30,238.668266
-1.47489,12,238.962147
-6.450677,59,240.404427
-4.668901,35,241.269827
-3.422041,30,241.993959
-1.20141,12,242.274129
-0.265045,4,242.365777
-1.575961,11,242.649621
-2.496587,21,243.14903
-3.871189,28,243.8483
-4.682557,44,244.918908
-1.34364,15,245.280373
-8.103394,63,246.857406
-2.331575,15,247.208762
-0.045272,1,247.234015
-0.023429,1,247.258556
-0.619436,5,247.381692
-0.953409,8,256.76638
-1.308341,12,257.047929
-0.021212,1,257.074222
-0.121796,2,257.121977
-3.366527,34,258.098341
-0.21937,3,258.182365
-5.591352,54,259.639808
-1.809587,18,260.026931
-5.994377,54,261.40203
-0.569856,6,261.541102
-1.401835,12,261.814546
-0.044967,1,261.837307
-1.261336,12,262.136632
-0.553069,7,262.294842
-0.257214,4,262.380219
-1.454944,16,262.755994
-0.165053,2,262.799808
-0.28784,3,262.869019
-2.217639,20,263.325215
-2.162821,23,263.837129
-1.886703,13,264.11905
-3.090906,28,264.756806
-1.578257,15,265.085035
-2.554416,18,265.484208
-1.652415,14,265.80153
-0.805403,7,265.959115
-0.262007,3,266.027996
-0.035725,1,266.051865
-3.256216,30,266.919209
-41.221474,100,277.65737
-1.657775,15,277.989906
-0.393055,4,278.079832
-0.103926,2,278.126127
-0.530734,6,278.260169
-0.417658,4,278.344346
-0.7289,8,278.548461
-1.315138,13,278.85455
-0.255197,3,278.919897
-0.386483,4,279.004513
-0.227503,3,279.069139
-1.568936,11,279.299655
-1.789986,15,279.623332
-0.341831,4,279.715392
-0.108499,2,279.759136
-1.534162,16,280.097708
-0.365111,5,280.209033
-0.559691,8,280.388077
-0.179524,3,280.451241
-1.81077,16,280.794928
-1.288513,15,281.112497
-0.249506,3,281.17259
-3.555996,33,281.889176
-1.526192,14,282.188542
-0.317119,4,282.278246
-0.349151,4,282.358732
-0.601376,9,282.555592
-0.680803,10,282.811989
-1.000859,10,283.047786
-4.063248,32,283.7343
-1.13707,11,283.970977
-1.392686,13,284.246746
-1.998943,17,284.589104
-1.287439,15,284.907862
-2.106929,17,285.275813
-1.466052,15,285.593081
-0.214243,3,285.656908
-2.977163,28,286.263027
-0.213635,3,286.324587
-1.501003,14,286.611712
-0.979314,9,286.797413
-1.875969,20,287.236086
-0.964339,9,287.42252
-0.744731,9,287.60756
-0.716132,6,287.732442
-1.254764,10,287.937325
-0.247031,4,288.021586
-0.696082,8,288.196898
-2.290081,20,296.995077
-0.431758,5,297.104978
-0.289247,4,297.188315
-0.969432,8,297.362124
-0.227988,3,297.428197
-1.599929,13,297.74553
-1.848253,20,298.171745
-0.039784,1,298.19347
-0.890957,8,298.356853
-2.865646,26,298.924205
-2.25226,17,299.293269
-0.649109,7,299.433271
-0.178432,3,299.501815
-0.37861,5,299.612059
-0.128334,2,299.65416
-2.932224,25,300.192137
-1.168943,12,300.445158
-0.439083,6,300.575326
-1.27445,12,300.825102
-1.29184,12,301.073422
-2.143582,23,301.556151
-0.134753,2,301.59951
-0.780343,7,301.75733
-0.144203,2,301.801319
-0.93074,10,302.009671
-3.345724,31,302.69303
-0.161871,2,302.735759
-0.627439,7,302.877281
-1.479082,14,303.175068
-0.580798,6,303.305775
-0.09552,2,303.353457
-3.422207,33,304.061381
-2.016781,20,304.493099
-1.279039,12,304.761897
-0.87684,10,304.979167
-0.663775,7,305.127095
-1.469925,15,305.439922
-0.199995,3,305.50531
-0.320541,5,305.617636
-0.277795,4,305.703989
-1.552649,18,306.091538
-1.62367,19,306.491474
-2.309615,24,307.011902
-4.991293,45,308.000253
-0.784649,8,316.208116
-0.152824,2,316.250667
-0.445618,5,316.347485
-0.336131,4,316.438718
-1.038742,11,316.684447
-0.877104,8,316.847783
-0.047961,1,316.867544
-0.030964,1,316.887121
-1.175827,12,317.140478
-0.897786,11,317.383162
-2.862534,29,318.006388
-0.487611,6,318.136285
-0.557736,6,318.265668
-1.926818,20,318.69818
-3.195794,20,319.121142
-0.102775,2,319.163286
-1.685216,17,319.522172
-0.147636,3,319.584085
-1.497484,21,320.039279
-0.799016,9,320.239025
-0.864925,10,320.457702
-0.184813,3,320.521926
-0.334244,5,320.62656
-0.152773,2,320.668501
-0.283959,3,320.730053
-0.220144,3,320.797809
-0.283793,3,320.862746
-0.650602,8,321.027929
-0.046069,1,321.049251
-1.164452,12,321.301899
-1.133881,11,321.537077
-4.483796,41,322.40371
-0.678573,8,322.573733
-0.356277,4,322.662395
-0.615819,7,322.813413
-0.332553,4,322.896208
-0.716795,7,323.040483
-0.441839,5,323.156267
-0.169313,3,323.218904
-0.96612,11,323.454596
-1.93048,20,323.903727
-0.32575,4,323.985706
-2.698271,29,324.603389
-0.16155,2,324.645574
-0.115484,2,324.682785
-0.48875,7,324.834644
-0.396114,6,324.963683
-1.33519,13,325.228142
-0.2316,4,325.310875
-0.426689,6,325.430623
-0.230434,3,325.495624
-1.502533,15,325.820433
-0.346521,4,325.902055
-1.032419,12,326.15055
-0.132662,2,326.194386
-0.641857,5,326.297602
-0.496985,5,326.399756
-0.506007,7,326.539007
-0.958279,10,326.753573
-0.368177,4,326.839179
-0.982042,10,335.368477
-0.576389,7,335.511347
-0.136882,2,335.55299
-1.256698,10,335.770709
-1.058569,15,336.080425
-0.554866,6,336.207143
-0.377154,4,336.289861
-0.505342,6,336.417741
-1.075723,12,336.681856
-0.457794,6,336.81336
-1.496616,18,337.176256
-0.403759,5,337.274856
-0.347409,3,337.334472
-0.257752,4,337.415999
-0.459909,7,337.566096
-0.874085,12,337.835416
-0.439323,7,337.977344
-1.525539,13,338.244542
-0.751586,8,338.417669
-1.783087,20,338.833384
-0.121801,2,338.870859
-0.887022,11,339.095293
-0.552226,7,339.232872
-0.109882,2,339.271283
-0.105278,2,339.310633
-0.141549,2,339.347581
-0.870353,11,339.576303
-0.987728,9,339.772286
-0.462212,5,339.873598
-0.13771,2,339.911729
-0.505495,7,340.082422
-0.293631,4,340.163868
-0.730446,9,340.346078
-1.576673,17,340.709508
-1.972657,20,341.121655
-1.123865,11,341.352589
-0.132046,2,341.39465
-0.105108,2,341.440464
-0.211912,3,341.506702
-0.027079,1,341.527638
-0.546662,7,341.679374
-2.559533,28,342.302955
-0.014793,1,342.327558
-0.111173,2,342.371009
-0.874141,9,342.550354
-1.561362,17,342.903131
-0.268967,4,342.988431
-0.10064,2,343.030877
-2.025124,23,343.522148
-0.618595,6,343.674404
-0.343484,5,343.781401
-0.346336,3,343.841429
-1.22363,12,344.101019
-0.659786,8,344.266463
-0.273717,4,344.355557
-0.900022,12,344.603606
-0.045246,1,344.629044
-1.292511,14,344.918431
-1.753499,21,345.357753
-0.653208,8,345.517869
-0.194707,3,345.577612
-1.925006,15,345.912147
-0.046857,1,345.935434
-0.972742,11,354.232081
-1.05966,14,354.528656
-0.90603,8,354.694519
-0.545949,8,354.850545
-0.704073,8,355.014715
-0.762157,7,355.17306
-0.775908,9,355.361644
-0.212414,3,355.426973
-0.983802,8,355.604814
-0.790008,7,355.7529
-0.544774,7,355.908751
-0.429722,4,355.98853
-0.184491,3,356.054439
-0.129471,2,356.098216
-0.71145,10,356.3049
-0.671638,7,356.452353
-1.741228,16,356.774654
-1.01204,11,357.012148
-0.802763,6,357.139584
-1.186976,12,357.375324
-0.342185,4,357.457337
-0.837059,9,357.653853
-0.5839,7,357.805964
-0.368727,5,357.909938
-0.28116,4,357.985879
-0.096027,2,358.028341
-0.863846,9,358.216176
-0.190739,3,358.275892
-1.041944,10,358.496196
-0.154609,2,358.535847
-0.969822,13,358.815122
-0.565138,7,358.960215
-1.662669,15,359.268615
-0.077462,2,359.306414
-0.314104,4,359.385096
-0.760417,9,359.580974
-0.435425,4,359.668167
-0.828973,8,359.856634
-0.635231,5,359.963062
-0.082331,2,360.004543
-0.754431,7,360.15001
-0.706811,6,360.279177
-0.593381,7,360.42021
-0.322067,5,360.525379
-2.413977,25,361.03964
-0.032558,1,361.061389
