#{"t_start": 1697397946.606716, "env_id": "AntTargetPosHighLevel-v0"}
r,l,t
536.76768,1000,69.007894
28.81536,100,87.632001
695.056456,1000,169.195796
859.86728,1000,251.653246
930.513036,1000,332.766403
1040.450264,1000,397.847359
672.129321,1000,475.987399
1125.982722,1000,570.369319
1125.744871,1000,648.372267
858.768061,1000,723.601018
1274.782267,1000,797.047213
976.061955,1000,866.92694
1256.632464,1000,936.792186
1209.083844,1000,1024.063527
1251.670679,1000,1093.718871
560.191638,1000,1163.304083
1051.164321,1000,1232.997636
906.093658,1000,1302.589081
2.04872,21,1303.580733
1315.824405,1000,1373.252715
803.887824,1000,1451.269905
1331.084734,1000,1521.012084
1341.213645,1000,1590.748495
1320.967152,1000,1660.439601
1160.190844,1000,1730.093418
1112.417964,1000,1800.357739
852.384809,1000,1888.612096
1240.179927,1000,1958.890705
1386.174728,1000,2017.083175
881.299132,1000,2086.856128
1384.478382,1000,2159.703728
1240.789417,1000,2232.929823
1306.452726,1000,2305.557309
1415.969252,1000,2392.5189
1388.092112,1000,2462.010374
1423.940282,1000,2531.402513
1449.912239,1000,2770.619681
1412.66989,1000,2814.742934
1446.799596,1000,2858.505908
1473.046565,1000,2912.833223
1499.219032,1000,2958.864303
1433.504757,1000,3002.932143
1487.774012,1000,3045.38829
563.103297,1000,3089.20979
1294.896866,1000,3132.324646
1470.32287,1000,3182.446333
1501.657668,1000,3223.801615
1492.522221,1000,3265.140984
