#{"t_start": 1697348747.6623921, "env_id": "AntObstacleHighLevel-v0"}
r,l,t
580.44669,1000,35.871235
626.793112,1000,79.411482
464.759135,1000,122.237453
575.059624,1000,165.257121
556.692181,1000,208.167322
565.736538,1000,251.625801
503.419219,1000,306.190355
397.480034,1000,351.794299
636.452932,1000,397.633774
402.309775,1000,441.566918
455.087562,1000,484.98467
449.07874,1000,527.375319
364.303392,1000,582.846378
461.620353,1000,629.829041
604.831978,1000,675.133404
429.035295,1000,722.8232
472.592838,1000,769.048765
594.001053,1000,814.823548
488.117198,1000,870.934464
574.178543,1000,916.724091
610.459869,1000,960.886256
623.699972,1000,995.215449
432.899616,1000,1034.762308
688.640356,1000,1076.814881
392.044759,1000,1118.749749
553.978807,1000,1173.730105
513.655313,1000,1217.571857
404.022921,1000,1261.096064
560.497068,1000,1303.52449
698.630454,1000,1347.113253
581.613855,1000,1391.690267
421.647559,1000,1446.380286
556.726939,1000,1489.840749
394.371758,1000,1533.605292
572.573051,1000,1579.358133
383.29063,1000,1624.227075
480.377305,1000,1668.387406
598.560316,1000,1723.501388
342.807891,1000,1768.597715
439.096898,1000,1812.99591
402.206393,1000,1858.918193
623.538461,1000,1902.593545
709.115823,1000,1940.878352
614.856502,1000,1989.689328
599.638256,1000,2028.082215
569.094139,1000,2066.623611
606.302852,1000,2106.391492
