#{"t_start": 1697371903.2037692, "env_id": "AntTargetPosHighLevel-v0"}
r,l,t
613.523814,1000,61.181523
629.526053,1000,137.42319
712.409092,1000,218.024789
568.007909,1000,303.409181
1056.994729,1000,388.774379
496.020681,1000,473.655571
1033.981411,1000,567.158458
939.088839,1000,635.768062
1089.665305,1000,704.425609
1134.786774,1000,773.059883
1229.40604,1000,841.72812
989.579691,1000,910.312647
1276.989155,1000,996.499457
1285.732853,1000,1067.93426
1136.439217,1000,1140.196164
1258.093739,1000,1209.581747
1237.668632,1000,1278.242815
1265.993512,1000,1347.01463
1309.541455,1000,1433.156498
1349.599908,1000,1501.702155
1253.859794,1000,1570.38603
1468.227688,1000,5990.409953
1240.238375,1000,6127.963733
1307.284107,1000,6214.892681
1108.02606,1000,6293.152795
1060.977652,1000,6389.080244
1334.89324,1000,6465.584397
1496.804655,1000,6542.394974
1412.494239,1000,6622.483697
1474.911979,1000,6701.866616
1254.316591,1000,6778.672695
1332.716388,1000,6876.899421
1227.498075,1000,6957.707838
1552.550804,1000,7037.881501
1202.243357,1000,7121.657806
1369.549984,1000,7206.541245
125.886446,256,7221.138117
1490.091271,1000,7306.020549
1299.46193,1000,7410.586481
1583.366909,1000,7485.210807
1470.081051,1000,7563.602002
163.571881,288,7591.925375
250.337127,487,7629.407592
1533.583255,1000,7701.797635
1170.623095,1000,7771.468313
1045.822257,1000,7845.907532
1420.463254,1000,7914.562132
1424.396529,1000,7984.596715
555.860415,1000,9845.441925
