#{"t_start": 1697371903.1929228, "env_id": "AntTargetPosHighLevel-v0"}
r,l,t
459.327688,1000,61.176987
679.824665,1000,137.416776
843.444775,1000,218.017379
481.581659,1000,303.4022
551.158814,1000,388.76749
956.99542,1000,473.646522
754.482515,1000,567.155704
723.136663,1000,635.766268
1175.946271,1000,704.423728
876.675827,1000,773.058124
318.563854,1000,841.725979
1204.550626,1000,910.310552
1278.62114,1000,996.497495
1117.671688,1000,1067.931512
911.360018,1000,1140.193627
486.137128,1000,1209.576236
1164.720518,1000,1278.240808
1040.471511,1000,1347.012715
1262.391769,1000,1433.154567
1027.884033,1000,1501.700138
1210.32552,1000,1570.384022
1369.348671,1000,5990.386742
1285.67091,1000,6127.956013
1042.677461,1000,6214.889023
1343.843963,1000,6293.149683
1355.68518,1000,6389.07713
1396.399598,1000,6465.581283
1226.521204,1000,6542.391729
1433.145231,1000,6622.479915
1382.491966,1000,6701.863473
1221.157671,1000,6778.6696
714.663948,1000,6876.89145
1484.710497,1000,6957.702975
1433.732233,1000,7037.877573
1242.636705,1000,7121.653235
102.057293,192,7132.617063
1480.955814,1000,7217.482141
1488.615543,1000,7302.368382
1600.148799,1000,7407.131831
1363.259258,1000,7482.059756
1385.739375,1000,7560.189418
1466.478314,1000,7637.229525
1369.916376,1000,7709.525678
1413.880405,1000,7778.862317
1631.401645,1000,7864.772748
1290.475528,1000,7933.376566
1613.421987,1000,8004.455625
