#{"t_start": 1701402293.182354, "env_id": "ReachWithGripperLowLevel-v0"}
r,l,t
-40.274229,100,3.815825
-42.896959,100,6.104674
-34.77767,100,8.496403
-57.322728,100,10.807781
-60.158975,100,13.300281
-35.295491,100,23.962294
-38.219177,100,26.423086
-42.081993,97,28.999329
-6.620181,44,29.974478
-19.463011,100,32.203479
-27.298206,100,42.9299
-23.19071,100,45.310882
-9.023756,54,46.591472
-29.95189,100,49.066328
-21.267652,100,51.621865
-26.309228,100,53.892439
-15.059039,79,63.933173
-1.282156,9,64.137539
-25.055612,100,66.525713
-10.719946,53,67.790104
-1.086795,10,68.015429
-9.66961,71,69.71672
-19.715861,100,71.983299
-19.251078,100,74.04125
-1.54329,8,74.201058
-5.658869,42,82.966338
-21.925431,100,85.242809
-21.516701,100,87.357637
-15.409597,100,89.492297
