#{"t_start": 1701402293.6487901, "env_id": "ReachWithGripperLowLevel-v0"}
r,l,t
-39.527795,100,3.357456
-18.208486,43,4.380009
-64.545906,100,6.674631
-9.9088,64,8.203058
-50.908556,100,10.52237
-35.087406,100,13.003082
-21.605773,100,23.666533
-29.49055,100,26.127868
-27.17184,100,28.802295
-36.777189,100,30.990043
-46.749956,100,33.378293
-33.494274,100,44.068717
-27.259896,100,46.41817
-23.531991,100,48.9012
-37.07085,100,51.447282
-22.701086,92,53.529809
-8.833484,38,62.625459
-19.449265,100,65.018902
-19.83241,100,67.351575
-25.606774,100,69.73869
-6.352438,44,70.76019
-16.446218,100,72.820581
-24.616278,100,82.805593
-22.980704,100,85.087289
-0.108225,2,85.151947
-19.502762,90,87.028231
-2.924825,28,87.676648
-3.883748,23,88.157966
-10.040263,75,89.680984
