#{"t_start": 1701402292.951314, "env_id": "ReachWithGripperLowLevel-v0"}
r,l,t
-25.949656,100,4.043436
-47.103484,100,6.332947
-61.681521,100,8.723859
-74.307895,100,11.036003
-43.730503,100,13.526028
-28.507802,100,24.189859
-35.266986,100,26.650885
-48.693532,100,29.310063
-51.735625,100,31.536328
-38.787175,100,33.890488
-15.686754,65,43.767393
-32.48701,100,46.106532
-21.355681,100,48.561765
-37.695922,100,51.127292
-28.433919,100,53.457877
-1.33718,12,53.755119
-29.552078,100,64.231108
-74.095426,100,66.553771
-22.080901,100,68.991477
-12.492414,65,70.536522
-24.085757,100,72.727742
-29.01865,100,74.790822
-24.087018,100,84.934948
-20.717868,100,87.021572
-16.714102,100,89.195486
-4.369505,29,89.801821
-2.777981,26,90.335445
-0.096323,2,90.371577
-0.035573,1,90.391492
