#{"t_start": 1701402294.1185799, "env_id": "ReachWithGripperLowLevel-v0"}
r,l,t
-27.403342,100,2.895862
-28.293701,100,5.181428
-84.042863,100,7.574511
-40.163364,100,9.883837
-51.823605,100,12.379707
-60.765459,100,23.040805
-29.856007,100,25.499151
-17.738037,66,27.244909
-71.504688,100,29.571882
-29.049976,100,31.885802
-0.485315,5,32.017349
-25.074927,100,42.732981
-36.393477,100,45.106346
-18.526928,100,47.562363
-28.42931,100,50.15137
-22.664454,100,52.455896
-31.918313,100,62.937645
-7.298487,39,63.880401
-20.625603,100,66.262786
-6.067282,35,67.065967
-16.572073,100,69.445657
-1.437911,10,69.744236
-17.578821,100,71.829055
-13.715182,62,73.114395
-20.738463,100,83.22649
-19.308419,100,85.376302
-22.454763,100,87.5611
