#{"t_start": 1701839613.044981, "env_id": "PickUpHighLevel-v0"}
r,l,t
-0.157939,1,0.83639
-0.171362,1,0.87113
-34.340908,100,4.34603
-48.243036,100,7.840966
-77.376542,100,10.87215
-63.536495,100,13.815256
-33.83429,100,16.692531
-36.380607,100,27.796416
-27.797461,100,31.331739
-0.15157,1,31.363085
-40.838204,100,34.389391
-0.199987,1,34.414951
-27.689723,100,37.269149
-48.669962,100,40.508659
-30.27206,100,51.413318
-35.062639,100,54.903514
-18.446189,100,58.188417
-7.909676,42,59.423198
-37.617506,100,62.381578
-33.831359,100,73.351765
-0.158701,1,73.377422
-27.632213,100,76.799533
-43.905436,100,80.29372
-27.566512,100,83.87768
-45.787823,100,87.058945
-28.717933,100,90.3386
-23.223443,100,101.435491
-22.216196,100,105.032448
-24.615817,100,108.512318
-40.078107,100,111.877918
-0.152789,1,111.911175
-59.919291,100,115.290214
-33.887211,100,125.935316
-30.782447,100,129.332714
-0.168407,1,129.372726
-31.530743,100,132.794447
-25.582787,100,136.256804
-20.141701,100,139.709647
-21.794146,100,151.207259
-18.09387,100,154.382871
-0.157217,1,154.41838
-68.391199,100,157.88364
-23.513621,100,161.212178
-22.536652,100,164.427903
-41.908152,100,175.226059
-20.119333,100,178.178179
-14.924478,100,181.606186
-27.694317,100,185.021525
-27.769952,100,188.342521
-13.432124,67,197.972107
-59.936576,100,201.146187
-32.590157,100,204.113361
-17.995182,100,207.546028
-68.53458,100,211.311688
-19.453564,100,222.056375
-10.525841,52,223.627706
-14.741065,100,226.412274
-63.273995,100,229.343776
-30.218497,100,232.839343
-17.288118,87,235.814422
-26.328104,100,246.429987
-18.002326,100,249.483776
-25.730072,100,252.290719
-45.85272,100,255.532717
-0.152147,1,255.567743
-22.502918,100,259.072172
-17.413756,100,269.989734
-20.65063,100,272.848944
-22.331805,100,275.854503
-0.147113,1,275.886764
-22.68168,100,279.051216
-17.288173,100,282.399967
-0.169119,1,282.436148
-19.037974,100,293.518374
-3.507102,18,294.034208
-0.153465,1,294.060981
-25.308865,100,298.602247
-24.130001,100,301.486572
-21.265058,100,304.946338
-27.979669,100,308.606025
-23.315967,100,319.299509
-25.360292,100,322.125455
-21.878484,100,325.003875
-21.039028,100,328.1691
-25.325446,100,331.719639
-24.754552,100,342.519885
-22.459854,100,345.38483
-18.270474,100,348.247751
-21.16131,100,351.180368
-28.792232,100,354.701466
-49.798338,100,358.148164
-65.49094,100,368.623436
-18.118412,100,371.540266
-20.616993,100,374.540295
-23.950358,100,377.942241
-0.158443,1,377.973727
-22.955545,100,381.568308
-19.571006,100,392.682607
-32.017861,100,395.929324
-22.610485,100,398.994677
-18.320638,100,402.704179
-20.35862,100,406.184189
-0.151837,1,406.217598
-18.354717,100,417.694416
-21.175708,100,421.125906
-17.87873,100,424.512312
-55.677957,100,427.997183
-19.775619,100,431.469088
-60.145153,100,447.361434
-15.05678,100,451.357727
-0.147081,1,451.392009
-16.815691,100,455.090015
-17.082568,100,459.030779
-18.408454,100,462.641575
-14.728526,100,474.379031
0.683557,100,477.77367
-0.151186,1,477.811
-9.026118,47,479.427583
-23.31494,100,482.644984
-43.839054,100,485.979082
-19.370981,100,489.680121
-18.703796,100,500.480662
6.669786,26,501.441068
-15.154863,100,504.859133
-34.451953,100,508.151098
-14.304727,100,511.501754
-17.941502,100,522.62238
-8.834113,56,524.380794
-13.611252,100,527.46759
-40.032966,100,530.764865
-67.77265,100,534.113508
-17.197992,100,537.485521
-17.374967,100,549.357752
-5.06392,38,550.701019
-0.490301,7,550.913127
-18.55681,100,554.312908
-22.656601,100,557.780685
-15.970014,100,561.233953
-27.781464,100,564.844087
-15.281525,100,576.00278
-28.577921,100,579.393776
-14.636763,100,582.687582
-0.151602,1,582.721236
187.566998,100,586.136195
-14.045131,100,589.493676
-17.714,100,600.565336
-15.105802,100,603.757209
-0.159044,1,603.790216
-20.629067,100,608.399434
-18.02017,100,611.842217
-37.706509,100,615.212266
-21.722704,100,626.277893
-19.302479,100,629.341427
-19.759424,100,632.532887
-18.961531,100,635.710661
-20.164806,100,638.828572
-19.724497,100,650.175313
-17.127648,100,653.620679
-12.066963,100,657.198823
-13.599932,100,660.841027
-18.676074,100,664.180724
-19.597719,100,675.874959
-21.193293,100,679.360114
-13.750909,100,682.751406
-20.029712,100,686.352181
-33.45038,100,689.69992
-15.437439,100,700.367038
-0.152535,1,700.400563
-2.028502,14,700.887725
-3.996093,46,702.379808
-14.253275,100,705.644833
-13.705833,100,708.918089
-16.915348,100,712.185109
-15.52003,100,715.252615
-14.762639,100,725.844255
-12.810384,100,729.160572
-17.557511,100,732.279086
-11.023718,79,735.007536
-19.811251,100,738.522808
-16.670623,100,752.259197
-2.165993,19,752.935866
-18.573989,100,756.318115
-15.004405,100,759.683335
-15.101815,100,762.815108
-15.173961,100,766.373213
-13.920877,100,777.226037
-15.120654,100,780.550597
9.199453,6,780.724708
-18.929016,100,783.683612
-25.742661,100,786.911119
-14.852204,100,790.422572
-18.08423,100,801.4165
-24.26865,100,804.456421
-65.109116,100,807.424413
-3.585418,39,808.638809
-14.150885,100,811.663403
-15.424085,100,814.487534
-16.397072,100,825.53836
-17.085561,100,828.689948
-13.8518,100,831.636953
-14.827792,100,834.711101
-18.726987,100,837.894151
-14.202104,100,848.960623
-13.923824,100,852.37489
-14.670129,100,855.467418
-15.347724,100,858.55828
-18.334879,100,861.70909
-24.67791,100,872.73328
-17.454483,100,876.278848
-18.526412,100,879.527816
-0.161429,1,879.55556
-16.686845,100,882.655274
-12.215908,100,885.75863
-14.720103,100,896.778792
-1.086424,11,897.146456
-16.319247,100,900.654527
-15.924278,100,903.819229
-22.949856,100,907.855562
-17.386407,100,910.907475
-14.561867,100,921.785029
-9.530454,76,924.529134
-16.238452,100,927.59523
-13.539742,100,930.585008
-0.174568,1,930.613998
-16.752569,100,933.635568
-15.365946,100,936.621081
-12.108861,100,947.776541
-14.691981,100,950.791584
-12.464547,100,953.979947
-17.433306,100,957.05082
-12.418482,100,960.09696
-0.15098,1,960.122813
-15.115397,100,971.252983
-12.222965,100,974.43337
-16.969676,100,977.363822
-40.674213,100,980.321142
-21.582196,100,983.322908
-11.403273,100,994.265466
-15.20978,100,997.550268
-44.185765,100,1000.584419
-18.980198,100,1003.572296
-15.23856,100,1006.413137
-14.688248,100,1017.131826
