#{"t_start": 1696036224.9983208, "env_id": "AntTargetPosBulletEnv-v0"}
r,l,t
475.300963,1000,21.357014
483.70199,1000,52.155178
358.703533,1000,83.175796
482.083875,1000,113.191722
477.19293,1000,143.315275
542.774463,1000,173.794174
517.868416,1000,209.311568
518.27486,1000,240.124891
513.630687,1000,270.300103
8.038905,38,270.77247
475.589098,1000,301.194958
413.506832,1000,332.864928
478.044082,1000,363.399505
555.719194,1000,392.959785
419.073631,1000,421.600027
397.056014,1000,451.753797
506.454674,1000,482.275308
480.839151,1000,513.791222
472.206982,1000,543.88932
497.823818,1000,579.438484
571.175424,1000,609.470937
588.627241,1000,639.703925
634.741577,1000,669.680041
591.126247,1000,690.040893
0.533649,20,698.531922
586.40754,1000,718.848641
686.421785,1000,751.699952
700.563273,1000,780.202729
501.373044,1000,808.802626
616.147032,1000,838.961521
678.304062,1000,869.260671
782.381496,1000,898.059004
819.372157,1000,926.649378
591.613977,1000,960.492631
719.625769,1000,989.053584
807.598888,1000,1017.768468
762.089861,1000,1046.728444
916.824572,1000,1076.00039
858.888258,1000,1107.242876
880.119403,1000,1143.392315
767.658982,1000,1173.372683
964.714049,1000,1203.63753
993.607996,1000,1232.236337
957.328457,1000,1260.594868
1045.969014,1000,1288.841787
962.4199,1000,1322.615562
986.520387,1000,1351.827402
979.745037,1000,1372.188081
1044.571663,1000,1400.441523
1060.923776,1000,1429.091131
1119.650969,1000,1457.652625
1081.901569,1000,1491.062333
1098.798851,1000,1519.444997
1112.827294,1000,1550.33656
953.88254,1000,1578.967306
1230.185077,1000,1607.341668
1121.193796,1000,1635.665479
1050.333598,1000,1664.082643
1184.839074,1000,1697.678978
1209.299901,1000,1728.140557
1191.893968,1000,1756.85008
