#{"t_start": 1696036225.003585, "env_id": "AntTargetPosBulletEnv-v0"}
r,l,t
495.335285,1000,21.362379
511.619165,1000,52.161606
494.787877,1000,83.182144
433.43667,1000,113.197625
485.669284,1000,143.321755
418.038553,1000,173.801647
499.721132,1000,209.316311
510.351571,1000,240.129644
520.084225,1000,270.306073
510.131371,1000,300.739975
496.875954,1000,332.306455
561.736164,1000,362.954373
521.685756,1000,392.511089
508.618459,1000,421.154068
416.67018,1000,451.199336
574.744339,1000,481.749347
526.343376,1000,513.241965
544.495658,1000,543.437142
551.201724,1000,578.885929
613.940939,1000,608.970841
589.089094,1000,639.230046
551.286264,1000,660.503659
555.384149,1000,689.590394
587.730882,1000,718.155598
615.297849,1000,746.625036
253.715292,874,777.969205
643.692225,1000,806.565264
655.818874,1000,836.330434
744.112142,1000,866.743657
692.9954,1000,895.839182
-3.520418,21,896.090425
828.714252,1000,924.656576
836.923093,1000,958.508019
832.571832,1000,987.080277
845.34842,1000,1015.736987
781.202494,1000,1044.716659
874.079895,1000,1073.901447
891.129316,1000,1105.096828
828.15569,1000,1141.398599
799.615331,1000,1162.810566
892.546946,1000,1193.084973
971.07764,1000,1222.205441
625.585172,1000,1250.563559
1043.963606,1000,1278.834141
995.47784,1000,1312.513169
870.244302,1000,1341.181979
979.692128,1000,1370.224221
825.518838,1000,1398.491286
1012.428025,1000,1427.074665
1106.135733,1000,1455.633267
1045.65269,1000,1483.871322
1100.592022,1000,1517.48444
895.88439,1000,1548.27228
1162.386906,1000,1576.875828
1179.642663,1000,1605.382964
1139.16126,1000,1633.713776
839.345683,1000,1662.122882
1189.192702,1000,1695.727607
1220.335757,1000,1726.197941
1128.990127,1000,1754.830229
