#{"t_start": 1696036224.9964259, "env_id": "AntTargetPosBulletEnv-v0"}
r,l,t
427.054858,1000,21.355358
409.859538,1000,52.152666
466.236493,1000,83.173353
459.178932,1000,113.189135
504.612666,1000,143.312847
509.884742,1000,173.792423
481.996277,1000,209.309068
470.427846,1000,240.122988
508.412617,1000,270.298521
550.173989,1000,300.734853
539.55488,1000,332.298348
529.388123,1000,362.948576
504.201945,1000,392.506212
-2.887498,21,392.753207
428.788608,1000,421.398531
496.264166,1000,451.500822
451.359048,1000,482.025094
542.419465,1000,513.544711
562.133968,1000,543.682452
460.849872,1000,579.189509
503.683999,1000,609.247626
629.112155,1000,639.489241
574.454563,1000,669.432081
596.862789,1000,689.834005
604.964044,1000,718.403483
593.637902,1000,751.254319
676.289175,1000,779.758426
540.461053,1000,808.354628
769.77922,1000,838.483771
750.486272,1000,868.745298
722.520752,1000,897.610378
773.690813,1000,926.202108
777.357558,1000,960.035057
768.905316,1000,988.615564
824.299528,1000,1017.315691
884.784456,1000,1046.274124
652.323006,1000,1075.512113
967.420769,1000,1106.759296
730.570377,1000,1142.949618
823.03031,1000,1172.916753
832.254224,1000,1203.166638
1050.453299,1000,1231.795152
944.576223,1000,1260.150645
881.125224,1000,1288.399703
1107.489563,1000,1314.018425
1000.139748,1000,1342.776958
1088.316791,1000,1371.742318
1095.815343,1000,1400.004182
1012.804106,1000,1428.601416
1058.032297,1000,1457.202969
1111.88073,1000,1490.620301
1167.208833,1000,1519.00243
900.714706,1000,1549.879455
1205.155467,1000,1578.490321
1100.156414,1000,1606.898888
1099.01101,1000,1635.21867
1172.184502,1000,1663.64289
1210.555595,1000,1697.239746
1179.1287,1000,1727.69774
1133.208142,1000,1756.398132
