#{"t_start": 1701740294.7702022, "env_id": "PickAndPlaceHighLevel-v0"}
r,l,t
-83.653466,100,4.745983
-119.437255,100,7.38678
-111.231245,100,10.06909
-62.633476,100,12.746198
-91.873793,100,15.503515
-62.404875,100,25.931627
-77.344407,100,28.960234
-145.744191,100,32.007666
-52.162805,100,35.334951
-76.984433,100,38.637945
-98.728733,100,49.558456
-128.436247,100,52.826322
-94.863024,100,55.88955
-44.983097,100,58.939866
-15.246474,45,60.210037
-71.319269,100,70.62614
-72.597355,100,73.643642
-94.682647,100,76.589484
-63.364895,100,79.484442
-65.743066,100,82.608755
-77.681414,100,85.702479
-71.902322,100,95.735177
-90.198235,100,98.364662
-58.209149,100,101.090738
-82.172847,100,103.736704
-163.525073,100,106.759427
-120.99698,100,116.967596
-58.761012,100,120.381632
-52.157631,100,123.660984
-61.840199,100,127.082047
-52.157616,100,130.292832
-67.06893,100,141.900479
-64.42297,100,144.848173
-85.620985,100,148.135256
-62.874786,100,150.839361
-169.517921,100,153.908997
-154.040295,100,163.91651
-60.762967,100,166.648816
-66.411183,100,169.359354
-6.419192,27,170.078447
-42.573315,100,172.818918
-59.269197,100,175.467646
-91.885051,100,184.850072
-61.639636,100,187.561114
-77.231695,100,190.439933
-43.641905,100,193.076581
-43.548536,100,195.663454
-59.595327,100,205.544986
-65.284133,100,208.194548
-73.930639,100,211.097538
-69.885599,100,213.861659
-53.833674,100,216.429253
-110.372931,100,225.863782
-38.959127,100,228.544793
-54.948251,100,231.874423
-49.148889,100,234.940077
-65.016213,100,237.850655
-63.439136,100,247.586212
-62.7695,100,250.321917
-52.858,100,253.031354
-133.634139,100,255.711704
-68.499312,100,258.408045
-57.613139,100,268.62532
-41.500908,100,272.82711
-70.785457,100,275.672645
-59.729075,100,278.392399
-71.624011,100,281.092454
-56.253881,100,291.182717
-49.084471,100,293.903797
-58.942372,100,296.758475
-68.620741,100,299.559853
-55.4294,100,302.337016
-52.044993,100,312.376465
-48.983674,100,315.156036
-92.585793,100,317.887875
-100.665874,100,321.047236
-53.42423,100,324.089342
15.317175,16,324.522337
-44.986096,100,334.389605
-63.777075,100,337.043445
-60.664571,100,339.886205
-46.473293,100,342.770693
-88.229238,100,345.643871
-50.856731,100,348.624324
-48.204637,100,358.525061
-42.612464,100,361.379996
-50.968408,100,363.923734
-0.282159,1,363.950161
-53.423863,100,366.488616
-57.750464,100,369.105456
-54.84174,100,378.651838
-125.472414,100,381.492605
-39.268606,100,384.235146
-42.333987,100,386.924942
-45.610731,100,389.703246
-71.672822,100,399.193654
-32.036497,69,401.016312
-0.242741,1,401.041021
-56.379412,100,403.562536
-51.283316,100,406.077527
-48.05359,100,408.716253
-41.472387,100,418.313063
-63.092472,100,420.926445
-48.888564,100,423.652885
-41.14456,100,426.325152
-53.547902,100,429.061686
-43.802761,100,438.424342
-0.179886,1,438.449518
-49.947778,100,441.081665
-55.145449,100,443.85487
-177.483353,100,446.378894
-43.941109,100,448.934428
-50.737732,100,458.423015
-128.299665,100,461.14871
-42.578603,100,463.721941
-0.213143,1,463.748502
-59.325701,100,466.395402
-67.260495,100,468.917853
-57.368497,100,471.568791
-55.110986,100,481.675532
-54.605162,100,484.280912
-60.55261,100,486.997208
-54.875504,100,489.709747
-48.49109,100,492.358232
-53.974904,100,502.656996
-45.367098,100,505.451602
-7.525959,25,506.117304
-67.153445,100,509.544105
-45.62569,100,512.714683
-190.337518,100,515.71008
-58.356825,100,525.881
-58.613503,100,528.834224
-50.689233,100,533.078037
-71.345405,100,536.152724
-60.840434,100,539.068944
-42.807274,100,549.239266
-57.797577,100,552.064456
-0.306512,1,552.094566
-62.374071,100,555.141797
-50.04597,100,558.182461
-60.796724,100,561.350308
-45.360449,100,571.472577
-49.918368,100,574.457781
-40.782935,100,577.222165
-58.027411,100,580.226153
-71.649543,100,583.120908
-55.254048,100,593.481678
-60.03726,100,596.414387
-44.413702,100,599.014614
-42.73155,100,601.648493
-49.539392,100,604.634537
-50.63535,100,614.077033
-40.90436,100,616.577565
-47.24484,100,619.022026
-47.158238,100,621.673972
-48.907458,100,624.406151
-116.534709,100,634.152123
-43.0226,100,636.8066
-49.407952,100,639.649672
-50.65309,100,642.390448
-54.16482,100,644.946292
-73.778669,100,654.397384
-41.202474,100,657.385308
-47.279454,100,660.190962
-54.512724,100,663.238013
-38.917275,100,665.887872
-38.519864,100,675.875242
-43.001812,100,678.482536
-53.667575,100,681.361586
-39.510203,100,684.167835
-43.843702,100,686.81174
-37.406791,100,696.967274
-157.450503,100,699.690968
-57.054411,100,702.362749
-61.415855,100,704.886108
-52.160644,100,707.378107
-56.931541,100,710.114581
-52.150688,100,719.688648
-44.292153,100,722.356534
-23.610933,69,724.086007
-55.546075,100,726.649201
-41.14069,100,729.186265
-63.869464,100,738.55742
-62.232143,100,741.555146
-40.873283,100,744.116176
-38.481931,100,746.703847
-46.360851,100,749.380258
-54.035484,100,759.164393
-44.953203,100,761.661473
-51.886862,100,764.240642
-50.353278,100,767.063915
-73.266105,100,769.632582
-40.019479,100,779.168721
-39.583218,100,781.723195
-50.149196,100,784.320264
-43.382499,100,787.867891
-48.622539,100,790.351611
-60.833452,100,799.772421
-51.203232,100,802.282926
-50.924264,100,804.77016
-67.020932,100,807.340022
-62.820144,100,809.858968
-0.221301,1,809.885409
-53.98641,100,819.305403
-50.484952,100,821.92299
-42.949388,100,824.54769
-39.299467,100,827.12059
-44.684911,100,829.69244
-50.41776,100,832.208327
-64.433675,100,841.738988
-44.043966,100,844.382994
-44.809399,100,846.876276
-53.893217,100,849.482942
-35.639003,100,851.934734
-43.577371,100,861.447655
-35.259152,100,864.018219
-44.436577,100,866.871053
-49.504406,100,869.595226
-55.53994,100,872.030937
-39.42245,100,881.731226
-60.686572,100,884.236946
-48.972149,100,886.734559
-36.246155,100,889.277587
-57.035277,100,891.804487
-41.863603,100,901.160794
-132.749849,100,903.643291
-45.866768,100,906.135132
-45.995284,100,908.687084
-55.730097,100,911.212874
-45.021446,100,920.614261
-47.516328,100,923.7168
-49.835608,100,926.789875
-72.186647,100,929.904346
-47.061212,100,932.94839
-59.358943,100,943.286638
-42.60859,100,946.403051
-50.865414,100,949.428145
-6.84978,21,950.070535
-53.792976,100,953.187027
-36.528073,100,956.343305
-43.251586,100,966.146951
-75.673213,100,968.766104
-66.656212,100,971.396345
-61.500767,100,974.050585
-53.789787,100,976.70571
-42.398708,100,987.020122
-117.45642,100,989.700926
-49.798574,100,992.455359
-34.498828,100,995.072856
-64.073157,100,997.856952
-59.302904,100,1007.60454
-43.217607,100,1010.245666
-43.155683,100,1012.964502
-0.238944,1,1012.990844
-104.243203,100,1015.672133
-40.573549,100,1018.231485
-61.338583,100,1027.92902
-56.281048,100,1030.647548
-67.909933,100,1033.298925
-54.774781,100,1035.83547
-59.220911,100,1038.396235
-61.25282,100,1041.60661
-29.697167,100,1051.193034
-39.662935,100,1053.753792
-50.691886,100,1056.278276
-43.079018,100,1058.771047
-45.316083,100,1061.573176
-62.911043,100,1071.039889
-49.124794,100,1073.627848
-45.895271,100,1076.196461
-52.366231,100,1078.784166
-51.453435,100,1081.329732
-54.165354,100,1090.876714
-0.22002,1,1090.903782
-54.055527,100,1093.600908
-41.840084,100,1096.372917
-35.137718,100,1099.261459
-60.580265,100,1102.394112
-41.194132,100,1112.239292
-43.875954,100,1115.010827
-55.812562,100,1118.386809
-47.974884,100,1121.237329
-58.979029,100,1124.057921
-56.921192,100,1133.949005
-39.397785,100,1136.531427
-64.738789,100,1139.084525
-47.390097,100,1141.605457
-44.409352,100,1144.154369
-51.109097,100,1153.784285
-0.259724,1,1153.810298
-57.144624,100,1156.492369
-48.916339,100,1159.243715
-52.278642,100,1161.899284
-35.754388,100,1164.425986
-26.525436,84,1173.609242
-63.206523,100,1176.519428
-54.516771,100,1179.516104
-55.628713,100,1182.362447
-52.447471,100,1184.934889
-47.042183,100,1187.64559
-0.244243,1,1187.671187
-72.726387,100,1197.139378
-46.296228,100,1199.912708
-58.75664,100,1202.563712
-51.315863,100,1205.145841
-45.656652,100,1207.732916
-0.259655,1,1207.758566
-48.167422,100,1217.381863
-30.121657,100,1220.007216
-84.44965,100,1222.631698
-35.634977,100,1225.197735
-42.461928,100,1227.760686
-42.328366,100,1237.528005
-76.870714,100,1240.090465
-45.671074,100,1242.779005
-39.463161,100,1245.384615
-51.57492,100,1248.131941
-43.479389,100,1257.611216
-39.621013,100,1260.335176
-56.426094,100,1262.948955
-45.83396,100,1265.649591
-51.987936,100,1268.155706
-41.716852,100,1278.122917
-44.048242,100,1281.004417
-43.778978,100,1283.642852
-52.827775,100,1286.199876
-37.138993,100,1288.632852
-47.095766,100,1299.074158
-74.608412,100,1301.741704
-45.318597,100,1304.541656
-43.474238,100,1307.587924
-58.736117,100,1310.373781
-49.647943,100,1320.363535
-62.789983,100,1323.635305
-46.789121,100,1326.717422
-42.274884,100,1329.563661
-44.852471,100,1332.51752
-54.866302,100,1343.052245
-33.739171,100,1346.27233
-43.445502,100,1349.195241
-32.667294,100,1352.208164
-55.253391,100,1355.400738
-43.571327,100,1358.193074
-48.901242,100,1368.295231
-39.301953,100,1371.101571
-37.009954,100,1374.214729
-38.770684,100,1377.119537
-48.956812,100,1380.126077
-42.165425,100,1391.145901
-40.937837,100,1394.315887
-55.57584,100,1397.398136
-57.684703,100,1400.372201
-51.969318,100,1403.38054
-51.112902,100,1414.249827
-50.733722,100,1417.364197
-35.605138,100,1420.44026
-34.486196,100,1423.472095
-36.818461,100,1426.549931
-44.917671,100,1437.211941
-37.793399,100,1440.454715
-54.472109,100,1443.421907
-46.990087,100,1446.399155
-124.543999,100,1449.33716
-31.475536,100,1459.827169
-50.448696,100,1462.982816
-47.877501,100,1466.069042
-46.653774,100,1469.094446
-53.399301,100,1472.117506
-40.985701,100,1482.622824
-142.408875,100,1485.653219
-116.493983,100,1488.634766
-38.883314,100,1491.581404
-43.893865,100,1494.553706
-42.028976,100,1505.052572
-56.388331,100,1508.022882
-48.662499,100,1510.925002
-46.917761,100,1513.868646
-32.065108,100,1516.941191
-47.706948,100,1527.452115
-35.705591,100,1530.408812
-41.322062,100,1533.355254
-31.168173,100,1536.27405
-54.972779,100,1539.259116
-88.871605,100,1550.295185
-57.159515,100,1553.458673
-40.328409,100,1556.574432
-57.917237,100,1559.637153
-41.684492,100,1562.751201
-178.060154,100,1565.890776
-44.981837,100,1576.337326
-35.261785,100,1580.195339
-54.733179,100,1583.436379
-33.824057,100,1586.603965
-42.835076,100,1589.741461
-30.471085,100,1600.223409
-42.876214,100,1603.248761
-97.710906,100,1606.431384
-44.046032,100,1609.558352
-50.267998,100,1612.579041
-50.931461,100,1622.954713
-76.272454,100,1626.13962
-44.32356,100,1629.270155
-49.199243,100,1632.325998
-38.630789,100,1635.202763
-35.763098,100,1646.082792
-30.297103,100,1649.240604
-39.703121,100,1652.377891
-40.002154,100,1655.489393
-39.388547,100,1658.629681
-43.581662,100,1669.168266
-53.707437,100,1672.329067
-44.725162,100,1675.51184
-58.46714,100,1678.635343
-54.631435,100,1681.759726
-39.875166,100,1692.292824
-56.534266,100,1695.434539
-34.034412,100,1698.521706
-47.659663,100,1701.658933
-35.268089,100,1704.845044
-29.006919,100,1715.413302
-48.236323,100,1718.488133
-39.21307,100,1721.538103
-38.842985,100,1724.581227
-44.527549,100,1727.840396
-36.449765,100,1738.897388
-38.358741,100,1741.842879
-33.047248,100,1744.98732
-43.914153,100,1748.053861
-29.890952,100,1751.11005
-47.907012,100,1754.233526
-49.694548,100,1764.914117
-43.255461,100,1767.997167
-51.326678,100,1771.212693
-46.20153,100,1774.410994
-40.903003,100,1777.483103
-40.141956,100,1787.878028
-32.4558,100,1791.118928
-43.788726,100,1794.240251
-44.824574,100,1797.360909
-48.200982,100,1800.507767
-56.5122,100,1811.277641
-25.9825,100,1814.305338
-32.277545,100,1817.627084
-41.597364,100,1821.152165
-37.460174,100,1824.264047
-32.831009,100,1834.447082
-48.051456,100,1837.581479
-29.14395,100,1840.789071
-25.621556,100,1843.892396
-23.855954,100,1846.809308
-39.542223,100,1857.294931
-47.60923,100,1860.505995
-36.493945,100,1864.910982
-31.293609,100,1867.913064
-38.730223,100,1870.953565
