#{"t_start": 1701740296.3697011, "env_id": "PickAndPlaceHighLevel-v0"}
r,l,t
-60.694749,100,3.174611
-87.70044,100,5.816508
-102.121041,100,8.495738
-121.63825,100,11.174924
-89.981821,100,13.927871
-127.566628,100,24.367081
-106.7343,100,27.393403
-104.861526,100,30.440791
-83.707333,100,33.797727
-105.670256,100,37.096426
-74.040895,100,47.991431
-95.705362,100,51.255875
-105.129055,100,54.319328
-52.584874,100,57.364668
-66.206241,100,60.280885
-90.945104,100,70.778518
-104.000451,100,73.641499
-72.976562,100,76.633279
-73.410331,100,79.540734
-80.523232,100,82.757183
-87.450255,100,92.842546
-74.927227,100,95.587016
-42.377848,100,98.332683
-232.039167,100,100.971623
-64.360599,100,103.826677
-223.445309,100,113.95484
-54.741326,100,117.333929
-67.093374,100,120.629628
-47.400724,100,123.982603
-69.374541,100,127.264845
-55.776776,100,138.892668
-62.918102,100,141.93158
-95.345967,100,145.242786
-86.116261,100,148.098265
-51.844703,100,150.927242
-179.519933,100,161.046617
-68.955977,100,163.815273
-104.753109,100,166.609284
-59.962248,100,169.264868
-53.731559,100,171.953137
-74.774654,100,181.45983
-54.395183,100,184.000055
-181.226494,100,186.84552
-42.888682,100,189.593652
-49.032121,100,192.230135
-65.220785,100,194.867276
-26.074598,73,203.996118
-56.056857,100,206.639786
-51.842528,100,209.546919
-56.483766,100,212.313511
-116.300995,100,214.879782
-51.29716,100,224.308867
-49.282134,100,227.001648
-78.655455,100,230.320826
-43.344468,100,233.403205
-46.351085,100,236.303775
-55.502123,100,246.041652
-62.491585,100,248.773251
-55.968086,100,251.475845
-0.187242,1,251.499623
-75.662658,100,254.191199
-66.330509,100,256.878993
-55.257227,100,267.104887
-45.521499,100,271.322932
-74.695377,100,274.155078
-62.052888,100,276.862671
-3.2319,17,277.309679
-47.604861,100,280.070385
-80.553685,100,290.153158
-16.865798,45,291.387444
-57.594047,100,294.132819
-67.975274,100,296.995735
-51.532074,100,299.718524
-53.208708,100,302.642787
-48.656047,100,312.609872
-55.000533,100,315.271277
-69.854107,100,318.395975
-51.020847,100,321.45375
-74.252118,100,324.281752
-62.072082,100,334.037938
-54.047651,100,336.720716
-74.762622,100,339.720052
-65.831752,100,342.506785
-48.399527,100,345.361935
-47.672895,100,355.464354
-62.738894,100,358.459005
-159.537797,100,361.031788
-72.646284,100,363.566396
-38.449046,100,366.153311
-44.766578,100,375.666195
-43.364022,100,378.512514
-78.864161,100,381.232622
-58.843222,100,383.917706
-63.245884,100,386.628076
-70.035321,100,396.229774
-46.46509,100,398.88535
-50.429002,100,401.402007
-61.143315,100,403.929963
-50.696648,100,406.508647
-45.087168,100,416.113054
-80.224512,100,418.766771
-61.186471,100,421.488486
-74.061485,100,424.157346
-60.822465,100,426.868524
-52.043325,100,429.509903
-61.634131,100,438.879494
-52.230989,100,441.607653
-55.267871,100,444.197453
-48.130826,100,446.749074
-57.640005,100,449.423711
-151.232075,100,458.87352
-107.515429,100,461.511711
-57.533732,100,464.186422
-66.068932,100,466.731179
