#{"t_start": 1696036225.005752, "env_id": "AntTargetPosBulletEnv-v0"}
r,l,t
497.103573,1000,21.364057
493.744171,1000,52.163935
411.134052,1000,83.184382
523.669458,1000,113.199284
438.031865,1000,143.323939
522.663646,1000,173.803175
513.174655,1000,209.31759
490.190259,1000,240.133729
563.340893,1000,270.307378
476.842756,1000,300.741529
537.040643,1000,332.308752
535.106364,1000,362.955824
513.176234,1000,392.512301
502.619836,1000,421.155211
373.851176,1000,451.201573
538.712588,1000,481.751399
553.4045,1000,513.243372
178.443272,617,530.371769
550.766044,1000,559.390003
527.530311,1000,595.735279
508.000739,1000,625.922206
531.936059,1000,655.669548
593.90734,1000,684.942309
533.659828,1000,713.462011
519.481416,1000,741.972783
534.191247,1000,774.838137
637.660845,1000,795.168397
677.50859,1000,823.740376
692.478586,1000,855.208205
277.916856,1000,884.468761
766.299215,1000,913.015613
681.418893,1000,946.994894
829.572262,1000,975.532551
822.610495,1000,1003.992516
947.447171,1000,1033.037903
735.018408,1000,1061.876615
881.583097,1000,1092.425914
815.817102,1000,1129.253212
894.778109,1000,1159.166867
1025.593379,1000,1189.492398
805.524067,1000,1218.81194
809.921087,1000,1247.216156
876.048807,1000,1275.462267
986.089026,1000,1303.915478
1061.012562,1000,1337.606015
959.657413,1000,1366.898905
859.950293,1000,1395.149573
978.543447,1000,1423.730175
1092.621342,1000,1444.15332
1105.11983,1000,1472.43172
1065.78967,1000,1505.851392
1078.913172,1000,1535.755447
1122.686252,1000,1565.249481
1061.719206,1000,1593.853636
1210.986672,1000,1622.240756
1114.660858,1000,1650.444662
1098.855534,1000,1684.200801
1176.444559,1000,1712.484024
1147.323139,1000,1743.192325
1060.164883,1000,1772.008537
