#{"t_start": 1697242877.91002, "env_id": "AntTargetPosVelocityHighLevel-v0"}
r,l,t
-518.076257,1000,35.891877
325.368674,1000,79.254402
332.492198,1000,121.940317
423.336952,1000,164.232092
429.494427,1000,207.453371
486.475598,1000,248.599735
-3.426898,27,249.339901
-1.416659,23,249.964988
-0.706238,21,250.545457
271.242447,1000,297.714572
484.684888,1000,338.898119
500.308007,1000,380.053675
545.39824,1000,421.153626
611.181244,1000,461.601374
377.037342,1000,502.138115
554.852702,1000,550.637012
-0.05247,20,551.140659
573.295714,1000,592.468888
301.92129,597,618.617703
626.765696,1000,662.354361
537.495283,1000,705.547291
591.327698,1000,749.211349
571.922242,1000,792.309125
722.442801,1000,845.612926
638.084534,1000,888.587331
517.107672,1000,931.537567
567.174384,1000,975.098894
579.200294,1000,1018.562565
576.160091,1000,1062.573187
529.516578,1000,1115.934581
598.054394,1000,1158.522336
493.116584,1000,1202.263819
634.266868,1000,1249.214797
594.543341,1000,1285.99042
639.592648,1000,1331.003978
660.997857,1000,1386.181227
96.188673,218,1399.934937
511.42677,1000,1444.258408
576.558614,1000,1489.141564
694.58967,1000,1532.998921
550.108057,1000,1577.265821
575.397185,1000,1621.349253
614.715476,1000,1680.015367
597.307014,1000,1717.949002
575.915771,1000,1763.147402
667.235351,1000,1806.628228
667.916718,1000,1849.791508
639.384564,1000,1893.68998
673.476537,1000,1947.228459
510.91644,1000,1988.76028
593.238451,1000,2031.253798
584.772501,1000,2073.45697
