#{"t_start": 1698051822.7681663, "env_id": "AntTargetPosLowLevel-v0"}
r,l,t
410.2021,1000,44.258457
448.847774,1000,91.693821
498.335495,1000,137.973285
483.382332,1000,184.976757
269.996062,1000,231.923623
248.735935,1000,278.750626
549.683589,1000,326.844579
508.58168,1000,374.396569
519.391344,1000,421.299099
453.10926,1000,468.734374
531.161103,1000,516.157158
521.393012,1000,563.189492
566.46637,1000,625.907755
583.126595,1000,674.312263
595.195854,1000,722.166923
578.398822,1000,768.874167
625.70092,1000,816.18226
547.184145,1000,864.217251
693.45292,1000,926.644135
696.959512,1000,973.878042
703.237165,1000,1022.493718
715.975055,1000,1062.971378
376.220388,1000,1110.705599
670.115638,1000,1158.605899
692.681997,1000,1206.247982
812.312698,1000,1268.797432
825.683052,1000,1316.66606
724.684622,1000,1364.711276
756.26101,1000,1411.53565
875.706417,1000,1459.867552
934.705692,1000,1507.055937
976.122873,1000,1569.264232
1074.790625,1000,1616.593152
1024.500791,1000,1664.481605
908.096964,1000,1712.045485
1006.770573,1000,1759.317065
1027.844919,1000,1807.018586
1079.786412,1000,1869.696967
1020.19451,1000,1916.134594
1077.361392,1000,1964.252429
1213.474171,1000,2011.91864
1139.964001,1000,2058.535986
1022.34132,1000,2099.37097
1258.714931,1000,2161.843135
1305.22527,1000,2208.524768
1224.961788,1000,2256.147418
1285.322323,1000,2303.84896
1286.838688,1000,2350.439323
1280.678055,1000,2398.170689
1375.627767,1000,2445.943729
1428.085254,1000,2508.798102
1492.85057,1000,2555.850107
1208.545688,1000,2603.505362
1382.266722,1000,2650.934582
1386.113877,1000,2697.326363
1563.136968,1000,2745.377135
1333.527424,1000,2807.884244
1230.349669,1000,2854.479928
1303.221837,1000,2902.457279
1452.842187,1000,2949.687887
1350.667348,1000,2996.561638
1526.864929,1000,3044.3857
1512.76028,1000,3106.886166
1516.409667,1000,3146.796033
1580.84346,1000,3194.086234
1519.501593,1000,3241.414536
1476.182022,1000,3287.652056
1638.010282,1000,3335.623735
1531.328004,1000,3397.736277
1578.21599,1000,3444.466748
1591.996288,1000,3492.247566
1602.245123,1000,3540.069838
1512.676724,1000,3587.26025
1707.270359,1000,3634.875431
1786.677995,1000,3682.680751
1781.699923,1000,3744.865841
1693.267754,1000,3791.805511
1731.002478,1000,3839.077787
1544.45787,1000,3885.481229
1580.914035,1000,3932.758508
1514.811406,1000,3980.588274
1392.78104,1000,4042.218383
1820.498087,1000,4088.993344
1453.455101,1000,4136.285497
471.01585,1000,4183.373872
1696.308101,1000,4224.687745
1647.418898,1000,4272.890736
1259.123593,1000,4334.171678
1494.132667,1000,4381.657047
1708.048384,1000,4429.491343
1665.168549,1000,4476.233121
1974.929479,1000,4524.568174
1856.622828,1000,4572.261822
1850.831875,1000,4633.39494
1948.582763,1000,4680.628411
1781.066417,1000,4728.772249
1800.554671,1000,4775.461104
1754.05395,1000,4823.373727
1510.6017,1000,4871.204715
1563.007779,1000,4917.180628
1762.791827,1000,4978.611535
1821.806646,1000,5025.201996
1604.875769,1000,5071.014046
1741.676586,1000,5118.453869
1770.693433,1000,5166.176709
1731.912086,1000,5211.81479
1658.603839,1000,5265.332054
1843.641687,1000,5312.794181
1869.826935,1000,5358.49238
1946.30414,1000,5404.39173
1687.302768,1000,5452.371964
1882.464633,1000,5498.573288
1903.28735,1000,5558.756566
1708.265237,1000,5605.989615
1730.732122,1000,5652.068381
1917.026346,1000,5699.492668
1695.109945,1000,5745.999605
1879.480434,1000,5792.25141
1602.527505,1000,5854.06578
1823.578349,1000,5899.967292
1967.285421,1000,5946.177899
1941.080933,1000,5993.177729
1957.513639,1000,6039.288492
1854.080678,1000,6085.218328
1915.732593,1000,6133.253036
