#{"t_start": 1696820882.107782, "env_id": "AntObstacleHighLevel-v0"}
r,l,t
51.550074,180,6.038293
129.247603,355,24.295634
334.188869,1000,61.478409
462.226472,1000,106.7271
481.010628,1000,151.355631
423.178776,1000,194.991488
477.235119,1000,239.393187
448.492426,1000,296.287621
354.119281,1000,340.02444
486.435809,1000,384.36519
460.323842,1000,427.854375
477.516734,1000,471.879762
635.476082,1000,517.623258
513.630421,1000,573.383423
508.618223,1000,618.79368
491.697919,1000,664.504014
594.885746,1000,710.823328
535.239055,1000,756.433106
109.301695,174,762.219426
594.443009,1000,810.126833
506.240237,1000,858.125194
507.045404,1000,916.857925
560.008189,1000,965.137422
551.679794,1000,1011.744721
508.592101,1000,1057.629001
539.175363,1000,1103.653736
519.097136,1000,1149.671351
636.45243,1000,1206.653651
557.372769,1000,1252.757641
557.41392,1000,1299.579188
570.896991,1000,1344.301123
525.861234,1000,1391.075118
538.051286,1000,1430.789778
577.788426,1000,1492.454335
578.458904,1000,1540.893534
571.906261,1000,1587.405384
675.039262,1000,1641.193515
647.578084,1000,1698.82148
506.134256,1000,1749.408241
622.646612,1000,1814.277328
637.916149,1000,1862.648012
517.676535,1000,1909.224035
611.487655,1000,1955.832908
618.03244,1000,2002.749167
625.587119,1000,2048.431981
567.203329,1000,2094.740346
616.701623,1000,2150.915948
573.847762,1000,2197.425571
906.92964,1000,2243.32151
722.454935,1000,2289.669329
603.436562,1000,2336.184995
683.792689,1000,2382.998567
626.541288,1000,2443.037912
621.578923,1000,2482.883533
629.388086,1000,2529.879932
737.558956,1000,2576.442956
613.585797,1000,2624.688562
643.266862,1000,2672.781048
640.875714,1000,2736.930903
664.518044,1000,2785.015686
603.650099,1000,2836.505447
638.156365,1000,2887.209698
711.893111,1000,2937.072341
658.103931,1000,2983.264442
601.234376,1000,3041.959121
690.09563,1000,3090.480752
616.237864,1000,3139.15596
577.945978,1000,3187.294826
635.343154,1000,3229.224788
705.257548,1000,3269.637943
638.049264,1000,3309.995931
656.671156,1000,3363.185078
675.05942,1000,3408.899356
736.654112,1000,3453.835907
712.091707,1000,3500.746328
632.697111,1000,3540.280483
620.758492,1000,3591.030202
631.156461,1000,3653.338169
693.17012,1000,3699.781869
610.015129,1000,3746.419037
637.110585,1000,3793.401077
646.316758,1000,3840.465812
695.516647,1000,3886.246871
