#{"t_start": 1696815387.793615, "env_id": "AntTargetPosHighLevel-v0"}
r,l,t
58.544137,271,8.610743
376.288646,1000,54.584642
467.155689,1000,98.481338
522.867786,1000,141.844199
546.504082,1000,179.305741
562.731187,1000,216.720573
617.50472,1000,261.871976
581.107073,1000,299.370268
782.331569,1000,336.716932
801.065462,1000,374.116607
711.589828,1000,411.523395
791.244228,1000,449.192137
789.19965,1000,481.367031
873.490594,1000,535.488432
720.614084,1000,579.053527
796.405345,1000,623.694386
477.615256,1000,667.139239
827.682665,1000,710.52445
755.562063,1000,754.46575
983.478866,1000,806.918413
627.777393,1000,849.632398
1097.976136,1000,892.30707
971.28034,1000,934.687272
1028.957685,1000,978.36275
885.17221,1000,1022.154324
