#{"t_start": 1696036224.997644, "env_id": "AntTargetPosBulletEnv-v0"}
r,l,t
477.746375,1000,21.356412
476.78014,1000,52.154401
500.852748,1000,83.175042
502.068078,1000,113.19077
460.165385,1000,143.31445
482.357249,1000,173.793746
473.138551,1000,209.310288
474.164407,1000,240.124153
450.82069,1000,270.299618
498.018873,1000,300.735809
526.741315,1000,332.300301
445.344799,1000,362.949614
509.494461,1000,392.507288
0.821191,21,392.75383
530.412428,1000,421.399138
466.967887,1000,451.501883
415.726921,1000,482.026246
557.638517,1000,513.545853
468.263631,1000,543.682965
544.409593,1000,579.190512
500.889805,1000,609.248275
382.330279,1000,639.489859
597.490228,1000,669.433165
621.313153,1000,689.83474
588.838019,1000,718.404111
608.669207,1000,751.255163
451.365996,1000,779.760473
520.74542,1000,808.355229
736.540133,1000,838.484391
728.556013,1000,868.746402
678.061969,1000,897.611016
683.084247,1000,926.202679
789.47277,1000,960.035783
765.09396,1000,988.616158
791.866498,1000,1017.316354
801.489809,1000,1046.27532
891.147782,1000,1075.513271
835.617867,1000,1106.760644
205.78784,409,1121.249725
756.457968,1000,1156.540222
1010.653625,1000,1186.847819
799.885703,1000,1208.282461
869.168024,1000,1236.716537
948.210818,1000,1265.04906
892.263715,1000,1293.361866
1054.612614,1000,1327.105043
1009.550292,1000,1356.528534
1127.697597,1000,1384.720299
992.64923,1000,1413.104073
1007.772665,1000,1441.856721
965.32387,1000,1470.188767
761.724501,1000,1503.620457
1217.466209,1000,1532.818058
1094.930298,1000,1563.010225
1082.458685,1000,1591.555267
1110.433711,1000,1619.990385
1077.420744,1000,1648.203629
1092.190416,1000,1681.971969
1172.130597,1000,1710.241254
1146.682954,1000,1740.906557
1078.986048,1000,1769.774046
