#{"t_start": 1697418283.257885, "env_id": "AntTargetPosHighLevel-v0"}
r,l,t
447.471552,1000,30.289421
695.714172,1000,67.269958
687.882835,1000,103.448299
571.021003,1000,139.625591
876.466229,1000,176.288589
523.712216,1000,212.866232
946.718713,1000,262.722905
961.97044,1000,299.240922
879.281779,1000,335.313418
620.105635,1000,372.702011
1149.709111,1000,408.799869
520.153215,1000,447.135477
591.442164,1000,499.237249
524.501948,1000,543.407704
1056.649706,1000,585.727974
1270.734832,1000,627.193542
739.929257,1000,669.256182
1085.874314,1000,712.008898
1159.463329,1000,765.321814
1184.794613,1000,807.81497
1092.797265,1000,850.280152
1202.943247,1000,886.184311
1238.393149,1000,930.392513
1133.219278,1000,973.523411
1244.001032,1000,1014.379004
1122.603793,1000,1068.520509
591.192655,1000,1110.401678
484.594936,1000,1154.220627
1244.33049,1000,1194.187134
493.103383,1000,1237.71153
1291.179199,1000,1283.527586
1216.477508,1000,1337.232992
1208.60234,1000,1377.786444
1224.963366,1000,1420.000923
1136.472155,1000,1462.072917
1197.668067,1000,1505.344067
1155.866696,1000,1548.719251
1208.444063,1000,1602.159448
1296.298005,1000,1645.244257
1235.955953,1000,1688.894516
876.560145,1000,1732.584115
1257.264769,1000,1777.88759
1199.499219,1000,1818.323666
1343.177906,1000,1882.146267
1301.963434,1000,1930.136693
459.861384,1000,1969.938711
1211.315273,1000,2007.737109
