#{"t_start": 1697418283.2636511, "env_id": "AntTargetPosHighLevel-v0"}
r,l,t
664.485498,1000,30.289137
709.865218,1000,67.268631
457.539659,1000,103.44782
578.802906,1000,139.626198
1009.862385,1000,176.287407
874.431951,1000,212.865352
446.378217,833,258.176494
630.998859,1000,295.311291
818.434798,1000,331.378795
1093.754718,1000,368.731465
1043.502878,1000,404.856041
525.165641,1000,442.976705
1133.472367,1000,494.301984
1101.942635,1000,538.658155
1098.486175,1000,574.10118
557.702119,1000,615.399204
585.400309,1000,657.304921
1169.390288,1000,700.172512
1171.417277,1000,753.054153
1187.259586,1000,795.839752
418.618469,1000,837.981615
468.473285,1000,881.42986
1178.9515,1000,925.347002
632.347941,1000,969.07296
1264.279895,1000,1009.945281
1153.265901,1000,1063.999347
404.188398,1000,1105.714636
1211.241173,1000,1149.953602
967.884749,1000,1189.493779
1190.304397,1000,1232.682845
1164.082382,1000,1278.599068
1203.85419,1000,1332.937157
388.748433,1000,1373.36827
723.505864,1000,1415.032698
622.140012,1000,1457.359731
1285.336542,1000,1492.920351
1175.988282,1000,1536.76883
1293.096165,1000,1590.337652
1247.823241,1000,1633.295513
1209.954724,1000,1676.793514
644.590676,1000,1720.570062
1134.906847,1000,1765.102134
1236.123448,1000,1812.868071
1260.850357,1000,1876.323475
1241.581237,1000,1925.372691
1021.9299,1000,1965.902713
601.649836,1000,2003.32438
