#{"t_start": 1701666375.611715, "env_id": "PickAndPlaceHighLevel-v0"}
r,l,t
-67.238721,100,3.483982
-95.922249,100,6.113154
-60.460184,100,8.846768
-76.714883,100,11.686306
-47.010146,100,14.540504
-55.083506,100,24.650587
-63.554091,100,27.547546
-60.047878,100,30.340586
-61.394462,100,33.344131
-118.290198,100,36.081431
-53.355204,100,45.941665
-33.704702,100,48.746974
-63.174442,100,51.690773
-51.548226,100,54.727937
-46.143827,100,57.490702
-77.41674,100,67.576447
-31.004384,100,70.396347
-35.218218,100,73.530286
-35.692594,100,76.438432
-26.497034,100,79.297958
-35.015155,100,89.428318
-69.854319,100,92.483891
-43.214698,100,95.468968
-32.630562,100,98.421227
-35.528109,100,101.478453
-55.679836,100,111.811091
-113.36191,100,114.935781
-29.617099,100,117.856159
-30.609687,100,120.843539
-101.54857,100,124.049087
-32.633957,100,134.116441
-32.237712,100,136.989202
-28.209544,100,139.856523
-0.213748,1,139.886731
-28.807685,100,142.98653
-77.019919,100,146.097871
-32.583203,100,155.91929
-46.29866,100,158.845305
-28.699916,100,161.830689
-68.465743,100,165.088076
-25.576464,100,167.944642
-23.562079,100,177.836133
-36.567665,100,180.675993
-51.29117,100,183.854735
-56.000698,100,186.881615
-29.404897,100,189.650836
-31.453619,100,192.710357
-34.023676,100,202.859829
-24.008433,100,206.104976
-29.864335,100,208.981823
-32.839829,100,211.915457
-29.876248,100,215.009652
-25.63906,100,225.342429
-26.794198,100,228.227197
-29.206171,100,231.01748
-21.053026,100,234.139124
-24.654968,100,237.187353
-32.307586,100,247.309707
-27.318709,100,250.175148
-64.668334,100,253.190143
-44.604888,100,256.310069
-43.228429,100,259.338905
-19.460107,100,269.468564
-41.086698,100,274.150522
-30.377371,100,277.223517
-0.200332,1,277.254867
-18.071261,100,280.076112
-31.389837,100,283.024799
-21.982253,65,292.110805
-26.768088,100,295.3345
-43.254887,100,298.300744
-24.123703,100,301.388303
-8.014715,48,302.90939
-33.272993,100,306.170192
-35.490564,100,316.264994
-25.659614,100,319.240722
-25.53117,100,322.235006
-23.769531,100,325.545157
-31.896939,100,328.625368
-36.041376,100,338.544849
-30.061924,100,341.359635
-24.036053,100,344.306802
-52.888698,100,347.354534
-0.217521,1,347.382674
-33.382958,100,350.153388
-23.459632,100,360.209494
-21.608423,100,363.235237
-23.574096,100,366.440603
-24.973897,100,369.403081
-39.255366,100,372.200977
-42.464907,100,382.576564
-41.642188,100,385.999157
-49.782436,100,389.065073
-27.033663,100,391.869111
-22.140564,100,394.970291
-19.488532,100,398.039286
-22.876101,100,408.239071
-33.628267,100,411.158844
-25.199396,100,414.21969
-11.231924,56,415.929499
-54.17936,100,419.000641
-28.490066,100,429.004463
-24.718538,100,431.877281
-31.634844,100,435.136846
-74.185974,100,438.148694
-23.902699,100,441.021553
-11.47264,56,442.812163
-22.889514,100,453.415132
-22.258377,100,456.497135
-16.844096,100,459.449275
-25.635411,100,462.276466
-18.689244,100,465.233363
-25.577003,100,475.406142
-18.773525,100,478.441663
-21.840052,100,481.349448
-29.196009,100,484.385735
-24.883281,100,487.341203
-20.50088,100,497.433977
-21.50727,100,500.797328
-42.674669,100,503.936041
-26.257973,100,507.103896
-22.103967,100,510.351786
-22.300587,100,520.705918
-41.408767,100,523.541999
-26.524016,100,526.65309
-18.750996,100,529.670781
-24.665359,100,532.504768
-8.571645,36,533.539617
-41.556023,100,543.677587
-36.403191,100,546.86464
-30.578925,100,551.135824
-27.29915,100,553.987628
-0.202773,1,554.01839
-26.930114,100,557.176777
-21.563147,100,567.711037
-24.600646,100,570.661893
-19.522432,100,573.535939
-24.985763,100,576.677252
-31.726624,100,579.813762
-24.289583,100,589.777932
-34.484722,100,592.544449
