#{"t_start": 1701742459.780156, "env_id": "PickAndPlaceLowLevel-v0"}
r,l,t
-10.611636,100,4.284659
-15.099033,100,6.77542
-28.383751,100,9.311406
-26.834814,100,11.970248
-9.893427,100,14.889267
-0.035174,1,14.921047
-34.235579,100,26.044761
-0.049051,1,26.071222
-22.009013,100,28.720282
-16.019361,100,31.481129
-5.952639,100,33.90255
-24.721819,100,36.608548
-22.880265,100,47.66189
-22.591954,100,50.134809
-23.50014,100,52.708935
-0.032834,1,52.735096
-22.923412,100,55.122344
-14.249519,100,57.420643
-15.556149,100,68.183132
-26.442075,100,70.942607
-21.247852,100,73.365198
-18.149554,100,76.035754
-15.756602,100,78.359702
-17.713271,100,89.229903
-26.688926,100,91.555683
-13.888768,100,93.791028
-0.022945,1,93.811188
-20.379194,100,96.057907
-16.581584,100,98.305549
-18.842755,100,109.040261
-18.072191,100,111.589284
-18.716909,100,113.798324
-13.008905,100,115.982859
-14.883211,100,118.223224
-11.514026,100,129.023649
-14.314246,100,131.672253
-10.223262,100,134.106493
-39.550486,100,136.36865
-27.976542,100,138.791536
-24.01563,100,149.719304
-20.718612,100,152.440304
-21.677677,100,155.112234
-20.224752,100,157.718338
-19.797457,100,159.980132
-8.110254,100,170.64114
-14.896248,100,173.004682
-24.947437,100,175.545924
-24.126638,100,178.146563
-32.927838,100,180.792002
-29.924005,100,182.960328
-14.960819,100,193.758558
-17.66317,100,196.248013
-20.29604,100,198.833691
-0.027537,1,198.861573
-6.210687,100,201.37949
-8.965035,100,203.940293
-22.720957,100,214.793594
-27.851095,100,217.255275
-11.484078,100,219.496571
-11.128876,100,221.93706
-13.215337,100,224.463881
-9.463016,100,235.389036
-16.92145,100,237.701925
-23.774133,100,239.948174
-9.757455,100,242.138868
-21.7932,100,244.592749
-22.623258,100,255.623966
-16.932266,100,259.053957
-16.615648,100,261.111008
-9.128471,100,263.190841
-18.152465,100,265.423933
-23.874081,100,276.085894
-19.220278,100,278.457053
-9.136344,100,280.97145
-16.909242,100,283.254102
-0.009034,1,283.277214
-27.176741,100,285.340677
-20.314364,100,296.024446
-15.075562,100,298.407213
-10.970271,100,300.881004
-22.92973,100,303.004706
-15.687977,100,305.054763
-19.46879,100,315.817269
-11.090754,100,318.274157
-20.308468,100,320.478395
-26.331806,100,322.593209
-11.135385,100,324.662865
-9.528294,100,335.275056
-22.941316,100,337.814562
-10.675327,100,340.327301
-15.466205,100,342.461732
-15.698613,100,344.575817
-16.322252,100,355.432267
-18.929915,100,357.929095
-16.926141,100,360.403873
-21.744504,100,362.858099
-8.204198,100,365.274041
-19.927275,100,367.653151
-20.713239,100,378.359489
-81.719317,100,380.641083
-21.95524,100,383.191453
-19.086741,100,385.705915
-27.823882,100,388.095818
-22.837487,100,398.629974
-11.575229,100,400.670856
-20.469265,100,402.792122
-17.223345,100,405.267741
-26.10044,100,407.795479
-22.652686,100,418.400971
-18.170015,100,420.4582
-11.45887,100,422.618722
-16.231921,100,424.707462
-24.340244,100,426.90552
-10.474973,100,438.491119
-0.049627,1,438.515921
-0.034121,1,438.541163
-20.71623,100,441.077433
-16.061829,100,443.374076
-29.259682,100,445.553829
-6.185921,100,447.76504
-16.981676,100,458.279266
-15.636617,100,460.401612
-19.318299,100,462.673133
-11.26749,100,464.794555
-31.170122,100,466.942413
-8.587215,100,477.76523
-22.419934,100,480.126101
-24.789654,100,482.364957
-12.985845,100,484.663772
-24.799748,100,486.826565
-10.15035,100,497.601259
-6.716358,100,500.119079
-22.86296,100,503.44912
-22.407148,100,505.504267
-21.827033,100,507.66761
-29.201702,100,518.249194
-25.209388,100,520.715102
-14.553313,100,523.193057
-19.414423,100,525.740975
-12.976173,100,527.773626
-19.54708,100,529.771716
-14.572986,100,540.635083
-0.043815,1,540.66071
-31.774125,100,543.287107
-25.364417,100,545.932501
-16.944887,100,548.576893
-17.814978,100,550.853387
-24.827502,100,561.747627
-23.793351,100,563.893441
-13.139629,100,566.322463
-19.31282,100,568.76945
-17.396211,100,571.233063
-0.036436,1,571.258918
-29.337784,100,581.995856
-21.868176,100,584.248844
-19.594923,100,586.777073
-12.716505,100,589.316062
-22.925439,100,591.733094
-20.273945,100,602.697494
-7.531889,100,604.910532
-10.809046,100,607.056698
-30.04872,100,609.304627
-20.500475,100,611.450478
-26.225507,100,623.095315
-22.432807,100,625.348378
-8.547722,100,627.672671
-21.694426,100,629.976779
-27.767464,100,632.276282
-5.789405,100,643.050576
-27.301416,100,645.446457
-21.26562,100,647.749249
-16.942006,100,650.095073
-33.833704,100,652.416947
-14.863719,100,663.82377
-13.989611,100,666.249193
-20.676329,100,668.420517
-18.354795,100,670.477692
-14.534394,100,672.54551
-8.417071,100,683.532602
-24.137162,100,686.077811
-13.511518,100,688.635745
-16.843281,100,690.950004
-11.62274,100,693.027989
-9.458226,100,703.598407
-10.009061,100,705.731118
-17.177825,100,708.134723
-11.725082,100,710.775195
-20.475418,100,713.428408
-11.04138,100,715.897942
-0.026526,1,715.925529
-0.011235,1,715.950417
-16.767129,100,726.853154
-12.956317,100,729.239336
-0.038763,1,729.261674
-31.461927,100,731.706582
-28.677295,100,734.106076
-26.601307,100,736.727254
-16.367058,100,747.807148
-30.97794,100,750.076421
-10.809335,100,752.43369
-9.530324,100,755.755136
-28.172019,100,758.181804
-29.749469,100,768.938772
-7.877861,100,771.269448
-15.912527,100,773.590975
-0.047819,1,773.61251
-9.483456,100,775.889429
-26.525631,100,778.217703
-18.319881,100,789.554469
-21.935107,100,791.612329
-26.404034,100,793.754792
-18.744129,100,796.121708
-17.720146,100,798.665858
-30.872786,100,810.373442
-5.574992,100,812.485825
-10.976582,100,814.632875
-23.421417,100,816.836542
