#{"t_start": 1701742460.123189, "env_id": "PickAndPlaceLowLevel-v0"}
r,l,t
-0.032562,1,1.46797
-31.925063,100,3.987927
-30.788598,100,6.465338
-18.591753,100,9.007115
-20.714264,100,11.669223
-25.341734,100,14.583025
-95.555599,100,25.70584
-9.431354,100,28.349436
-9.397622,100,31.11668
-0.019897,1,31.142949
-29.334117,100,33.564765
-31.859249,100,36.2709
-22.312223,100,47.323605
-14.490717,100,49.79704
-21.555457,100,52.370077
-17.686823,100,54.762332
-22.518422,100,57.059676
-31.460697,100,67.818843
-20.444853,100,70.569121
-22.579768,100,73.000943
-16.897309,100,75.672044
-24.38746,100,77.998104
-14.120809,100,88.866153
-14.487342,100,91.195514
-33.391956,100,93.427509
-29.583342,100,95.674375
-17.823648,100,97.921536
-25.364147,100,108.649739
-6.768025,100,111.205126
-20.576695,100,113.414892
-15.479583,100,115.596536
-20.585468,100,117.837933
-18.121732,100,128.631109
-27.781129,100,131.279047
-25.392334,100,133.723582
-14.91145,100,135.982832
-26.370408,100,138.395671
-11.790071,100,149.336425
-17.664852,100,152.047828
-19.129891,100,154.720014
-6.662879,100,157.32983
-19.141497,100,159.59494
-16.673931,100,170.255791
-31.378419,100,172.618927
-21.108683,100,175.155994
-20.916352,100,177.754537
-14.673723,100,180.39955
-0.037021,1,180.4252
-7.2792,100,182.598461
-13.843262,100,193.393622
-24.412006,100,195.882791
-25.314096,100,198.467219
-0.516263,7,198.66366
-26.705418,100,201.169875
-18.964287,100,203.725057
-15.657355,100,214.58415
-10.616174,100,217.035672
-12.022867,100,219.259728
-32.785524,100,221.724496
-13.34603,100,224.264961
-26.574397,100,235.174191
-20.216604,100,237.477596
-25.333513,100,239.724123
-15.208308,100,241.935041
-17.053417,100,244.387291
-30.498429,100,255.405561
-17.557179,100,258.825851
-21.629695,100,260.87372
-21.375705,100,262.955358
-14.813665,100,265.209343
-21.543648,100,275.862162
-28.595718,100,278.245205
-17.218101,100,280.749435
-13.681843,100,283.018432
-22.962494,100,285.083304
-34.96273,100,295.781453
-21.459964,100,298.176129
-23.513764,100,300.634769
-18.715939,100,302.753713
-20.808206,100,304.794302
-15.615935,100,315.580755
-21.000502,100,318.026885
-13.585166,100,320.225357
-13.234485,100,322.336682
-12.56737,100,324.410916
-15.237783,100,335.044158
-19.757654,100,337.582821
-16.068363,100,340.097029
-8.731952,100,342.203529
-26.706753,100,344.338142
-28.678736,100,355.175816
-63.491765,100,357.686506
-25.332495,100,360.163712
-22.629518,100,362.616051
-16.843453,100,365.016203
-19.948582,100,367.401297
-25.653333,100,378.110603
-21.243968,100,380.399714
-23.966201,100,382.954933
-33.480578,100,385.485129
-25.841313,100,387.870055
-6.7284,100,398.372945
-24.972011,100,400.417606
-11.527086,100,402.562119
-23.139784,100,405.02841
