#{"t_start": 1703140091.967807, "env_id": "ReachWithGripperLowLevel-v0"}
r,l,t
-46.257953,100,2.868023
-45.533101,100,5.174292
-37.404247,100,7.530791
-54.17258,100,9.859729
-36.952731,100,12.150823
-20.336261,100,22.736295
-35.166625,100,25.106215
-31.374879,100,27.47006
-30.490592,100,29.982721
-22.38622,100,32.451489
-31.952229,100,43.051435
-24.513253,100,45.447867
-23.389178,100,48.01359
-23.90041,100,50.423933
-11.469156,71,52.08993
-27.984233,100,63.109423
-0.446275,6,63.259809
-29.203201,100,65.760769
-18.873924,100,68.416189
-0.905698,9,68.636983
-1.650229,12,68.954652
-2.557555,18,69.421298
-9.025738,54,70.820176
-19.302318,100,73.227816
-1.773731,15,73.602696
-30.057848,100,84.454361
-18.063402,100,86.843855
-19.596236,100,89.182806
-0.957529,10,89.399633
-11.088422,65,90.973635
-22.318128,100,93.326577
-16.627738,97,95.624561
-14.682779,88,105.725171
-6.028439,36,106.582266
-19.122558,100,108.980637
-5.242817,40,109.935295
-2.651041,22,110.455068
-19.931998,100,112.850129
-0.786492,6,112.986719
-21.580779,100,115.340648
-25.067357,100,125.744629
-3.873386,32,126.509487
-7.424155,48,127.642222
-13.434117,100,129.968841
-21.455537,100,132.44439
-3.970055,25,133.235282
-2.593123,22,133.824168
-1.961958,14,134.17954
-0.671773,6,134.326561
-0.473982,5,134.453882
-7.154413,53,135.785832
-4.880924,45,145.38054
-4.029337,33,146.229361
-14.176108,100,148.732153
-4.952744,31,149.544945
-10.840804,64,151.257336
-17.744914,100,153.784391
-15.674776,100,156.416686
-9.196844,74,166.579089
-5.260248,40,167.407263
-5.661207,51,168.461687
-5.085924,41,169.376475
-7.563195,60,170.672094
-7.541245,63,172.148117
-1.449419,14,172.42033
-0.111463,2,172.460274
-2.180431,26,172.990638
-3.812943,25,173.49767
-6.010323,47,174.48744
-0.259827,3,174.565231
-2.560303,22,175.115529
-6.888384,54,176.47984
-13.406903,100,187.260215
-1.709951,10,187.48691
-6.372029,54,188.714719
-4.37804,40,189.623426
-4.801513,49,190.805245
-11.807375,83,192.839948
-9.782528,79,194.760641
-0.718102,6,194.905899
-7.004362,55,196.215483
-3.934418,29,196.874559
-3.872539,32,197.550377
-0.915808,9,197.755343
-6.308253,54,207.105399
-7.276704,50,208.274983
-0.802958,8,208.455031
-0.284464,4,208.540138
-0.697938,7,208.704076
-0.955855,11,208.971452
-0.035117,1,208.993939
-1.594031,17,209.368435
-3.04438,20,209.839214
-0.671532,7,209.995762
-0.787473,9,210.203534
-0.208051,3,210.265936
-4.041198,43,211.211169
-1.3573,11,211.443517
-2.959342,23,211.968575
-1.85445,19,212.393876
-0.252392,3,212.456527
-1.448256,15,212.837458
-2.868171,21,213.315618
-0.27986,4,213.398754
-23.356833,100,215.643311
-2.786744,29,216.290005
-5.422606,55,217.55161
-1.896421,21,218.071122
-6.129855,48,227.328439
-0.203742,3,227.399352
-1.075852,12,227.66428
-4.395744,36,228.476949
-2.147914,22,228.990928
-1.664898,15,229.344681
-1.522338,12,229.603625
-0.636585,6,229.73253
-3.434349,28,230.395189
-0.861624,10,230.625268
-1.302167,11,230.884948
-0.934209,12,231.151783
-0.770087,9,231.36212
-3.993699,34,232.127438
-1.325029,11,232.365658
-0.626218,8,232.547486
-1.726777,14,232.855391
-1.143602,11,233.099514
-1.686211,19,233.494316
-1.865398,15,233.841264
-0.23504,3,233.909747
-3.084568,28,234.538123
-0.817812,10,234.784529
-0.604778,7,234.945566
-1.065006,10,235.164333
-3.34121,30,235.863215
-1.102388,12,236.118165
-2.149648,24,236.668185
-0.481503,4,236.764383
-1.206343,12,237.063119
-0.752164,7,237.223069
-0.677482,7,237.381016
-1.489447,14,237.70555
-4.375816,44,246.747284
-0.574994,7,246.904733
-3.827491,36,247.688041
-2.026282,22,248.169878
-0.433518,6,248.303679
-1.644616,15,248.813523
-3.272841,33,249.571351
-0.065089,2,249.61427
-0.635443,6,249.756856
-1.886707,16,250.101016
-0.897122,9,250.302363
-5.837037,56,251.59329
-0.142412,2,251.638785
-1.717328,17,252.156504
-1.029105,12,252.416117
-1.075204,12,252.680234
-2.475436,21,253.163764
-0.459595,6,253.309886
-1.599719,18,253.711841
-0.844353,6,253.846662
-0.403998,6,253.972749
-6.309648,52,255.151516
-1.415858,15,255.477591
-0.592679,5,255.579133
-0.357516,5,255.686212
-0.047416,1,255.707777
-2.16907,22,256.184789
-0.785834,7,256.348451
-0.294807,5,256.465721
-1.70101,16,256.826782
-0.520718,6,256.96255
-0.472975,5,257.06655
-0.920623,8,257.237992
-1.269243,12,257.498666
-1.142569,10,257.732137
